GEO_ID,C27013_001E,C27013_001M,C27013_002E,C27013_002M,C27013_003E,C27013_003M,C27013_004E,C27013_004M,C27013_005E,C27013_005M,C27013_006E,C27013_006M,C27013_007E,C27013_007M,C27013_008E,C27013_008M,C27013_009E,C27013_009M,C27013_010E,C27013_010M,C27013_011E,C27013_011M,C27013_012E,C27013_012M,C27013_013E,C27013_013M,C27013_014E,C27013_014M,C27013_015E,C27013_015M,C27013_016E,C27013_016M,C27013_017E,C27013_017M,C27013_018E,C27013_018M,C27013_019E,C27013_019M,C27013_020E,C27013_020M,C27013_021E,C27013_021M,C27013_022E,C27013_022M,NAME,C27013_001MA,C27013_001EA,C27013_002MA,C27013_002EA,C27013_003MA,C27013_003EA,C27013_004EA,C27013_004MA,C27013_005EA,C27013_005MA,C27013_006MA,C27013_006EA,C27013_007MA,C27013_007EA,C27013_008MA,C27013_008EA,C27013_009EA,C27013_009MA,C27013_010EA,C27013_010MA,C27013_011MA,C27013_011EA,C27013_012MA,C27013_012EA,C27013_013MA,C27013_013EA,C27013_014MA,C27013_014EA,C27013_015EA,C27013_015MA,C27013_016MA,C27013_016EA,C27013_017MA,C27013_017EA,C27013_018MA,C27013_018EA,C27013_019MA,C27013_019EA,C27013_020EA,C27013_020MA,C27013_021MA,C27013_021EA,C27013_022MA,C27013_022EA,state
0400000US13,7524722,4418,3322667,22282,3216693,23079,2732385,23727,484308,12374,105974,4865,78981,4396,26993,2822,1670757,20354,1518110,20116,980943,18783,537167,13422,152647,5070,96658,4901,55989,3303,2531298,21634,1519615,20942,728941,14672,790674,18734,1011683,7842,580107,11122,431576,9533,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1064067,2623,479896,7228,454358,6808,422108,6490,32250,3378,25538,1944,23132,1957,2406,731,245355,6038,215172,5972,162402,5254,52770,3824,30183,2177,22213,1866,7970,1333,338816,6545,161671,5904,90607,4320,71064,5081,177145,2903,115123,3388,62022,3268,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1200908,1938,489929,8153,473474,8018,404282,9400,69192,4980,16455,1909,12000,1616,4455,1099,327090,8012,291871,7367,206765,6043,85106,5871,35219,3025,22376,2562,12843,2081,383889,8183,196560,7639,109361,5977,87199,5857,187329,3789,118206,3734,69123,4592,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9723598,2714,4338246,22302,4183956,21151,3652337,21239,531619,14082,154290,5189,120168,4336,34122,2808,2347471,20348,2124400,18611,1462403,17237,661997,14102,223071,6392,150275,5655,72796,3657,3037881,21860,1650221,19610,821970,13650,828251,15995,1387660,7872,852232,9530,535428,9120,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4944261,3177,2174273,16935,2106875,16181,1851733,16885,255142,8543,67398,4180,51656,3285,15742,2081,1209982,14956,1085730,14542,751905,12273,333825,10361,124252,4332,81015,3836,43237,2964,1560006,15904,822565,14161,411828,10220,410737,10957,737441,5940,478253,6570,259188,7430,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2353916,2150,1124628,10930,1084605,10873,983584,11344,101021,6899,40023,2392,31541,2061,8482,1083,598437,8770,520293,8459,384234,7896,136059,6231,78144,3028,55420,2691,22724,1896,630851,8634,271491,8050,146322,5813,125169,5828,359360,3810,253389,4336,105971,3821,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2131165,2774,1006242,10916,962494,10252,862486,10214,100008,5870,43748,2933,35799,2770,7949,1174,518379,9640,457183,8969,339914,8185,117269,6097,61196,2814,40167,2403,21029,1985,606544,10212,304382,9161,171273,6522,133109,5664,302162,3641,202037,4588,100125,3907,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3334524,2918,1362083,12431,1313768,12528,1141725,12367,172043,6878,48315,2570,38401,2521,9914,1372,757465,11652,684990,10766,423298,8714,261692,8792,72475,3586,48825,2644,23650,2140,1214976,10884,684197,10490,271754,6691,412443,10529,530779,4181,323444,5923,207335,5503,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3452753,3428,1464223,16887,1402511,16505,1186641,16433,215870,8700,61712,2977,44724,2908,16988,1948,744680,13690,675940,13545,422158,10700,253782,9668,68740,3826,43360,2940,25380,2290,1243850,14705,742320,14437,320839,9082,421481,13569,501530,5034,267983,5711,233547,6336,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1059530,1709,422579,8382,404816,8074,356588,7623,48228,3926,17763,1854,13227,1665,4536,869,292836,7260,249883,6851,173666,6145,76217,4918,42953,2485,26808,2090,16145,1486,344115,7301,161495,6820,63981,4092,97514,5350,182620,3153,110134,3292,72486,3257,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4562368,2512,2228921,16021,2134028,16086,1898598,17880,235430,7945,94893,4459,79258,3966,15635,1978,1020207,14478,912631,13936,644087,11198,268544,8407,107576,4805,82990,4304,24586,1966,1313240,14712,692126,13890,376087,10272,316039,9661,621114,5834,423555,6798,197559,5860,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5334166,1162,2341990,17319,2242685,17035,1998606,15869,244079,8492,99305,4311,82994,3874,16311,1845,1474078,16319,1316352,16528,933585,14513,382767,11185,157726,4753,115307,4393,42419,2760,1518098,16221,769400,14441,373347,8589,396053,11341,748698,6230,476895,7358,271803,7384,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7606357,2462,2993817,15990,2903064,16014,2568733,15302,334331,9289,90753,3593,74887,3267,15866,1571,1944543,14736,1768666,14250,1194229,12385,574437,13251,175877,4620,132419,3688,43458,2705,2667997,15630,1401393,15114,687110,11866,714283,12624,1266604,5995,936356,7691,330248,7470,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4150916,1945,1961619,12597,1903100,12213,1706291,12287,196809,6940,58519,2754,48165,2733,10354,1099,1157495,11988,1033564,11636,735828,11536,297736,8347,123931,3873,89683,3246,34248,2319,1031802,8100,440168,7392,237889,5827,202279,6039,591634,4369,424322,5582,167312,5219,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2201904,2234,884575,12033,851879,11898,716889,12380,134990,7326,32696,2285,25702,2011,6994,1147,432785,11949,388682,10834,241497,9370,147185,8244,44103,3040,29753,2369,14350,1657,884544,10636,532917,9817,197851,7648,335066,9301,351627,4063,187488,6382,164139,6621,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4581678,3868,2045508,16221,1971508,15167,1755005,17429,216503,8737,74000,3590,54824,2906,19176,2045,1060551,13477,946709,13238,665833,12701,280876,8587,113842,4455,69930,3480,43912,3229,1475619,15195,749462,12670,368777,8501,380685,10605,726157,5537,437362,7669,288795,7387,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,792289,1511,335348,6816,320201,6595,275429,6729,44772,3340,15147,1459,10588,1367,4559,911,209418,6151,182305,5679,125208,4920,57097,3920,27113,1817,17107,1562,10006,1110,247523,5437,115613,5378,58130,3749,57483,3990,131910,2333,87416,2628,44494,2352,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1397245,1693,703254,6805,671974,7066,608504,7963,63470,4346,31280,1731,23822,1546,7458,919,349796,5828,305862,5826,233366,5032,72496,4536,43934,2394,28924,2134,15010,1380,344195,5324,152663,4939,84002,3901,68661,3941,191532,2720,122580,2554,68952,3191,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2188372,1522,917517,10944,881787,11151,740409,12970,141378,7587,35730,2317,26142,2112,9588,1407,537488,10892,487789,9767,295076,7467,192713,8312,49699,2934,27567,2368,22132,1865,733367,10662,401058,9954,187022,6628,214036,7493,332309,3830,166815,4976,165494,4635,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1051317,1411,485562,7974,464966,7345,422953,7046,42013,3446,20596,1808,17044,1493,3552,838,279256,6480,245687,6553,186379,6515,59308,4021,33569,2042,23268,1794,10301,1342,286499,6487,130314,5852,71224,4045,59090,4147,156185,2554,109343,3576,46842,3352,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6856641,1559,3087672,18680,2947182,18849,2531520,18381,415662,11652,140490,5490,110675,4855,29815,2464,1614008,18271,1448605,17541,994776,15374,453829,11652,165403,5325,113727,4472,51676,3441,2154961,19045,1157335,18359,638757,11427,518578,14334,997626,7050,586868,8140,410758,8042,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1551763,2705,611140,10986,582724,10464,439270,8925,143454,7378,28416,2288,19651,1958,8765,1516,353408,10381,316932,9988,160115,6764,156817,7466,36476,2650,21851,2086,14625,1950,587215,10947,326567,10233,120742,5344,205825,8683,260648,3879,139360,4992,121288,4974,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15352074,3398,6637422,28234,6365730,27417,5330403,28710,1035327,15975,271692,7154,210594,6063,61098,3720,3607950,24240,3262335,22857,2071485,19510,1190850,19555,345615,6383,229784,5704,115831,5511,5106702,27469,2853631,25005,1293975,18134,1559656,24617,2253071,10570,1242827,12314,1010244,11654,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7572601,5528,3204379,21557,3095048,21341,2662506,23620,432542,12373,109331,4483,83171,3986,26160,2430,1737625,20975,1559070,18694,1036196,14033,522874,14037,178555,6103,115952,4905,62603,3743,2630597,18390,1445012,18386,702525,12430,742487,17020,1185585,8002,725873,10121,459712,9232,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569553,1631,279872,5996,270667,5933,245561,5903,25106,2782,9205,1071,7404,957,1801,562,157679,5448,139051,5019,109736,4341,29315,2699,18628,1476,13785,1142,4843,876,132002,3596,58362,3224,36420,2526,21942,2040,73640,1708,51018,2022,22622,1943,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8815258,2961,3797962,18204,3661927,18618,3223352,19491,438575,10670,136035,5047,104386,3929,31649,2900,2181836,22056,1950724,20912,1288143,16347,662581,14354,231112,6745,152234,5018,78878,4037,2835460,20149,1432438,17555,665164,11780,767274,14171,1403022,8627,885544,10621,517478,8251,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2871911,2134,1288133,9124,1230943,9490,1025508,9053,205435,6852,57190,2736,43083,2346,14107,1437,610729,9060,544966,9347,338689,7581,206277,6957,65763,2759,45097,2291,20666,1813,973049,9244,538031,9026,243384,6490,294647,6920,435018,3863,270531,5026,164487,4681,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3131725,1611,1220662,12615,1175424,12686,1004312,13786,171112,7612,45238,3075,34422,2753,10816,1585,862702,13945,785874,12980,502489,10947,283385,10357,76828,3876,48259,2811,28569,2189,1048361,11598,519836,11035,245630,8184,274206,9887,528525,5135,335062,5274,193463,5909,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9914113,2314,4271347,21078,4107078,20970,3729872,21465,377206,10491,164269,5224,132626,5229,31643,2213,2376837,19285,2101466,19196,1534231,17115,567235,13723,275371,6700,193232,5525,82139,3708,3265929,21176,1603943,19001,833073,14174,770870,15058,1661986,8528,1115872,9274,546114,9087,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,829871,791,347632,8012,333439,7658,296035,7670,37404,3477,14193,1729,11473,1544,2720,820,226448,6866,203115,6442,137936,5771,65179,5380,23333,2185,15715,1717,7618,1248,255791,7087,130496,5894,60493,3716,70003,4558,125295,3050,73051,3061,52244,3032,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3714694,2967,1540440,16834,1485927,17007,1268388,16592,217539,8715,54513,3014,42542,2854,11971,1887,826116,13273,729919,13446,478979,11188,250940,9112,96197,3750,61504,3136,34693,2680,1348138,15777,722261,14413,336951,8548,385310,11447,625877,5274,377093,7217,248784,6971,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,632783,1427,315978,6099,301457,6096,267196,6275,34261,2810,14521,1397,10598,1209,3923,746,154469,4647,133183,4192,93632,4026,39551,2759,21286,1893,13962,1573,7324,1280,162336,4897,70074,4190,33527,2423,36547,3426,92262,2770,57852,2664,34410,2194,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5005351,3747,2128257,17585,2040394,17820,1751247,19059,289147,10715,87863,4186,67235,3491,20628,2111,1126189,15181,1014390,14418,644292,13520,370098,11190,111799,4173,70462,3521,41337,2876,1750905,14681,962283,15401,439055,10260,523228,13836,788622,5237,448178,8670,340444,8013,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19792582,6183,9363821,35757,9025020,35917,7257931,40900,1767089,25667,338801,9518,242293,7997,96508,5215,4314657,33036,3941810,33605,2393126,24654,1548684,23615,372847,8832,221134,6297,151713,7109,6114104,28741,3690327,26043,1718271,20994,1972056,26568,2423777,12463,1262645,14515,1161132,14904,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2061718,1372,925640,11358,897133,10933,789406,11802,107727,5507,28507,1996,21844,1659,6663,1171,578779,11868,537770,11361,412102,10139,125668,6497,41009,2852,27129,2314,13880,1674,557299,10935,322813,10042,208173,8086,114640,6268,234486,3485,148343,4235,86143,3604,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,500279,808,217825,4042,207965,4058,175435,4181,32530,2561,9860,1149,7385,962,2475,536,144051,3629,123542,3547,83552,3273,39990,2904,20509,1662,13489,1256,7020,1084,138403,3684,62349,3337,26309,2018,36040,3031,76054,1937,48181,2174,27873,1847,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6295425,5729,2923325,20511,2809414,19943,2537353,20350,272061,11777,113911,4379,94052,4149,19859,1801,1498859,16832,1336869,16149,986939,14598,349930,10442,161990,5351,116240,4763,45750,3322,1873241,15454,986926,14766,565808,11222,421118,12405,886315,6732,604731,7594,281584,8360,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5456250,3203,2325085,18128,2238156,17421,1980625,16736,257531,8864,86929,4064,69691,3373,17238,2379,1396076,18046,1271158,17276,872775,16208,398383,10983,124918,4816,81624,3556,43294,3391,1735089,17914,930847,16131,491774,10652,439073,11989,804242,6434,522026,7380,282216,7600,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1437109,1693,523377,8400,503613,8038,431226,7909,72387,4550,19764,2037,16392,1775,3372,870,295809,7675,264641,7332,159085,5794,105556,5901,31168,2333,23122,2169,8046,1327,617923,8496,341091,7692,139777,6707,201314,7371,276832,3024,176924,5298,99908,4793,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4408645,2056,2023374,11193,1965905,11210,1779394,12179,186511,6824,57469,2699,43600,2445,13869,1421,1154884,10572,1029244,10162,755661,9303,273583,7318,125640,3807,81671,2810,43969,2820,1230387,9829,540778,9666,277764,6863,263014,8580,689609,4303,459713,5167,229896,5243,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,437604,2623,209498,5423,201547,5355,173233,4928,28314,3311,7951,1278,5307,1087,2644,651,115126,5247,100998,4767,71633,4294,29365,3147,14128,1594,9299,1323,4829,1110,112980,4579,54655,3824,32927,2935,21728,2543,58325,1923,39105,1991,19220,1987,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2710596,606,678268,11236,656947,11151,497594,9645,159353,7060,21321,2113,12515,1627,8806,1454,426714,11286,405261,11332,148573,6535,256688,9588,21453,1728,8091,1209,13362,1545,1605614,11784,1029295,11789,257445,9179,771850,12041,576319,2816,146056,5271,430263,5404,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
