GEO_ID,B992522_001E,B992522_002E,B992522_003E,B992522_004E,B992522_005E,B992522_006E,B992522_007E,NAME,B992522_001EA,B992522_002EA,B992522_003EA,B992522_004EA,B992522_005EA,B992522_006EA,B992522_007EA,state
0400000US01,1253595,712544,269171,443373,541051,168568,372483,Alabama,null,null,null,null,null,null,null,01
0400000US02,159922,104097,29893,74204,55825,12759,43066,Alaska,null,null,null,null,null,null,null,02
0400000US04,1524828,979425,284543,694882,545403,134181,411222,Arizona,null,null,null,null,null,null,null,04
0400000US05,746000,408732,136545,272187,337268,103002,234266,Arkansas,null,null,null,null,null,null,null,05
0400000US06,6910823,4918415,1533413,3385002,1992408,517596,1474812,California,null,null,null,null,null,null,null,06
0400000US08,1322618,953749,265585,688164,368869,88582,280287,Colorado,null,null,null,null,null,null,null,08
0400000US09,889035,616925,201188,415737,272110,76543,195567,Connecticut,null,null,null,null,null,null,null,09
0400000US10,249681,163216,58205,105011,86465,26178,60287,Delaware,null,null,null,null,null,null,null,10
0400000US11,112555,85687,25062,60625,26868,7178,19690,District of Columbia,null,null,null,null,null,null,null,11
0400000US12,4760071,2720156,934316,1785840,2039915,551464,1488451,Florida,null,null,null,null,null,null,null,12
0400000US13,2261166,1496199,470829,1025370,764967,214812,550155,Georgia,null,null,null,null,null,null,null,13
0400000US15,252435,166018,61992,104026,86417,21947,64470,Hawaii,null,null,null,null,null,null,null,15
0400000US16,411958,269192,92554,176638,142766,40061,102705,Idaho,null,null,null,null,null,null,null,16
0400000US17,3129641,2013018,581291,1431727,1116623,285689,830934,Illinois,null,null,null,null,null,null,null,17
0400000US18,1714880,1136967,356985,779982,577913,159318,418595,Indiana,null,null,null,null,null,null,null,18
0400000US19,881480,527408,166017,361391,354072,103129,250943,Iowa,null,null,null,null,null,null,null,19
0400000US20,738336,444283,129812,314471,294053,80463,213590,Kansas,null,null,null,null,null,null,null,20
0400000US21,1138253,659302,223718,435584,478951,145968,332983,Kentucky,null,null,null,null,null,null,null,21
0400000US22,1122294,587929,231535,356394,534365,139029,395336,Louisiana,null,null,null,null,null,null,null,22
0400000US23,387101,240701,76732,163969,146400,39667,106733,Maine,null,null,null,null,null,null,null,23
0400000US24,1436159,1061376,314174,747202,374783,95208,279575,Maryland,null,null,null,null,null,null,null,24
0400000US25,1579953,1105274,365756,739518,474679,128322,346357,Massachusetts,null,null,null,null,null,null,null,25
0400000US26,2717217,1648618,519706,1128912,1068599,279047,789552,Michigan,null,null,null,null,null,null,null,26
0400000US27,1523273,1011325,287534,723791,511948,130019,381929,Minnesota,null,null,null,null,null,null,null,27
0400000US28,744203,368624,140978,227646,375579,108808,266771,Mississippi,null,null,null,null,null,null,null,28
0400000US29,1570137,978669,297780,680889,591468,174124,417344,Missouri,null,null,null,null,null,null,null,29
0400000US30,276490,156863,50060,106803,119627,30678,88949,Montana,null,null,null,null,null,null,null,30
0400000US31,490394,302527,97590,204937,187867,55762,132105,Nebraska,null,null,null,null,null,null,null,31
0400000US32,562960,383713,105859,277854,179247,43483,135764,Nevada,null,null,null,null,null,null,null,32
0400000US33,366739,245829,79023,166806,120910,34721,86189,New Hampshire,null,null,null,null,null,null,null,33
0400000US34,2009034,1355695,409254,946441,653339,164011,489328,New Jersey,null,null,null,null,null,null,null,34
0400000US35,513843,287452,93604,193848,226391,53868,172523,New Mexico,null,null,null,null,null,null,null,35
0400000US36,3838902,2384448,864547,1519901,1454454,417616,1036838,New York,null,null,null,null,null,null,null,36
0400000US37,2455141,1565959,501759,1064200,889182,261271,627911,North Carolina,null,null,null,null,null,null,null,37
0400000US38,193342,101178,30017,71161,92164,26464,65700,North Dakota,null,null,null,null,null,null,null,38
0400000US39,3013093,1918802,612831,1305971,1094291,284786,809505,Ohio,null,null,null,null,null,null,null,39
0400000US40,957858,532396,166843,365553,425462,115087,310375,Oklahoma,null,null,null,null,null,null,null,40
0400000US41,948891,626571,176541,450030,322320,79154,243166,Oregon,null,null,null,null,null,null,null,41
0400000US42,3405756,2063338,678115,1385223,1342418,367606,974812,Pennsylvania,null,null,null,null,null,null,null,42
0400000US44,240618,166697,49588,117109,73921,18782,55139,Rhode Island,null,null,null,null,null,null,null,44
0400000US45,1265627,742852,251352,491500,522775,152295,370480,South Carolina,null,null,null,null,null,null,null,45
0400000US46,231452,127098,39500,87598,104354,29906,74448,South Dakota,null,null,null,null,null,null,null,46
0400000US47,1665498,992453,331772,660681,673045,203394,469651,Tennessee,null,null,null,null,null,null,null,47
0400000US48,5752826,3334400,943742,2390658,2418426,545429,1872997,Texas,null,null,null,null,null,null,null,48
0400000US49,641215,451431,126829,324602,189784,46699,143085,Utah,null,null,null,null,null,null,null,49
0400000US50,180212,113269,36998,76271,66943,19401,47542,Vermont,null,null,null,null,null,null,null,50
0400000US51,2019869,1398239,420495,977744,621630,179408,442222,Virginia,null,null,null,null,null,null,null,51
0400000US53,1703269,1170191,325808,844383,533078,136946,396132,Washington,null,null,null,null,null,null,null,53
0400000US54,531151,246761,85293,161468,284390,75993,208397,West Virginia,null,null,null,null,null,null,null,54
0400000US55,1549143,1003999,296943,707056,545144,138857,406287,Wisconsin,null,null,null,null,null,null,null,55
0400000US56,155575,90726,28659,62067,64849,17658,47191,Wyoming,null,null,null,null,null,null,null,56
0400000US72,836820,331261,253825,77436,505559,89909,415650,Puerto Rico,null,null,null,null,null,null,null,72
