GEO_ID,C17003_001E,C17003_001M,C17003_002E,C17003_002M,C17003_003E,C17003_003M,C17003_004E,C17003_004M,C17003_005E,C17003_005M,C17003_006E,C17003_006M,C17003_007E,C17003_007M,C17003_008E,C17003_008M,C17003_009E,C17003_009M,C17003_010E,C17003_010M,C17003_011E,C17003_011M,NAME,C17003_001MA,C17003_001EA,C17003_002MA,C17003_002EA,C17003_003MA,C17003_003EA,C17003_004EA,C17003_004MA,C17003_005MA,C17003_005EA,C17003_006MA,C17003_006EA,C17003_007MA,C17003_007EA,C17003_008EA,C17003_008MA,C17003_009EA,C17003_009MA,C17003_010MA,C17003_010EA,C17003_011MA,C17003_011EA,state
0400000US13,6556633,7788,857220,16939,254015,10833,299437,10574,207060,8256,96708,5822,5699413,19347,625509,15144,1533079,21311,1645997,22244,1894828,23797,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,971693,1569,86084,4714,14497,1865,30954,2819,25738,2332,14895,2135,885609,5284,72232,5435,231059,7212,290240,7549,292078,7491,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1051910,3352,126466,8372,23362,3043,44092,4796,45364,4812,13648,2106,925444,9053,80334,4728,242472,7576,340202,9001,262436,8195,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8514887,4779,896489,17133,222209,8970,306505,9505,250275,8691,117500,5605,7618398,17420,726404,15430,1953911,18744,2216362,21512,2721721,20563,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4277649,5615,462561,13602,122864,7523,173989,8136,125126,5412,40582,3774,3815088,14582,369066,9415,1283622,15076,1123816,15336,1038584,15354,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2036494,3930,179505,6632,36203,3237,70285,3914,54949,3905,18068,2365,1856989,8370,126852,5153,577856,9225,617597,7595,534684,9934,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1850902,4334,175566,6760,37960,2825,62447,3627,55399,3862,19760,2264,1675336,8201,134697,5283,424062,7955,540331,7987,576246,9815,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2924245,4182,433845,11554,142346,7416,153661,6413,105445,4916,32393,3668,2490400,12478,282633,8037,821644,12881,726861,12329,659262,11511,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3017626,5900,465281,13593,144814,6932,178751,8439,107236,6519,34480,3198,2552345,13758,303360,8913,844127,13838,725897,12549,678961,12437,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,948967,2184,109477,5609,22849,2966,48071,3957,27067,2601,11490,1600,839490,5873,54117,3304,261102,7019,248110,6105,276161,5975,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4044422,3232,316949,11370,83086,5093,104099,4877,78712,4847,51052,4054,3727473,11432,326425,9271,902533,16228,962886,16374,1535629,16216,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4635175,2564,443024,11976,108023,5728,141135,6854,106442,5647,87424,5506,4192151,12302,336110,8908,1014030,15627,990421,15344,1851590,18073,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6631922,3692,803054,14707,184647,8004,286913,7080,246598,7671,84896,4625,5828868,15283,457722,10894,1648962,16703,1946022,15048,1776162,17358,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3649269,3089,285669,6765,61660,3907,98101,4126,87857,3417,38051,2782,3363600,7760,195594,6267,818520,11148,1109782,10350,1239704,13562,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1905023,5019,331072,11906,102133,5685,118622,6583,88734,5192,21583,2561,1573951,12535,203986,7094,467561,10955,520225,12139,382179,9660,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4010957,5011,458835,11231,116072,5883,166799,6721,123690,5725,52274,3976,3552122,11954,314478,9156,1065852,14110,1090880,16831,1080912,14775,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,695955,1910,77217,4444,10722,1769,31992,3334,24191,2248,10312,1700,618738,4902,32848,2610,185450,6247,195638,5809,204802,6362,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1211481,2990,112104,5507,26828,3046,37638,3024,35550,2671,12088,1426,1099377,5595,78692,3670,286321,6416,376259,7121,358105,7232,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1946878,1936,232206,9393,62457,4910,73081,4619,68377,3968,28291,2937,1714672,9323,215811,8524,468325,10291,596303,11152,434233,7625,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,923217,1874,62059,5121,11244,1735,20773,2230,19825,2876,10217,1514,861158,5614,49651,3109,240843,7076,248748,6308,321916,7742,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6080395,2870,537268,13358,143495,6477,201473,8447,108029,5764,84271,5282,5543127,13549,509314,12681,1511735,18375,1295231,16048,2226847,20887,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1355597,3130,221203,9321,71644,4781,65602,4873,60020,4173,23937,3005,1134394,9858,131863,7293,296259,9226,366708,8697,339564,7921,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13443537,5172,1685605,23635,547297,12377,528104,12037,363784,10481,246420,9082,11757932,24120,1305565,20302,3009298,26600,2934131,26606,4508938,27022,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6661125,8414,850657,17145,258338,9609,274463,9223,234863,8883,82993,4995,5810468,18545,623341,12063,1470231,20482,1816908,20755,1899988,19220,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,482660,2687,40434,2660,7651,1192,14942,1928,13357,1574,4484,1073,442226,3720,26689,2238,116963,4712,160592,4580,137982,5271,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7746719,5042,885186,16476,210705,7511,345594,9412,247367,7157,81520,5251,6861533,16907,561679,12205,2256562,21580,2021289,18842,2022003,20921,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2501486,3041,315571,7935,78559,3808,120404,4821,85958,3971,30650,2940,2185915,8064,232009,7363,665647,10097,693488,10280,594771,9503,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2772211,3081,339924,11866,68918,4766,101959,6018,115688,5661,53359,4046,2432287,12392,204792,7371,542121,11684,840865,12339,844509,13967,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8717474,4207,889141,18075,218405,9246,364226,9197,195183,7899,111327,5672,7828333,19060,654516,13845,2716917,22452,1941225,20345,2515675,22394,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,717814,1290,81263,5752,21881,2720,27692,3195,20417,2692,11273,2025,636551,5654,64445,4827,171964,6525,174695,6401,225447,7134,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3263542,4449,428734,14003,136341,7664,153342,6740,98548,6214,40503,3525,2834808,14220,298134,10342,803822,14351,887582,14300,845270,14337,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,550704,2141,57194,4350,12515,1910,24174,3172,15412,1675,5093,1009,493510,5079,33768,2552,146352,4439,164141,4934,149249,5617,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4397116,5910,580012,14781,178871,8925,227769,8261,126324,6219,47048,4361,3817104,15486,418431,10120,1221361,15887,1078507,14121,1098805,15948,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17132140,9665,2053299,30774,777129,21105,609231,14712,463843,13181,203096,8268,15078841,32852,2183553,30206,3687157,32594,4479105,35192,4729026,31172,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1723890,2568,145168,7175,29877,3133,43379,3922,48615,3722,23297,3109,1578722,7533,115367,6576,371223,9219,562476,10612,529656,9692,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,433391,901,35326,2651,7924,1366,12085,1568,9115,1126,6202,864,398065,2705,27140,2251,113220,3938,102763,3997,154942,4855,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5589778,6614,489467,13921,133212,6819,162887,7617,123614,5854,69754,5086,5100311,15067,472987,12037,1198327,18328,1405366,17327,2023631,19487,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4834278,3867,470832,12258,98254,5876,141318,7293,160326,6450,70934,3905,4363446,12528,340991,8866,966762,15729,1462479,15557,1593214,17629,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1275511,2509,184428,8003,50648,4116,80483,4139,42870,3951,10427,1622,1091083,8110,124634,5086,436843,9357,286677,7386,242929,8110,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3857428,3229,343360,8935,75390,4349,127821,5498,100541,4518,39608,2498,3514068,10065,246825,6248,1067673,11133,1131792,13522,1067778,13001,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,382564,2390,32479,3772,6526,1714,10134,1899,11737,1895,4082,1155,350085,4604,22658,2676,99524,4945,130611,5835,97292,5183,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2360533,3334,978682,16028,378289,11425,319831,10257,190814,6164,89748,5892,1381851,16420,210761,7993,321664,10436,350115,10353,499311,11863,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
