GEO_ID,B27011_001E,B27011_001M,B27011_002E,B27011_002M,B27011_003E,B27011_003M,B27011_004E,B27011_004M,B27011_005E,B27011_005M,B27011_006E,B27011_006M,B27011_007E,B27011_007M,B27011_008E,B27011_008M,B27011_009E,B27011_009M,B27011_010E,B27011_010M,B27011_011E,B27011_011M,B27011_012E,B27011_012M,B27011_013E,B27011_013M,B27011_014E,B27011_014M,B27011_015E,B27011_015M,B27011_016E,B27011_016M,B27011_017E,B27011_017M,B27011_018E,B27011_018M,B27011_019E,B27011_019M,B27011_020E,B27011_020M,B27011_021E,B27011_021M,B27011_022E,B27011_022M,B27011_023E,B27011_023M,B27011_024E,B27011_024M,B27011_025E,B27011_025M,B27011_026E,B27011_026M,B27011_027E,B27011_027M,B27011_028E,B27011_028M,B27011_029E,B27011_029M,B27011_030E,B27011_030M,B27011_031E,B27011_031M,B27011_032E,B27011_032M,B27011_033E,B27011_033M,B27011_034E,B27011_034M,B27011_035E,B27011_035M,NAME,B27011_001MA,B27011_001EA,B27011_002MA,B27011_002EA,B27011_003EA,B27011_003MA,B27011_004EA,B27011_004MA,B27011_005MA,B27011_005EA,B27011_006MA,B27011_006EA,B27011_007EA,B27011_007MA,B27011_008EA,B27011_008MA,B27011_009MA,B27011_009EA,B27011_010MA,B27011_010EA,B27011_011MA,B27011_011EA,B27011_012MA,B27011_012EA,B27011_013EA,B27011_013MA,B27011_014EA,B27011_014MA,B27011_015EA,B27011_015MA,B27011_016MA,B27011_016EA,B27011_017MA,B27011_017EA,B27011_018EA,B27011_018MA,B27011_019EA,B27011_019MA,B27011_020MA,B27011_020EA,B27011_021MA,B27011_021EA,B27011_022MA,B27011_022EA,B27011_023MA,B27011_023EA,B27011_024EA,B27011_024MA,B27011_025EA,B27011_025MA,B27011_026EA,B27011_026MA,B27011_027MA,B27011_027EA,B27011_028MA,B27011_028EA,B27011_029EA,B27011_029MA,B27011_030EA,B27011_030MA,B27011_031MA,B27011_031EA,B27011_032MA,B27011_032EA,B27011_033EA,B27011_033MA,B27011_034MA,B27011_034EA,B27011_035EA,B27011_035MA,state
0400000US13,7524722,4418,4902637,20745,4564856,20011,4353416,20421,3643476,26811,3500125,26718,231332,8997,709940,16762,211440,7381,208807,7237,146060,6330,187382,6895,2633,996,337781,10961,328816,11036,190846,9418,137717,7017,60193,5421,137970,7068,8965,1450,8804,1458,4375,1083,8701,1481,161,193,2622085,20749,1572186,19098,1209098,16368,804427,15593,516570,13151,363088,10350,1049899,8239,1041524,8660,605311,11301,1030280,8756,8375,1928,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1064067,2623,704014,7733,669984,7596,622848,6697,596460,6808,555913,6551,59680,3847,26388,2675,47136,2763,46478,2651,38910,2587,37617,2410,658,716,34030,3078,32789,2994,27171,2665,13344,1793,14483,2043,5618,1479,1241,481,1241,481,528,295,1241,481,0,182,360053,6829,175564,5904,159499,5647,105860,4795,64762,3825,16065,2409,184489,2834,183732,2924,121030,3695,179931,3021,757,414,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1200908,1938,770436,7628,731486,7363,691912,7136,586239,10021,564754,10019,43239,3710,105673,6816,39574,3200,39475,3202,27546,2913,37127,3139,99,124,38950,3659,37823,3638,24771,3144,17991,2544,8968,1975,13052,2105,1127,466,1127,466,450,246,1127,466,0,193,430472,7731,232170,7462,195761,6690,137663,6243,78194,5122,36409,3309,198302,3524,198032,3532,124586,3848,196785,3492,270,186,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9723598,2714,6567349,21193,6130213,23450,5823107,21987,5302430,24068,4815345,23310,598388,13277,520677,15586,307106,6727,303630,6757,223502,6331,266233,6199,3476,986,437136,12693,425441,12437,338596,11121,173922,8563,175249,7201,86845,5167,11695,1615,11464,1616,5175,942,11360,1605,231,168,3156249,20907,1710029,19307,1507364,19121,947443,15128,643284,14516,202665,8066,1446220,6992,1435097,7065,893998,9675,1412648,8031,11123,1672,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4944261,3177,3260275,16172,3077879,16216,2926432,14994,2594866,17783,2443579,17274,214761,6939,331566,10623,151447,5160,150488,5163,106772,4472,137731,5019,959,542,182396,8548,178346,8358,122745,6375,74002,4527,53347,4593,55601,4723,4050,903,3691,902,2349,761,3680,904,359,483,1683986,15596,910392,14617,780226,14187,497885,10280,345390,11090,130166,5582,773594,5540,770809,5345,501803,7028,765323,5408,2785,923,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2353916,2150,1636604,10255,1571613,10795,1480646,9985,1390701,10652,1282410,11656,153150,6657,89945,5567,90967,3495,90548,3430,68404,3010,83899,3137,419,332,64991,4392,62895,4339,51993,3799,30548,2960,24142,2579,10902,1837,2096,561,2019,562,1227,379,1967,557,77,66,717312,9801,332848,8960,305303,8703,201182,6978,131263,5654,27545,2293,384464,3802,383978,3748,270719,4673,382026,3839,486,374,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2131165,2774,1457469,10248,1392845,10661,1308659,9589,1167698,11297,1128906,11324,68767,3928,140961,7174,84186,3251,83783,3251,62877,3149,75139,2880,403,271,64624,4018,62958,3973,40177,3164,29971,2833,12146,1692,22781,2352,1666,526,1666,526,897,348,1658,524,0,168,673696,9851,352442,8846,293684,8063,214796,6839,104983,4861,58758,4419,321254,3531,320184,3552,214229,4733,318045,3561,1070,473,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3334524,2918,2031290,12159,1904567,13356,1807210,12915,1668849,13275,1470001,14640,256262,7882,138361,8141,97357,3636,96850,3543,70714,2672,89333,3349,507,403,126723,5524,124618,5392,103260,5139,41274,3522,65757,4017,21358,2533,2105,654,1957,670,901,393,1883,649,148,162,1303234,12163,751127,11740,694564,11328,325502,6744,430525,9483,56563,4338,552107,4157,550383,4309,339055,6344,545323,4320,1724,810,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3452753,3428,2170648,14835,2020749,16211,1910031,15472,1623389,16621,1521847,16977,151247,6530,286642,11344,110718,4168,110141,4144,75649,3796,99742,4210,577,378,149899,7801,146749,7687,81268,5385,49212,3686,36629,3750,65481,5593,3150,852,3125,851,1730,579,3055,863,25,45,1282105,14308,763991,14038,612975,12349,358579,9835,306824,10151,151016,7974,518114,4858,516147,4877,278688,5859,506419,4937,1967,670,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1059530,1709,674247,7402,639343,7909,592885,7434,530397,7832,492593,8702,54128,3671,62488,4943,46458,2708,46287,2714,30576,2207,42392,2589,171,168,34904,3168,33116,3035,21798,2313,13599,1841,9388,1562,11318,1820,1788,625,1746,623,1091,499,1746,623,42,67,385283,7377,190193,6730,168293,6465,88043,4709,96128,4819,21900,1986,195090,2960,194949,2962,118502,3443,192921,3084,141,115,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4562368,2512,3172042,15408,3003524,15853,2833928,15166,2615242,15802,2407572,16651,278143,9132,218686,8175,169596,5536,168610,5420,137512,5477,145573,4391,986,541,168518,7159,161874,7225,128378,6386,70155,4179,63186,4694,33496,3452,6644,1152,6556,1134,3515,913,6360,1101,88,145,1390326,15410,742983,13880,667187,13039,441045,9533,281379,9837,75796,4639,647343,5377,639463,5562,444776,6558,624338,5599,7880,1424,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5334166,1162,3683936,14633,3477931,15627,3265713,14811,3153247,15890,2737662,18942,506429,11414,112466,5510,212218,6066,211543,6037,167042,5748,180894,6081,675,451,206005,7471,197716,7161,177050,6311,88354,4843,96281,5389,20666,2704,8289,1280,8223,1297,5060,923,8015,1225,66,112,1650230,14740,865008,12851,828315,12623,479522,9111,412361,11069,36693,3548,785222,5884,782400,5853,503094,7560,764834,6024,2822,1088,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7606357,2462,4787504,15539,4453518,16677,4242221,16114,3904441,17484,3511348,19387,497975,10673,337780,10291,211297,5417,210722,5389,165287,4826,193626,4862,575,343,333986,8716,325603,8708,259864,7037,120041,4099,148964,6115,65739,5348,8383,1065,8242,1059,5943,824,7892,1053,141,130,2818853,15823,1505299,15125,1385136,14832,818683,12688,708418,11572,120163,5128,1313554,6126,1309386,6133,972432,8051,1298419,6216,4168,1124,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4150916,1945,2979622,9765,2861210,10329,2720268,9655,2576134,11846,2304706,13824,342625,8087,144134,7183,140942,4050,140633,4028,108353,3690,129535,3703,309,236,118412,4992,113735,4995,95666,4385,54102,3511,45252,2975,18069,2410,4677,907,4677,907,2713,684,4466,856,0,143,1171294,9422,542829,8154,501642,7866,321200,7239,220352,5726,41187,3317,628465,4419,626464,4487,451104,5469,621673,4653,2001,879,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2201904,2234,1310194,9798,1197429,9924,1132961,9728,954288,12102,904491,12222,79902,4987,178673,8032,64468,3671,64131,3656,47836,3072,59360,3424,337,297,112765,6164,111218,6200,61508,4502,33743,3444,30864,3430,49710,4154,1547,455,1464,457,807,392,1439,457,83,103,891710,9456,529299,8945,416954,8259,218003,7414,236679,8079,112345,5301,362411,3744,361341,3858,194300,6592,358578,3894,1070,481,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4581678,3868,2993070,15373,2839485,17441,2688209,15582,2377850,17896,2281413,17881,152427,6332,310359,10483,151276,4712,149493,4653,103409,4085,134983,4561,1783,699,153585,6467,148876,6496,92913,5760,62755,4744,33875,3096,55963,4470,4709,884,4668,895,2141,703,4538,877,41,70,1588608,14988,830594,13051,698383,12459,445447,9306,314161,8506,132211,5765,758014,5006,754961,5048,456566,7537,748702,5078,3053,977,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,792289,1511,507272,5929,484620,6252,451577,6343,385336,7087,368210,7095,30148,2550,66241,4163,33043,2041,32816,2037,22085,1717,29960,2006,227,170,22652,2250,21970,2176,14425,1910,10684,1827,4928,1219,7545,1466,682,322,682,322,371,204,682,322,0,165,285017,5596,144572,5651,117417,5076,79873,4597,49023,3015,27155,2805,140445,2281,140223,2289,92655,2568,139516,2396,222,133,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1397245,1693,998448,6148,968788,6613,907641,6463,819688,8160,792540,8220,49747,3389,87953,5581,61147,2418,60857,2369,44005,2516,54857,2176,290,291,29660,2394,28726,2403,18028,2005,14140,1845,4464,871,10698,1646,934,349,865,337,639,259,826,329,69,87,398797,5860,194132,5585,164832,5230,119192,4373,60007,3250,29300,2777,204665,2659,203916,2690,130682,2750,202833,2764,749,378,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2188372,1522,1436589,10038,1323847,11207,1255999,10388,1068897,12626,980494,13611,123164,6364,187102,9325,67848,3583,66458,3452,45414,2670,57561,3331,1390,862,112742,6259,107895,6084,76189,4575,38356,3187,40817,3841,31706,3631,4847,939,4559,880,1719,557,4486,869,288,347,751783,9958,406740,9373,335083,9140,203657,6445,157605,6923,71657,5066,345043,3928,336952,4520,173391,5044,331576,4706,8091,1822,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1051317,1411,731542,7072,702405,7671,658379,7153,603745,7125,571627,7557,46141,3098,54634,4097,44026,2517,43761,2470,33116,2276,40396,2540,265,336,29137,2614,27812,2567,20986,2284,14309,1986,7407,1414,6826,1310,1325,539,1325,539,873,410,1325,539,0,184,319775,6829,154776,6255,140640,5959,94620,4412,56817,4208,14136,2310,164999,2608,164464,2567,115666,3594,162850,2641,535,451,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6856641,1559,4641192,18818,4341776,20043,4082887,19966,3623407,21668,3331961,20873,352797,12458,459480,12155,258889,6513,255599,6569,194214,5885,221518,5773,3290,1127,299416,8546,285168,8674,214939,6684,135191,5771,87304,4854,70229,5068,14248,2072,13862,1967,7247,1231,13208,1919,386,474,2215449,18752,1185067,17783,1035461,16777,697901,12038,410525,11949,149606,8336,1030382,6537,1016771,7021,609809,8174,1003729,7205,13611,2053,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1551763,2705,940150,10854,872758,12130,819981,11173,692158,11285,566869,9999,153478,7175,127823,6578,52777,3230,51950,3141,34497,2708,47228,3069,827,645,67392,4338,65636,4406,47838,4115,16002,2250,33610,3351,17798,2263,1756,683,1721,687,917,512,1721,687,35,59,611613,10550,340606,9896,287985,8771,137256,5501,174625,7557,52621,4400,271007,3590,268498,3660,145448,4969,265160,3709,2509,926,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
