GEO_ID,B16005H_001E,B16005H_001M,B16005H_002E,B16005H_002M,B16005H_003E,B16005H_003M,B16005H_004E,B16005H_004M,B16005H_005E,B16005H_005M,B16005H_006E,B16005H_006M,B16005H_007E,B16005H_007M,B16005H_008E,B16005H_008M,B16005H_009E,B16005H_009M,B16005H_010E,B16005H_010M,B16005H_011E,B16005H_011M,NAME,B16005H_001MA,B16005H_001EA,B16005H_002EA,B16005H_002MA,B16005H_003MA,B16005H_003EA,B16005H_004EA,B16005H_004MA,B16005H_005EA,B16005H_005MA,B16005H_006MA,B16005H_006EA,B16005H_007EA,B16005H_007MA,B16005H_008EA,B16005H_008MA,B16005H_009EA,B16005H_009MA,B16005H_010EA,B16005H_010MA,B16005H_011EA,B16005H_011MA,state
0400000US19,2557335,1417,2531307,4239,2492852,5954,38455,4013,31010,3459,7445,1302,26028,3638,10133,1589,15895,3128,10439,2440,5456,1374,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2094003,909,2065157,3846,2030386,5185,34771,3031,29758,2638,5013,1361,28846,3675,12799,1909,16047,2770,10516,1985,5531,1421,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3551843,1189,3511350,4796,3463547,5704,47803,4218,39528,3927,8275,1623,40493,4824,15208,2407,25285,4501,15046,2824,10239,2650,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2600687,1591,2570709,3318,2465180,6144,105529,5297,89730,4625,15799,2059,29978,3114,12707,1859,17271,2605,10463,1618,6808,1928,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1187629,513,1162691,3681,1121111,5320,41580,3610,35655,3387,5925,1134,24938,3670,13485,1691,11453,3402,6481,1393,4972,2719,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2963626,2532,2829512,6763,2753403,8749,76109,5483,67865,5170,8244,1529,134114,6953,45561,3599,88553,6565,60435,5249,28118,3565,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4741865,5324,4385471,13528,4193914,17209,191557,8818,169045,8164,22512,2764,356394,11905,101198,5196,255196,11797,139286,7350,115910,7593,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7111768,2674,6821856,10575,6642495,13212,179361,7527,154763,7515,24598,2103,289912,10194,81707,4855,208205,8892,105918,5200,102287,6071,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4198771,1761,4123343,6051,4047688,7109,75655,4380,64787,4161,10868,1657,75428,5530,31383,2078,44045,4838,26113,2991,17932,3269,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1613112,1347,1600642,3184,1583999,4017,16643,2437,11457,2081,5186,1247,12470,2773,6805,1725,5665,2023,3219,1522,2446,989,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4590899,1994,4534026,4657,4460943,8149,73083,6236,60779,5230,12304,2168,56873,4574,23507,2484,33366,3855,20359,2771,13007,2131,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,846789,488,835955,1680,819327,3002,16628,2326,14734,2236,1894,621,10834,1568,7937,1259,2897,953,2091,761,806,397,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1428441,1311,1412551,2609,1392667,3846,19884,2130,17785,2061,2099,517,15890,2212,6466,917,9424,2059,5970,1279,3454,1234,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1397578,1711,1325546,6037,1289440,7032,36106,3494,31052,3160,5054,1043,72032,6034,29851,2885,42181,4988,27055,3408,15126,2590,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1155711,479,1119843,3445,1091980,4724,27863,3008,24790,2860,3073,699,35868,3433,16458,2313,19410,2871,13384,2244,6026,1544,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4793331,3161,4362912,14243,4162675,17718,200237,7817,179190,6802,21047,2662,430419,14069,115513,5848,314906,13357,170537,8467,144369,8853,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764113,1538,741860,3216,711945,4505,29915,3383,26667,3003,3248,909,22253,2527,11478,1735,10775,2218,7892,1646,2883,1417,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10517586,5839,9510858,23002,8918497,29842,592361,16603,480424,14099,111937,5269,1006728,22126,269522,9508,737206,18910,381726,12117,355480,12510,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6083847,4151,5939244,8527,5850349,11042,88895,6046,76608,5619,12287,2129,144603,7198,67303,4667,77300,6072,51839,4458,25461,3305,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,609346,419,598932,2201,584766,3426,14166,1923,12069,1845,2097,565,10414,2120,4036,886,6378,1901,3671,1272,2707,1090,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8764681,3430,8596298,9547,8395205,14175,201093,9176,151919,8487,49174,5245,168383,8425,58153,4071,110230,7300,63121,4739,47109,4500,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2455882,1599,2427192,3798,2397410,4563,29782,3071,24665,2780,5117,1054,28690,3577,13220,1774,15470,2876,9719,1588,5751,1748,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2936386,1019,2848697,5446,2781369,7475,67328,4777,58719,4430,8609,1291,87689,5414,41676,3590,46013,4625,27479,3243,18534,2701,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9423718,3367,9191002,10239,8945567,14925,245435,9818,197719,8470,47716,5080,232716,9502,79400,5286,153316,8613,83661,6148,69655,5627,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,744435,1476,705291,4499,672290,5790,33001,3373,29641,3090,3360,836,39144,4294,10354,1648,28790,3745,15716,2443,13074,2035,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2965608,1676,2909665,5289,2869615,6307,40050,3797,33177,3137,6873,1672,55943,5049,26403,2766,29540,4020,19270,3029,10270,2290,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,666976,1660,660198,2250,649721,2841,10477,1630,7997,1321,2480,833,6778,1730,2836,902,3942,1404,2264,879,1678,791,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4645876,2481,4571073,7199,4519498,8409,51575,4289,43455,3973,8120,1826,74803,6560,32546,4026,42257,5600,22894,2817,19363,3513,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11179400,4455,10795380,14349,10467583,17033,327797,8936,284947,8548,42850,3234,384020,13828,158116,7408,225904,12877,149169,9797,76735,7624,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2181740,1011,2139560,5289,2073628,7735,65932,5080,57744,4866,8188,1225,42180,5061,19001,2202,23179,4380,14698,2764,8481,2198,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,557688,873,541268,2843,527406,3862,13862,2061,12452,2066,1410,427,16420,2749,7033,1184,9387,2501,5938,1577,3449,1546,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4972409,3600,4784154,9185,4677947,11358,106207,5418,91521,5079,14686,1996,188255,9128,66483,3989,121772,7989,84198,5707,37574,3805,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4747965,1675,4517463,11376,4403280,15651,114183,7420,101003,6971,13180,2105,230502,11299,92963,5892,137539,9812,83817,6126,53722,5842,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1610281,2292,1599252,3018,1584257,3610,14995,2358,12191,2119,2804,816,11029,2288,5146,1106,5883,2172,4691,2111,1192,573,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4485829,1508,4424720,5489,4329559,7868,95161,4916,74337,4296,20824,1843,61109,5187,27438,2580,33671,3956,21213,2397,12458,2513,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,463760,222,459326,1189,451550,2112,7776,1669,6631,1546,1145,570,4434,1152,2605,936,1829,642,1555,534,274,332,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,25160,3028,22486,2904,3167,700,19319,2899,7574,1771,11745,2337,2674,828,422,321,2252,736,1407,645,845,429,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
