GEO_ID,B07008_001E,B07008_001M,B07008_002E,B07008_002M,B07008_003E,B07008_003M,B07008_004E,B07008_004M,B07008_005E,B07008_005M,B07008_006E,B07008_006M,B07008_007E,B07008_007M,B07008_008E,B07008_008M,B07008_009E,B07008_009M,B07008_010E,B07008_010M,B07008_011E,B07008_011M,B07008_012E,B07008_012M,B07008_013E,B07008_013M,B07008_014E,B07008_014M,B07008_015E,B07008_015M,B07008_016E,B07008_016M,B07008_017E,B07008_017M,B07008_018E,B07008_018M,B07008_019E,B07008_019M,B07008_020E,B07008_020M,B07008_021E,B07008_021M,B07008_022E,B07008_022M,B07008_023E,B07008_023M,B07008_024E,B07008_024M,B07008_025E,B07008_025M,B07008_026E,B07008_026M,B07008_027E,B07008_027M,B07008_028E,B07008_028M,B07008_029E,B07008_029M,B07008_030E,B07008_030M,B07008_031E,B07008_031M,B07008_032E,B07008_032M,B07008_033E,B07008_033M,B07008_034E,B07008_034M,B07008_035E,B07008_035M,B07008_036E,B07008_036M,NAME,B07008_001EA,B07008_001MA,B07008_002EA,B07008_002MA,B07008_003MA,B07008_003EA,B07008_004EA,B07008_004MA,B07008_005EA,B07008_005MA,B07008_006EA,B07008_006MA,B07008_007EA,B07008_007MA,B07008_008EA,B07008_008MA,B07008_009MA,B07008_009EA,B07008_010EA,B07008_010MA,B07008_011EA,B07008_011MA,B07008_012EA,B07008_012MA,B07008_013EA,B07008_013MA,B07008_014MA,B07008_014EA,B07008_015EA,B07008_015MA,B07008_016MA,B07008_016EA,B07008_017EA,B07008_017MA,B07008_018EA,B07008_018MA,B07008_019EA,B07008_019MA,B07008_020MA,B07008_020EA,B07008_021MA,B07008_021EA,B07008_022EA,B07008_022MA,B07008_023EA,B07008_023MA,B07008_024EA,B07008_024MA,B07008_025MA,B07008_025EA,B07008_026MA,B07008_026EA,B07008_027MA,B07008_027EA,B07008_028MA,B07008_028EA,B07008_029MA,B07008_029EA,B07008_030EA,B07008_030MA,B07008_031MA,B07008_031EA,B07008_032EA,B07008_032MA,B07008_033EA,B07008_033MA,B07008_034MA,B07008_034EA,B07008_035MA,B07008_035EA,B07008_036MA,B07008_036EA,state
0400000US13,8139039,3991,2779550,21088,3809787,33655,920693,19085,180961,8702,448048,10969,6889326,26748,2198680,22542,3378525,31209,769071,16818,141300,7322,401750,10039,586830,21641,277250,12779,190992,11330,76165,5841,21553,2441,20870,2532,393203,12400,195114,8836,125468,9109,47854,4011,12018,2150,12749,1970,223400,10897,90810,5865,92664,7916,24159,2483,5282,1353,10485,2246,46280,4699,17696,2783,22138,3122,3444,1045,808,585,2194,682,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1168301,806,391959,8649,576385,10866,111360,6083,15986,2035,72611,3285,1000454,7677,326942,9194,497760,10849,95419,5600,12066,1661,68267,3241,101362,6984,38893,4147,44213,4740,12389,2056,3067,947,2800,779,7078,1885,3931,1176,2238,1216,518,392,25,41,366,265,45289,3675,17570,2417,23795,2715,2339,729,822,558,763,349,14118,2612,4623,1170,8379,1895,695,333,6,14,415,327,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1294692,1881,367562,9106,691208,12601,155092,7351,18074,2854,62756,2923,1055246,11123,270430,8053,594737,10588,121991,6681,11869,2524,56219,3099,131074,8263,56779,4875,47700,5681,19257,2895,3362,1004,3976,1258,40955,4789,16748,2526,16236,3043,5999,1542,871,401,1101,616,60037,5533,20057,2831,29725,3994,7227,1762,1691,768,1337,658,7380,2009,3548,1375,2810,1074,618,501,281,281,123,154,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412828,3095,3695268,20479,4933980,30038,1009096,16245,174401,7196,600083,9181,9046730,21906,2987129,23775,4505370,28269,870214,13901,135705,5935,548312,9282,847864,20324,427652,15129,270255,10874,89283,3983,26725,2843,33949,2905,280152,9792,156097,6087,75583,5389,32281,2800,6579,1319,9612,1522,180382,8383,98051,6028,57184,5167,14717,2016,4752,1314,5678,1049,57700,4380,26339,3195,25588,3513,2601,731,640,387,2532,813,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5314761,3633,1670222,16600,2568008,25468,682725,13769,71804,4688,322002,6797,4504453,17518,1272941,17737,2329080,25193,569339,12552,47561,3626,285532,6537,469751,14090,223048,8668,138758,7372,70437,4387,15273,2357,22235,2312,200484,8651,107706,6023,50959,4868,28801,3280,5236,1396,7782,1490,120399,7734,57076,5034,41589,4058,12758,1818,3480,868,5496,1313,19674,3109,9451,1510,7622,2756,1390,535,254,305,957,449,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2518654,2648,744266,11049,1311976,15846,272190,8873,31658,2775,158564,4490,2120434,12497,539139,12214,1193444,15585,224952,7491,23354,2643,139545,4538,218299,8519,108883,5703,67028,5061,26290,3399,4089,809,12009,1596,98915,6220,54272,4197,25648,3062,12930,1980,2854,750,3211,620,71109,5435,37847,3409,20893,2945,7627,1473,1361,446,3381,1106,9897,2076,4125,1084,4963,1845,391,246,0,155,418,228,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2312560,2500,694735,9952,1185894,17617,262237,8812,31019,2979,138675,5296,1934419,10562,520245,9717,1054991,16080,214747,7989,21899,2402,122537,4656,204159,8694,89945,6902,69675,5048,28936,2660,5667,1361,9936,1568,83466,5559,43639,3997,25068,2678,9682,1471,2012,687,3065,853,74193,5355,31634,3319,30710,3555,8086,1825,1123,516,2640,917,16323,2966,9272,2129,5450,1420,786,414,318,266,497,335,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3588805,2946,1024631,11078,1763582,17927,484785,10550,77828,4327,237979,7479,3056777,16737,789921,12104,1594811,16549,402147,10038,55126,3693,214772,6987,282764,12548,120373,6929,90162,7133,47309,4394,12284,1916,12636,1580,148337,7208,68185,4372,42095,4466,24084,2841,7237,1553,6736,1267,87629,6377,40379,4043,30590,3391,10261,1892,3021,1059,3378,794,13298,2391,5773,1779,5924,1484,984,587,160,204,457,239,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3740919,3718,1332803,16865,1609149,25387,447960,11758,94758,5880,256249,7680,3267162,13426,1100283,16311,1468109,23354,390407,11803,72050,5301,236313,7597,263933,10834,129053,7655,81413,7079,29478,2739,12377,1926,11612,1522,118285,6878,62674,4818,26241,3093,17833,2575,6632,1486,4905,1073,79008,6031,35848,3783,27231,3706,9271,1963,3639,1229,3019,955,12531,2151,4945,1433,6155,1691,971,456,60,102,400,280,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1121207,1499,321893,6430,556473,10200,156316,6616,13410,1949,73115,3503,958305,8084,240401,7338,510969,9105,132452,6340,9931,1503,64552,3423,96983,5892,47528,4331,26592,3621,15956,2269,1428,586,5479,1239,36368,4249,20222,3109,8390,1889,4861,1132,1277,793,1618,520,26355,2484,12472,1567,9084,1916,2671,634,774,604,1354,716,3196,808,1270,547,1438,542,376,257,0,163,112,122,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4890571,1819,1721562,15885,2289180,22258,493563,13256,110932,5320,275334,7680,4200785,18459,1384920,17892,2056923,21407,421914,11776,85605,4705,251423,7381,358655,13975,170088,8164,117385,7254,41950,3775,15839,2175,13393,1677,150695,8194,82328,5993,41933,4571,16741,2165,4460,1070,5233,1035,141010,7901,67803,4842,53857,4594,12011,1978,4376,1249,2963,811,39426,3885,16423,2388,19082,2927,947,391,652,332,2322,884,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5658173,1339,2112967,19753,2581552,23974,549098,12041,96329,5159,318227,7743,4937779,15417,1713887,20085,2370296,24667,483206,11474,79508,4677,290882,7308,375744,13978,197002,9347,108585,6074,41281,3660,11265,1713,17611,2184,167194,8088,97900,5963,48334,4473,14448,1802,2244,792,4268,1017,120404,6555,74471,4978,31843,3768,8233,1468,2098,860,3759,1108,57052,5031,29707,3606,22494,3213,1930,677,1214,727,1707,691,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8116804,2864,2725274,17811,3863695,24068,936313,14821,105586,4981,485936,7762,6961961,19716,2105967,18659,3542965,21720,795969,13721,77337,3955,439723,7621,693250,15410,370928,11029,181026,8903,92270,4336,19327,2123,29699,2565,302420,10400,174031,7411,77853,5544,34186,2940,5651,1044,10699,1374,119446,6336,56850,3528,44341,4210,11410,1561,2643,779,4202,912,39727,4577,17498,2519,17510,2655,2478,631,628,377,1613,571,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4420760,2259,1402590,12263,2291789,16409,450511,8966,47293,3616,228577,5041,3766536,15534,1064505,14118,2084643,17056,380343,8239,34449,3158,202596,4472,327312,10305,160670,6240,105585,6160,38933,3244,7965,1574,14159,2085,209547,8057,119089,5958,55895,4485,22630,2072,3453,813,8480,1310,91695,5605,47807,3666,32704,3443,6953,1135,1395,605,2836,699,25670,3357,10519,1549,12962,2569,1652,659,31,40,506,325,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2388147,2890,825337,11233,1047602,17122,279594,8304,68945,4955,166669,6002,2071585,12382,666200,11827,955575,16580,240449,7422,56578,4475,152783,5467,164132,11016,77557,7157,51520,5288,22077,2753,6549,1660,6429,1484,87205,6773,47868,4696,20931,3042,10176,1585,3862,987,4368,1054,57993,5483,30384,3058,17154,2880,6382,1614,1504,701,2569,798,7232,1561,3328,865,2422,995,510,357,452,272,520,372,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4931458,3176,1506324,14627,2406875,23631,609775,12437,89210,4984,319274,7029,4163263,17256,1130990,16082,2173471,23175,508402,11352,63172,3649,287228,6326,403519,12989,192004,9119,120933,6248,54716,4794,15351,2470,20515,2430,216363,9307,110484,6750,60018,4741,30630,3075,8585,1844,6646,1085,128732,5919,62062,3781,46099,3895,14625,2192,1845,613,4101,933,19581,2406,10784,2005,6354,1320,1402,519,257,189,784,515,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,844438,1510,246138,5637,427681,8933,109619,5630,9869,1529,51131,2280,712215,7287,181565,5378,384725,9053,93332,4984,6856,1451,45737,2185,67013,4891,31074,3033,22226,3066,8867,1554,1619,682,3227,885,28218,3207,15533,2090,7300,1780,3790,1119,418,259,1177,514,34326,3751,16617,2287,12292,2514,3526,915,916,557,975,469,2666,932,1349,522,1138,652,104,103,60,76,15,27,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1501794,1721,459549,7893,776901,11080,159875,6103,19876,2176,85593,3227,1260102,8373,335477,8774,700364,10351,133205,4961,14189,1837,76867,2943,134541,6377,69850,4335,40046,3806,16254,1797,2774,840,5617,1090,57255,4234,32573,2606,16192,2587,5407,1255,1073,375,2010,575,41673,3076,18273,2127,16607,2344,4447,1142,1537,594,809,325,8223,1109,3376,817,3692,838,562,282,303,268,290,206,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2332895,1049,776266,11088,1040976,17212,332108,10360,55736,4706,127809,4845,1886170,14497,579825,10557,889949,16598,265416,8492,37862,3874,113118,4672,300809,13265,134545,7298,94803,6698,49164,4207,12930,2420,9367,1623,21514,2565,10965,1626,5526,1550,3584,1077,1129,607,310,243,108479,7136,45878,4615,42768,4564,12633,1987,3435,1210,3765,904,15923,2462,5053,1256,7930,1873,1311,554,380,316,1249,585,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1117604,1127,333734,7060,571010,12026,138604,6859,12133,2208,62123,3452,961780,7151,256788,7717,524842,11907,116099,6589,8579,1704,55472,3323,79675,5612,36517,3941,25175,3873,13091,2012,1371,669,3521,841,23627,2744,13264,2046,4788,1486,3559,929,531,350,1485,535,45913,4122,24336,2663,13070,1945,5238,1226,1652,866,1617,675,6609,1572,2829,1046,3135,1098,617,325,0,184,28,84,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7313818,1478,2533026,18646,3572956,24139,621787,11122,134844,6705,451205,8006,6603536,19087,2219488,15670,3298609,25099,552916,11657,113163,5666,419360,8068,365478,14424,156225,8491,137047,8448,42140,3931,14274,2252,15792,2027,170406,8916,84179,5664,58814,6275,15938,2457,3583,924,7892,1398,118377,6471,52115,4055,50295,4555,8196,1460,2936,813,4835,1049,56021,5041,21019,3003,28191,3749,2597,782,888,536,3326,842,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1668989,2785,569603,10285,750819,13147,218681,6608,29401,3276,100485,4645,1438808,9356,457312,9416,677176,12320,189849,6402,20691,2604,93780,4558,135940,8005,68012,5311,40117,4652,18049,2509,5507,1690,4255,1081,40752,3897,23600,2883,10370,2152,4423,1140,1288,643,1071,679,45490,3992,17085,2034,19912,2723,5264,1107,1850,768,1379,667,7999,1741,3594,1216,3244,1224,1096,678,65,90,0,193,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
