GEO_ID,B27001G_001E,B27001G_001M,B27001G_002E,B27001G_002M,B27001G_003E,B27001G_003M,B27001G_004E,B27001G_004M,B27001G_005E,B27001G_005M,B27001G_006E,B27001G_006M,B27001G_007E,B27001G_007M,B27001G_008E,B27001G_008M,B27001G_009E,B27001G_009M,B27001G_010E,B27001G_010M,B27001G_011E,B27001G_011M,B27001G_012E,B27001G_012M,B27001G_013E,B27001G_013M,B27001G_014E,B27001G_014M,B27001G_015E,B27001G_015M,B27001G_016E,B27001G_016M,B27001G_017E,B27001G_017M,B27001G_018E,B27001G_018M,B27001G_019E,B27001G_019M,B27001G_020E,B27001G_020M,B27001G_021E,B27001G_021M,B27001G_022E,B27001G_022M,B27001G_023E,B27001G_023M,B27001G_024E,B27001G_024M,B27001G_025E,B27001G_025M,B27001G_026E,B27001G_026M,B27001G_027E,B27001G_027M,B27001G_028E,B27001G_028M,NAME,B27001G_001MA,B27001G_001EA,B27001G_002MA,B27001G_002EA,B27001G_003EA,B27001G_003MA,B27001G_004MA,B27001G_004EA,B27001G_005EA,B27001G_005MA,B27001G_006MA,B27001G_006EA,B27001G_007MA,B27001G_007EA,B27001G_008EA,B27001G_008MA,B27001G_009MA,B27001G_009EA,B27001G_010EA,B27001G_010MA,B27001G_011MA,B27001G_011EA,B27001G_012MA,B27001G_012EA,B27001G_013MA,B27001G_013EA,B27001G_014EA,B27001G_014MA,B27001G_015MA,B27001G_015EA,B27001G_016MA,B27001G_016EA,B27001G_017MA,B27001G_017EA,B27001G_018MA,B27001G_018EA,B27001G_019EA,B27001G_019MA,B27001G_020MA,B27001G_020EA,B27001G_021EA,B27001G_021MA,B27001G_022MA,B27001G_022EA,B27001G_023MA,B27001G_023EA,B27001G_024MA,B27001G_024EA,B27001G_025EA,B27001G_025MA,B27001G_026EA,B27001G_026MA,B27001G_027MA,B27001G_027EA,B27001G_028MA,B27001G_028EA,state
0400000US16,46971,3936,9502,1623,9184,1647,318,228,14038,1744,12498,1598,1540,798,4915,1215,4382,1141,533,372,3937,1279,3448,1250,489,266,3438,976,2748,823,690,537,5272,1342,3818,1088,1454,997,3347,975,2889,913,458,382,1787,885,1787,885,0,193,735,487,735,487,0,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,293059,10676,52282,4261,51557,4249,725,508,96104,5522,94316,5256,1788,794,35257,3536,32271,3214,2986,1023,36215,3449,31698,3203,4517,1211,26216,2464,23958,2346,2258,743,23175,1984,22034,2018,1141,496,11794,1405,10847,1390,947,438,7378,1208,7329,1199,49,81,4638,1030,4545,990,93,152,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,153981,9110,31724,3176,30146,3129,1578,758,51672,4698,49057,4503,2615,926,21813,3000,18474,2620,3339,969,16278,2532,12430,2341,3848,1099,9767,1471,7497,1388,2270,674,8222,1636,7416,1566,806,382,7067,1498,6455,1416,612,509,4732,1052,4642,1029,90,185,2706,686,2706,686,0,189,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,58669,4519,12433,1789,11927,1724,506,462,19895,2348,19243,2210,652,486,9584,1943,8903,1770,681,397,5465,1216,4956,1196,509,268,4502,1153,3640,915,862,653,3293,917,3049,866,244,201,1584,536,1253,479,331,310,1154,537,1154,537,0,155,759,329,759,329,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,90528,5876,19287,2383,18914,2409,373,363,28975,3315,27694,3197,1281,671,11674,1777,9355,1649,2319,1033,9526,1654,7402,1264,2124,939,6589,1200,5312,1045,1277,536,5105,983,4398,948,707,346,5293,1015,4431,931,862,446,2462,712,2462,712,0,168,1617,587,1500,527,117,178,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,91861,5988,19831,2749,19377,2721,454,388,29899,3122,27884,3045,2015,1113,12327,2027,10574,1987,1753,762,9909,1444,8960,1461,949,623,6170,1324,5589,1322,581,399,6444,1418,5861,1291,583,534,3386,1048,3118,1026,268,229,2543,833,2487,848,56,92,1352,551,1352,551,0,187,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,95989,7312,18389,2496,17489,2382,900,581,31902,4235,30933,4338,969,624,8929,2005,6521,1552,2408,1129,11584,2084,8809,1937,2775,930,8197,1674,6675,1577,1522,772,7019,1290,5671,1126,1348,572,5180,1229,4731,1096,449,279,2753,841,2539,776,214,317,2036,621,2036,621,0,204,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30041,2481,4691,998,4044,949,647,461,7826,1553,6773,1368,1053,581,3815,1050,3438,1040,377,248,3340,983,2762,879,578,364,2211,580,1825,509,386,298,3190,838,2728,789,462,293,2713,755,2353,645,360,292,1442,548,1422,541,20,33,813,456,813,456,0,163,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,184097,9903,36818,3566,36134,3522,684,492,54916,5209,53968,5112,948,610,20737,2487,18941,2182,1796,926,21561,2468,19721,2330,1840,709,17593,2418,16308,2390,1285,545,15201,2032,14071,1903,1130,603,9251,1408,8546,1355,705,472,5108,1127,5108,1127,0,195,2912,732,2893,729,19,35,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,196430,10043,30139,2688,29783,2700,356,381,55547,4596,55463,4593,84,115,26262,3071,24799,2841,1463,753,27671,2778,25742,2642,1929,822,22120,2781,20833,2640,1287,631,15402,2037,14288,2088,1114,715,9969,1354,9776,1309,193,179,5961,1323,5961,1323,0,200,3359,975,3330,967,29,43,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,268201,10619,46762,3552,46027,3478,735,507,85087,5634,82466,5604,2621,955,35900,3485,32887,3208,3013,905,31788,2841,28040,2620,3748,1124,22074,2354,19680,2207,2394,698,18147,1915,16866,1804,1281,424,15011,1591,14241,1602,770,294,8689,1125,8681,1126,8,15,4743,932,4743,932,0,167,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,153717,6603,29036,2962,27931,2835,1105,595,48058,3475,46675,3478,1383,576,21577,2509,19530,2254,2047,875,18930,2185,17055,1935,1875,664,15830,1805,13970,1676,1860,834,9527,1246,8234,1162,1293,658,6086,1006,5636,968,450,286,2352,751,2352,751,0,143,2321,675,2321,675,0,143,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,35293,4127,7833,1876,7768,1875,65,83,11184,2549,10759,2471,425,321,3444,921,1971,700,1473,646,3938,1131,2980,1063,958,718,2490,975,1846,891,644,504,2050,799,1775,723,275,304,2146,785,1845,675,301,388,1469,618,1469,618,0,207,739,375,739,375,0,207,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,146006,8318,27250,2926,26703,2900,547,298,46266,4266,43953,4241,2313,922,16172,2266,14381,2293,1791,667,16273,2325,13130,1950,3143,1051,11323,1964,10234,1842,1089,445,11366,1464,10469,1454,897,370,10101,1759,9309,1714,792,384,4877,995,4770,989,107,184,2378,699,2378,699,0,182,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,26897,3159,5396,999,5041,1085,355,394,6857,1673,6181,1609,676,508,3148,834,1911,711,1237,555,2471,673,1808,545,663,387,2089,784,1530,624,559,405,2853,804,2474,738,379,327,2123,567,1650,413,473,336,1082,336,1082,336,0,165,878,410,878,410,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,42668,3916,8825,1444,8551,1382,274,359,16597,2053,15816,2038,781,419,3618,959,3321,962,297,173,5030,1172,4018,889,1012,513,3662,875,3074,872,588,405,2101,636,2065,642,36,48,1341,598,1136,505,205,246,1089,473,1004,407,85,158,405,305,405,305,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,141585,8222,24884,2907,23815,2782,1069,475,42010,3439,39007,3468,3003,1160,16902,2406,14910,2317,1992,694,18208,2241,16165,2108,2043,734,13672,1892,12684,1843,988,488,11563,1464,9840,1320,1723,736,8332,1315,7939,1322,393,323,4344,1264,4245,1239,99,163,1670,525,1670,525,0,204,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,21416,2276,3062,1032,2958,1029,104,166,5923,1342,5725,1361,198,311,3561,863,2996,833,565,388,2089,902,1603,802,486,460,2465,787,1971,775,494,424,2230,498,1730,441,500,387,1065,376,1031,372,34,47,614,312,614,312,0,184,407,223,407,223,0,184,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,241346,11130,48811,4183,47393,4058,1418,793,65948,5306,64793,5284,1155,634,28572,3339,23849,3136,4723,1363,28394,3010,24116,2657,4278,1061,21291,2495,17427,1914,3864,1341,20927,2394,19221,2172,1706,663,14680,2087,13245,1993,1435,551,8139,1212,7670,1179,469,438,4584,953,4555,955,29,52,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,69773,6115,11318,2423,10844,2294,474,495,19188,3054,18697,2947,491,424,9495,2128,7577,1670,1918,1102,10331,2392,8429,1906,1902,1127,4868,1204,4375,1152,493,351,5343,1227,4925,1133,418,320,4782,1142,4332,990,450,397,2465,614,2465,614,0,193,1983,805,1957,801,26,46,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,574547,23166,96836,6153,94845,6133,1991,1023,144381,8462,140374,8137,4007,1373,68708,4605,62476,4105,6232,1657,83869,5867,68818,4918,15051,2941,63282,5049,54446,4537,8836,2057,53178,5106,47895,4629,5283,1680,35751,3289,31594,3053,4157,1209,17891,1870,17156,1757,735,482,10651,1616,10580,1613,71,94,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,235718,10617,49158,4277,47837,4181,1321,863,72066,5169,70364,5272,1702,752,31317,3713,26425,3288,4892,1479,24848,2143,20030,1991,4818,1135,23686,3085,18952,2316,4734,1459,14831,1987,12469,1710,2362,701,11015,1535,10030,1448,985,471,5953,1160,5876,1166,77,96,2844,764,2844,764,0,200,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,18792,2542,3018,1000,2818,865,200,265,4368,1166,4248,1171,120,201,2400,715,2239,698,161,161,4231,1354,3144,1168,1087,757,1618,773,1387,737,231,246,1760,763,1477,717,283,319,995,588,995,588,0,151,314,173,314,173,0,151,88,98,88,98,0,151,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,303084,13578,59922,4644,57630,4472,2292,1175,99744,6796,96528,6623,3216,1501,43041,3915,38102,3464,4939,1399,34730,3241,30473,2973,4257,1206,22053,2410,19759,2136,2294,828,19374,2330,17559,1999,1815,655,14672,1778,13154,1632,1518,648,7012,1309,6885,1272,127,153,2536,696,2477,709,59,74,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,303028,8688,46661,3187,43201,3111,3460,690,88841,3923,81471,4053,7370,1126,35124,2718,25947,2278,9177,1231,36467,2316,24908,2129,11559,1274,33066,2346,24351,2240,8715,1346,23423,1594,18112,1506,5311,837,20857,1454,16964,1329,3893,684,11974,1271,11869,1250,105,114,6615,788,6601,787,14,24,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,180777,9148,26593,2368,25289,2332,1304,745,47109,4188,45317,4247,1792,776,22247,2404,20206,2378,2041,935,26125,3077,22557,2779,3568,1055,18683,2239,17526,2265,1157,554,18439,2246,17383,2213,1056,407,11559,1331,11274,1328,285,219,6956,1185,6956,1185,0,197,3066,808,3059,809,7,14,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,302907,11624,61130,3922,59241,3909,1889,827,92775,6427,90826,6298,1949,719,44142,3959,40133,3904,4009,1124,37236,3470,32373,3129,4863,1356,24232,2358,21880,2264,2352,841,17821,2252,16095,2143,1726,651,14946,2257,13885,2170,1061,525,7210,1209,7210,1209,0,168,3415,844,3395,837,20,43,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,35755,4764,5711,1507,5620,1522,91,103,11683,1911,10877,1845,806,941,4499,1087,4488,1086,11,21,4570,1713,4315,1720,255,301,3243,1021,2875,954,368,334,2797,1003,2475,912,322,363,2002,693,1910,689,92,151,916,545,916,545,0,206,334,232,334,232,0,206,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,99622,6717,20729,2522,19875,2442,854,616,30752,3667,29428,3650,1324,727,14241,2056,12313,2073,1928,802,11726,2210,9061,1759,2665,1113,7487,1601,6421,1456,1066,553,6536,1382,4994,1356,1542,612,3624,922,3300,852,324,246,3378,874,3378,874,0,203,1149,409,1149,409,0,203,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,24844,2724,5002,1426,4448,1185,554,479,7543,1572,6770,1443,773,519,3155,997,1746,781,1409,787,3364,1076,2312,855,1052,591,2116,910,1671,874,445,267,1710,820,1246,665,464,294,1182,481,996,452,186,130,650,382,650,382,0,151,122,88,122,88,0,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,139523,9165,25987,3581,25279,3368,708,474,42033,5020,40866,4946,1167,537,18755,2792,15638,2419,3117,942,14381,2401,11449,2076,2932,1066,11442,1725,9804,1525,1638,783,10372,1294,9028,1139,1344,520,7654,1181,6699,1133,955,513,5851,1196,5827,1199,24,40,3048,803,3023,802,25,39,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
