GEO_ID,B19119_001E,B19119_001M,B19119_002E,B19119_002M,B19119_003E,B19119_003M,B19119_004E,B19119_004M,B19119_005E,B19119_005M,B19119_006E,B19119_006M,B19119_007E,B19119_007M,NAME,B19119_001EA,B19119_001MA,B19119_002MA,B19119_002EA,B19119_003MA,B19119_003EA,B19119_004MA,B19119_004EA,B19119_005EA,B19119_005MA,B19119_006EA,B19119_006MA,B19119_007EA,B19119_007MA,state
0400000US01,57160,798,52310,891,59615,2216,70056,2454,64363,4236,58616,5272,58252,10748,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,86376,3414,84219,4870,85861,6016,96612,8362,94362,7388,72260,11396,69493,10038,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,61042,595,57953,1026,61452,1140,71154,2273,61670,2422,63514,3582,58956,4993,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,52449,912,47997,1146,54488,2564,66645,2712,58696,4351,53649,3049,49433,9853,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,73581,579,69370,728,74224,1182,83012,1430,71727,1193,70512,1788,80974,1979,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,78384,1044,71140,966,80481,1980,93932,3036,82442,5555,83159,6622,85033,6838,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,91388,936,79965,2147,90723,1590,111996,2547,118416,7497,110170,12990,100324,21380,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,74931,2244,67193,2223,76892,4464,92642,6876,88056,10284,92074,22947,78272,27192,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,94846,4524,97812,9120,91521,9386,112064,24296,65676,22444,47197,32991,106210,23940,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,59339,526,54655,579,59881,1240,71480,1136,62990,2627,64207,2664,68501,4780,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,61250,477,55600,736,61705,1145,72290,1962,67237,2835,62535,4141,70324,6725,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,83823,2215,72738,2788,84039,4298,96837,6147,100443,5767,101345,18191,147731,15352,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,60081,1305,54840,2472,56527,2806,70308,4054,68329,7842,71691,10606,79073,11765,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,73884,821,65659,737,75454,1243,90080,1604,84092,3514,76047,4242,77764,5273,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,63165,963,56841,769,65324,1275,76600,1526,75434,2790,65097,6071,71331,3767,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,69382,1111,62966,1146,70105,1788,82481,3260,81538,2703,77775,7392,66703,7154,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,69401,1218,62538,1392,72072,2026,82487,2447,76495,3891,71097,9956,73750,9529,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,56187,699,50882,907,56977,1835,71955,2401,66434,3077,60777,8153,51859,6965,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,58964,1395,52419,1191,58564,3134,71061,2688,71292,5622,62201,9155,64663,13169,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,64651,1488,59646,1685,66847,3600,80929,2366,82126,8899,74110,7033,83267,4937,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,91567,719,80492,1574,91663,1758,111281,1872,106600,5038,95006,7212,100523,11643,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,90590,689,75462,1174,92587,2412,112235,2819,115940,2961,109489,8496,111033,6312,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,63893,555,56651,619,67342,1155,81951,1307,77423,2224,67171,4328,61619,3763,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,79893,687,70006,728,83974,2366,100494,1034,93479,3755,82488,5313,79149,9376,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,50069,654,46130,1310,49983,2148,60420,2800,54097,6430,47369,6993,56927,11717,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,62989,831,56574,954,64447,1750,80161,1773,73286,3287,80111,7202,65778,5207,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,64061,2052,57621,2307,64161,4368,78933,4795,74287,8684,70618,5459,68277,12254,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,71039,893,65341,1395,71043,2102,82676,3391,82257,3610,75847,9403,69456,8875,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,63206,1511,60841,990,61211,1621,72010,3029,65463,4038,70149,5091,73244,6406,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,85873,1401,74428,2607,88077,3176,107348,3562,105112,6757,109146,13682,126721,6166,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,90245,863,74367,1346,92489,1900,113455,2972,105008,3925,105311,7845,90817,7119,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,56207,1427,56985,2162,51800,3324,59505,4252,58735,5354,53119,8370,48569,5228,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,73854,695,65233,629,74925,1476,90852,1307,85375,2232,79244,3531,83830,4658,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,60074,480,55028,586,63717,1781,71923,1669,62433,2646,58356,3147,58936,4016,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,79642,2534,70214,2679,80155,3816,95271,4474,101839,4777,94319,12052,118520,30034,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,65176,424,57216,486,67509,1250,82005,1323,81591,2180,73394,4310,68456,4958,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,60215,509,55828,686,60621,1498,68201,2011,67805,2969,64362,3749,61324,5636,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,66287,682,60786,931,69994,2026,79171,2585,77341,4872,61552,4988,66809,6547,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,70194,401,60508,509,74083,1361,89690,1496,84338,2420,83510,4291,72706,4448,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,76623,2386,67452,3498,76119,5385,99216,5675,83865,6147,85621,10975,72801,33744,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,59282,943,54905,1062,60687,2364,70981,1831,65728,3941,60072,8170,53301,6006,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,67643,1926,62891,1668,65706,3455,80494,1982,82747,7641,70116,15278,56543,18766,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,57830,846,53216,1013,59294,1624,68298,2499,62750,5115,61942,3283,58984,10766,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,65316,479,60935,500,64894,1180,75885,1079,68551,1795,64592,2400,62577,3052,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,71594,778,62119,1538,70162,2186,78717,2819,81386,3497,86091,3986,90222,5934,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,75595,1595,66365,2701,79413,5132,91793,6453,90672,11351,62773,21182,59844,24983,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,80403,637,70976,917,81369,1330,96513,1435,94374,3354,84151,5447,91691,9585,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,76954,754,71557,870,78760,2226,91572,1982,80508,3911,75172,5491,76585,7386,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,53463,1385,47723,1213,56074,3600,70510,3547,62179,8383,68669,13363,67435,22057,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
