GEO_ID,C27005_001E,C27005_001M,C27005_002E,C27005_002M,C27005_003E,C27005_003M,C27005_004E,C27005_004M,C27005_005E,C27005_005M,C27005_006E,C27005_006M,C27005_007E,C27005_007M,C27005_008E,C27005_008M,C27005_009E,C27005_009M,C27005_010E,C27005_010M,C27005_011E,C27005_011M,C27005_012E,C27005_012M,C27005_013E,C27005_013M,C27005_014E,C27005_014M,C27005_015E,C27005_015M,C27005_016E,C27005_016M,C27005_017E,C27005_017M,C27005_018E,C27005_018M,C27005_019E,C27005_019M,C27005_020E,C27005_020M,C27005_021E,C27005_021M,NAME,C27005_001MA,C27005_001EA,C27005_002MA,C27005_002EA,C27005_003EA,C27005_003MA,C27005_004EA,C27005_004MA,C27005_005EA,C27005_005MA,C27005_006MA,C27005_006EA,C27005_007MA,C27005_007EA,C27005_008MA,C27005_008EA,C27005_009MA,C27005_009EA,C27005_010MA,C27005_010EA,C27005_011MA,C27005_011EA,C27005_012MA,C27005_012EA,C27005_013MA,C27005_013EA,C27005_014MA,C27005_014EA,C27005_015MA,C27005_015EA,C27005_016EA,C27005_016MA,C27005_017EA,C27005_017MA,C27005_018MA,C27005_018EA,C27005_019MA,C27005_019EA,C27005_020MA,C27005_020EA,C27005_021MA,C27005_021EA,state
0400000US13,10024056,3586,4822637,8741,1277089,6500,84019,7028,1193070,9220,2994158,5137,358508,10227,2635650,11424,551390,3086,148076,5983,403314,5948,5201419,8152,1222245,6787,79518,7344,1142727,10007,3260260,4109,409198,10614,2851062,11770,718914,2601,204269,6502,514645,6876,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,676267,2913,158354,1087,11478,1950,146876,2192,412667,2818,39242,3025,373425,3537,105246,812,23104,1810,82142,1874,698795,1911,152641,1143,9760,1712,142881,2033,418534,1428,43788,2811,374746,3173,127620,798,32826,1818,94794,1764,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,810197,3168,220680,2425,22269,3037,198411,3444,477005,2381,80127,5126,396878,5066,112512,1278,42970,2557,69542,2590,822050,2915,210659,2154,19393,2587,191266,3510,484900,2349,85862,4390,399038,5011,126491,1446,55556,3005,70935,3233,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,6188024,5299,1505890,3635,93576,5891,1412314,6872,3912825,4309,448379,10989,3464446,12030,769309,2257,257629,5865,511680,6502,6491836,5144,1450372,3913,85404,5048,1364968,6851,4045752,3132,459288,10281,3586464,10270,995712,2866,367167,6399,628545,6174,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,3188516,4841,801710,3664,42174,3341,759536,4394,1976833,3958,208473,7077,1768360,7691,409973,2013,150559,4577,259414,4785,3331751,4790,774296,4059,38820,4214,735476,5530,2038337,3645,219885,8088,1818452,8906,519118,2389,214349,4986,304769,5301,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,1525900,3477,370310,2373,29054,2148,341256,3576,941258,2441,128375,5379,812883,5520,214332,1274,103222,2688,111110,2910,1554511,3463,356185,2547,28665,2670,327520,3560,935131,2557,119721,4985,815410,5036,263195,1477,142085,3283,121110,3366,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,1405712,3914,366364,2794,31681,2733,334683,4140,857570,3048,119483,5313,738087,6317,181778,1313,80116,3110,101662,3379,1444447,3443,352630,2720,31155,2765,321475,3407,866489,2649,124068,4965,742421,5483,225328,1733,106175,2630,119153,2657,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,2115795,4379,515006,3444,31804,3725,483202,4590,1312316,3260,130469,5801,1181847,6407,288473,1311,92573,3535,195900,3577,2226916,4397,493181,3116,30033,2795,463148,4128,1370639,3186,134330,5928,1236309,6063,363096,2081,122243,3830,240853,3964,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,2202574,4773,573711,4308,31422,3683,542289,5690,1354080,3898,157796,6514,1196284,7369,274783,2301,75501,3204,199282,3586,2364857,5049,540967,4469,29651,4055,511316,4900,1466691,3027,178624,5999,1288067,6254,357199,1951,101186,3482,256013,3867,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,642513,2362,131928,1656,9214,1603,122714,2382,399942,1898,48452,3287,351490,3722,110643,877,34604,1847,76039,1887,672336,2329,123391,1556,9223,1598,114168,1837,416252,1684,56117,3044,360135,3436,132693,1086,45686,2410,87007,2580,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,2843580,4292,687531,2862,47158,3672,640373,4634,1798082,3415,204347,6515,1593735,6936,357967,1695,95413,3489,262554,3506,3064942,4008,658623,3090,46891,3475,611732,5013,1940703,2637,216743,5905,1723960,6895,465616,1712,140706,3776,324910,4031,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,3252861,3157,707095,1827,41971,4235,665124,4607,2108573,2144,224418,7556,1884155,7663,437193,1530,134412,4452,302781,4513,3465229,2989,676829,1939,43665,4215,633164,4559,2219864,1967,233655,8136,1986209,8069,568536,2057,193013,5247,375523,5083,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,4799205,4029,1126082,2846,62336,3857,1063746,4940,2991314,3405,314889,6833,2676425,7519,681809,1892,223150,3920,458659,4450,5011595,4144,1078361,2772,55955,3871,1022406,4795,3081809,2440,339037,6707,2742772,7234,851425,1841,309459,5035,541966,4957,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,2698425,4066,657125,2962,51791,3597,605334,4343,1689980,2638,219751,5588,1470229,6385,351320,1651,173570,3061,177750,3297,2733469,4009,623853,2683,50092,3765,573761,4456,1686852,2631,204144,5778,1482708,6246,422764,1586,228791,4174,193973,3975,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,1399109,4578,368047,3663,23806,2934,344241,4140,845351,3018,94978,4515,750373,5952,185711,1534,56426,3249,129285,3092,1528459,4365,357617,3658,21718,2805,335899,4623,928127,2398,103824,4600,824303,4788,242715,1651,81726,4031,160989,4059,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,2907746,4993,709255,3600,61088,4097,648167,5834,1795118,3761,217592,7247,1577526,8486,403373,2119,134751,3293,268622,3717,3061646,4737,678459,3891,58642,4086,619817,5359,1872561,3446,233963,7473,1638598,7780,510626,2370,193810,5003,316816,5654,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,508620,2565,114690,1660,12357,1767,102333,2424,310193,2087,51587,3061,258606,3874,83737,698,32389,1752,51348,1704,508838,2323,110479,1855,11442,1914,99037,2717,307926,1854,53298,3290,254628,3540,90433,953,39012,1989,51421,1977,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,924534,2849,239498,2102,24272,2513,215226,3330,565103,2115,89571,3418,475532,3903,119933,939,49904,1692,70029,1951,941954,2615,229745,2159,24927,2371,204818,3100,565396,1620,85726,3348,479670,3347,146813,1452,67380,2280,79433,2449,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,1419767,2255,339340,1988,23429,3053,315911,3465,882976,1555,92240,4763,790736,5084,197451,980,43512,2127,153939,2251,1436207,2149,328262,2134,21601,2906,306661,3743,887658,1683,90988,4682,796670,5001,220287,989,54994,2927,165293,2821,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,647726,2008,134422,1277,8785,1878,125637,1939,416695,1619,44356,3286,372339,3710,96609,917,32135,1871,64474,1920,666523,1873,128510,1320,8293,1626,120217,2135,424272,1219,45776,3250,378496,3422,113741,986,43927,2515,69814,2449,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,4302551,3483,1018010,2318,60661,4873,957349,4904,2725311,2493,249533,7795,2475778,8568,559230,1970,151103,4546,408127,4898,4547864,3118,975764,2435,60235,4420,915529,5195,2827811,1963,262388,8396,2565423,8359,744289,2205,229700,5903,514589,6352,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050178,1243,1007659,3417,254891,3034,12714,2342,242177,4080,604522,2911,55042,4332,549480,5118,148246,1342,34949,2427,113297,2753,1042519,3200,243524,3065,9683,1578,233841,3448,621701,1893,60880,4244,560821,4550,177294,1461,46254,2418,131040,2957,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19556452,1993,9461823,5401,2152865,3863,201729,8946,1951136,9623,6077492,4059,618948,11330,5458544,11361,1231466,2588,291735,7193,939731,7554,10094629,4885,2051513,3356,184720,7222,1866793,7202,6404204,3684,659553,14531,5744651,14675,1638912,2955,426420,8269,1212492,8754,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9855612,3797,4751881,8158,1168220,5886,94257,5993,1073963,8291,2938815,5731,411393,11119,2527422,11379,644846,2781,220729,5551,424117,5866,5103731,7348,1114791,6016,94139,5969,1020652,8317,3160315,4626,466148,10637,2694167,11565,828625,3148,304711,6182,523914,6657,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,740547,930,377039,2487,86876,1552,11897,2024,74979,2509,243806,2261,43342,2805,200464,3937,46357,543,22441,1290,23916,1297,363508,2331,84118,1717,10914,1733,73204,2242,224274,1779,38400,2360,185874,2651,55116,678,28938,1517,26178,1542,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442029,985,5580642,4292,1343027,3600,71649,4997,1271378,6593,3458022,4130,312263,8723,3145759,9203,779593,2043,240264,5408,539329,5670,5861387,4171,1283744,2943,65293,4339,1218451,5319,3587067,3654,320459,7985,3266608,8788,990576,2712,319238,6197,671338,6416,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3830329,1616,1879929,3913,492805,2484,34689,2704,458116,3326,1138552,2987,128869,5488,1009683,6273,248572,1529,81645,2395,166927,2713,1950400,3699,465613,2334,30308,2477,435305,3291,1175388,2606,138474,4685,1036914,4857,309399,1801,109095,3031,200304,3273,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3991133,495,1964333,3931,438407,3017,39896,3884,398511,4575,1228321,2436,156228,6563,1072093,6652,297605,1601,112861,3684,184744,3664,2026800,3856,421001,2893,31253,2815,389748,4113,1252813,2157,168097,6035,1084716,6687,352986,1456,146486,4425,206500,4541,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12599417,801,6126922,4486,1372556,3169,92700,4816,1279856,5697,3838463,3268,466578,10190,3371885,10633,915903,2185,359959,5806,555944,5826,6472495,4582,1312748,3539,96640,5224,1216108,6596,3974024,3253,490340,9519,3483684,10084,1185723,2612,508195,7088,677528,7081,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1041268,531,503911,1754,107996,1075,6711,1272,101285,1567,324802,1365,39895,2830,284907,3123,71113,771,24014,1640,47099,1680,537357,1739,103401,1260,6684,1661,96717,2056,342248,1216,39295,3267,302953,3308,91708,1092,35285,2015,56423,2029,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4801301,2216,2312006,5104,559073,4560,40649,3876,518424,5373,1407155,3317,164106,6971,1243049,7004,345778,1538,108316,3543,237462,3805,2489295,5342,527534,4391,38641,3929,488893,5485,1530952,2946,178117,8050,1352835,8238,430809,1959,143553,4131,287256,4558,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,841363,603,420831,2476,107740,1668,11800,1447,95940,2258,254171,2007,41946,2666,212225,3289,58920,1112,24745,1770,34175,2017,420532,2296,100840,1599,10902,1426,89938,1962,250543,1744,39382,2574,211161,3009,69149,1265,32961,1653,36188,1594,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6496300,2363,3140988,5917,758013,3942,53150,4045,704863,5421,1943415,5002,232745,8769,1710670,8608,439560,2438,144249,4347,295311,4274,3355312,5547,732936,3897,55416,3975,677520,5019,2073652,4034,253096,8128,1820556,7961,548724,2453,193652,5548,355072,5580,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26990435,4141,13258486,10886,3666888,8574,242856,11060,3424032,13272,8193983,7901,883009,16583,7310974,18723,1397615,3734,346138,7370,1051477,8571,13731949,10127,3530965,8502,232305,9305,3298660,12704,8463174,6343,963342,15771,7499832,17806,1737810,3978,467603,8956,1270207,9361,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2971003,686,1487256,2648,467194,2076,44638,3787,422556,4341,879362,1704,112037,5024,767325,4807,140700,1187,44248,2341,96452,2545,1483747,2530,442091,2032,42092,3988,399999,4306,878354,1835,123897,5309,754457,5604,163302,1291,56321,2596,106981,2675,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620107,172,305087,998,61555,814,4056,995,57499,1213,194862,1134,21380,1764,173482,2102,48670,572,15948,1147,32722,1263,315020,977,58273,926,3069,787,55204,1162,198994,837,21437,1501,177557,1572,57753,586,20151,1209,37602,1342,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8162517,4887,3951780,6930,954410,5338,72775,4556,881635,7195,2482297,5935,330794,8734,2151503,10453,515073,2497,172020,4883,343053,5222,4210737,6301,912682,5562,73980,4904,838702,7007,2650912,4023,351311,8763,2299601,10274,647143,2491,233014,5084,414129,4853,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7066812,2751,3509886,4902,822931,3296,72250,5583,750681,5799,2219266,4007,252597,8469,1966669,9216,467689,1812,154233,4250,313456,4524,3556926,4506,787631,3540,63571,4627,724060,5674,2220895,3127,283245,8716,1937650,9306,548400,1903,205791,4473,342609,4989,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815505,361,890135,2573,190955,2248,6516,1191,184439,2666,550126,2121,39707,3026,510419,3731,149054,1114,39179,2456,109875,2489,925370,2531,187441,2259,6828,1361,180613,2490,559219,2033,46636,3243,512583,3746,178710,1253,53813,3050,124897,3021,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5698995,715,2820000,3594,661687,3075,37725,2983,623962,3703,1764181,2424,197430,5065,1566751,5347,394132,1716,160450,3752,233682,3886,2878995,3602,628663,2849,34947,2458,593716,3943,1771746,2083,204238,6837,1567508,6979,478586,1930,214861,3924,263725,4040,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576557,733,288324,2364,70399,2168,6001,1576,64398,2499,179642,1874,22248,2218,157394,2846,38283,625,14296,1315,23987,1327,288233,2454,68554,2469,6950,1670,61604,2959,177558,2417,26489,2669,151069,3294,42121,666,19383,1294,22738,1379,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3447794,522,1638964,3822,379621,3557,31897,3626,347724,5298,991236,1131,107339,5780,883897,5710,268107,787,35128,2795,232979,2716,1808830,3875,357577,3619,30889,2973,326688,3446,1100267,1046,124713,6835,975554,6831,350986,892,46281,2619,304705,2785,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
