GEO_ID,B12502_001E,B12502_001M,B12502_002E,B12502_002M,B12502_003E,B12502_003M,B12502_004E,B12502_004M,B12502_005E,B12502_005M,B12502_006E,B12502_006M,B12502_007E,B12502_007M,B12502_008E,B12502_008M,B12502_009E,B12502_009M,B12502_010E,B12502_010M,B12502_011E,B12502_011M,NAME,B12502_001EA,B12502_001MA,B12502_002MA,B12502_002EA,B12502_003MA,B12502_003EA,B12502_004MA,B12502_004EA,B12502_005EA,B12502_005MA,B12502_006EA,B12502_006MA,B12502_007EA,B12502_007MA,B12502_008MA,B12502_008EA,B12502_009MA,B12502_009EA,B12502_010EA,B12502_010MA,B12502_011EA,B12502_011MA,state
0400000US13,8139039,3991,3916665,5151,1438779,14385,2477886,15046,12938,1783,2464948,15135,4222374,4770,1340771,12811,2881603,11178,27896,2183,2853707,10830,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1168301,806,590393,1244,222377,5925,368016,5602,1970,561,366046,5623,577908,1046,169582,4995,408326,5045,5971,1166,402355,5190,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1294692,1881,642880,2474,201407,6131,441473,5940,1305,503,440168,5990,651812,2260,166155,5728,485657,5701,4842,1074,480815,5928,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412828,3095,5063925,3949,1939852,12603,3124073,12325,16795,1851,3107278,12811,5348903,3917,1755416,13982,3593487,13724,37330,2232,3556157,13117,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5314761,3633,2586612,4478,891213,9872,1695399,10119,11212,1286,1684187,10116,2728149,4134,779009,10385,1949140,10863,23204,2037,1925936,11090,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2518654,2648,1240310,2916,405842,7168,834468,6756,4253,817,830215,6699,1278344,2625,338424,6072,939920,6381,10798,1114,929122,6646,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2312560,2500,1144771,2745,384727,6055,760044,6344,4498,1053,755546,6592,1167789,2574,310008,6268,857781,5918,8757,1375,849024,6090,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3588805,2946,1746997,3589,552524,7036,1194473,6841,8310,1420,1186163,7026,1841808,3336,472107,7281,1369701,7022,17925,1792,1351776,7161,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3740919,3718,1806873,3691,699983,9397,1106890,9678,6845,1356,1100045,9805,1934046,3782,632820,11137,1301226,10490,18038,1917,1283188,10562,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1121207,1499,543626,1936,174163,3997,369463,4411,1939,644,367524,4533,577581,1949,147730,3869,429851,3823,4854,1126,424997,3754,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4890571,1819,2340835,2712,879578,10748,1461257,10424,6777,931,1454480,10369,2549736,2859,841984,9245,1707752,9273,19780,2202,1687972,9520,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5658173,1339,2716576,2163,1097062,11691,1619514,11421,9012,1365,1610502,11330,2941597,1835,1015905,12777,1925692,12672,19020,2176,1906672,13037,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8116804,2864,3954251,3003,1448864,11209,2505387,10943,15277,1568,2490110,11034,4162553,2725,1276410,10675,2886143,10645,36733,2902,2849410,10520,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4420760,2259,2181651,2635,761083,7911,1420568,8078,7252,1005,1413316,8061,2239109,2871,641507,6921,1597602,7482,16152,1334,1581450,7520,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2388147,2890,1143411,3052,426597,8283,716814,8049,4878,1012,711936,8050,1244736,3325,398740,6619,845996,6946,8821,1329,837175,6822,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4931458,3176,2395744,3818,801558,9496,1594186,9288,9052,1207,1585134,9514,2535714,3830,704766,8740,1830948,8691,21461,1963,1809487,8798,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,844438,1510,423623,2445,141041,4037,282582,3752,1741,606,280841,3853,420815,2049,105097,3572,315718,3599,3580,713,312138,3744,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1501794,1721,741271,2211,255029,4858,486242,5110,2316,609,483926,5182,760523,1725,204520,4478,556003,4513,6015,763,549988,4432,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2332895,1049,1163719,1231,431514,7554,732205,7713,5144,1219,727061,7866,1169176,1357,344752,6358,824424,6300,9817,1664,814607,6248,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1117604,1127,548584,1486,183282,4464,365302,4278,1976,566,363326,4319,569020,1459,150452,3960,418568,4089,4456,926,414112,4156,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7313818,1478,3535810,1697,1336661,12497,2199149,12203,12399,1625,2186750,12404,3778008,1490,1196365,11467,2581643,11592,27525,2321,2554118,11567,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1668989,2785,821541,2995,307395,7818,514146,7234,4241,1211,509905,7257,847448,2012,262208,5502,585240,5581,5070,1081,580170,5761,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16312417,2940,7832354,3462,3263252,21102,4569102,20966,22714,2186,4546388,21176,8480063,3158,3078939,18731,5401124,18267,56506,3326,5344618,18773,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8146843,4891,3924333,5681,1362564,13511,2561769,13182,13112,1703,2548657,13368,4222510,5240,1223827,13188,2998683,12986,37717,2378,2960966,14002,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,611660,1723,314948,2488,116255,3607,198693,3556,857,361,197836,3607,296712,1814,82190,3644,214522,3386,2502,667,212020,3381,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9451449,3690,4577925,3872,1612418,14021,2965507,14376,18642,2059,2946865,14280,4873524,3289,1424650,14434,3448874,14036,43908,2757,3404966,14662,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3108452,1929,1526608,2458,491094,5850,1035514,5854,7959,1162,1027555,5909,1581844,2045,394496,6512,1187348,6036,15078,1659,1172270,6349,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3316989,2594,1629953,3449,566121,8553,1063832,8695,6073,1309,1057759,8814,1687036,2902,462660,8203,1224376,7619,11984,1405,1212392,7467,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10589716,3137,5130670,3395,1894997,15100,3235673,14827,18717,1705,3216956,14877,5459046,3257,1680326,14428,3778720,14331,48118,3246,3730602,15225,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,882671,980,422625,1531,169660,4642,252965,4952,1910,503,251055,5020,460046,1108,156845,4623,303201,4468,3569,762,299632,4495,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3994825,2795,1925137,3505,686262,10022,1238875,9505,7956,1138,1230919,9444,2069688,2715,617198,7940,1452490,8252,16624,2032,1435866,8728,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,682834,1699,341300,2266,117004,3903,224296,3487,1668,450,222628,3517,341534,1636,90365,3720,251169,3952,2365,706,248804,4127,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5363257,3504,2586068,4343,853883,8788,1732185,9007,9694,1484,1722491,9435,2777189,3597,761623,9775,2015566,9644,22638,2234,1992928,9919,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21446565,6474,10558177,7251,3804642,23611,6753535,23763,32502,2894,6721033,24095,10888388,6858,3218567,22639,7669821,22208,76576,4615,7593245,22492,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2228373,1702,1111888,2246,368608,7527,743280,7407,3077,771,740203,7397,1116485,2026,298417,6166,818068,5933,6250,1186,811818,5915,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,529124,799,258397,1099,90669,2844,167728,2707,723,391,167005,2690,270727,1055,77155,2527,193572,2533,1661,489,191911,2545,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6826858,3972,3331211,3999,1176452,13081,2154759,12884,10506,1455,2144253,12670,3495647,4268,1034617,11899,2461030,11341,25430,2224,2435600,11481,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5828814,2036,2900227,3111,1011260,11377,1888967,11484,8994,1625,1879973,11729,2928587,3361,809690,10793,2118897,10158,18152,1906,2100745,9943,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1531879,1868,750821,2249,234873,5625,515948,5338,3205,824,512743,5359,781058,2198,191746,5529,589312,5005,8550,1408,580762,5145,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4703887,2587,2321002,2711,821652,7795,1499350,7687,8082,1133,1491268,7623,2382885,2747,689612,7157,1693273,6819,17148,1458,1676125,7018,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,468057,2660,234851,2229,72489,3360,162362,3127,697,378,161665,3156,233206,2615,58703,3957,174503,3270,1446,491,173057,3195,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2880600,1046,1349963,2484,589872,8226,760091,7792,5413,938,754678,7875,1530637,2456,555020,9185,975617,8757,11481,1558,964136,8648,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
