GEO_ID,B24011_001E,B24011_001M,B24011_002E,B24011_002M,B24011_003E,B24011_003M,B24011_004E,B24011_004M,B24011_005E,B24011_005M,B24011_006E,B24011_006M,B24011_007E,B24011_007M,B24011_008E,B24011_008M,B24011_009E,B24011_009M,B24011_010E,B24011_010M,B24011_011E,B24011_011M,B24011_012E,B24011_012M,B24011_013E,B24011_013M,B24011_014E,B24011_014M,B24011_015E,B24011_015M,B24011_016E,B24011_016M,B24011_017E,B24011_017M,B24011_018E,B24011_018M,B24011_019E,B24011_019M,B24011_020E,B24011_020M,B24011_021E,B24011_021M,B24011_022E,B24011_022M,B24011_023E,B24011_023M,B24011_024E,B24011_024M,B24011_025E,B24011_025M,B24011_026E,B24011_026M,B24011_027E,B24011_027M,B24011_028E,B24011_028M,B24011_029E,B24011_029M,B24011_030E,B24011_030M,B24011_031E,B24011_031M,B24011_032E,B24011_032M,B24011_033E,B24011_033M,B24011_034E,B24011_034M,B24011_035E,B24011_035M,B24011_036E,B24011_036M,NAME,B24011_001MA,B24011_001EA,B24011_002MA,B24011_002EA,B24011_003MA,B24011_003EA,B24011_004MA,B24011_004EA,B24011_005MA,B24011_005EA,B24011_006EA,B24011_006MA,B24011_007MA,B24011_007EA,B24011_008EA,B24011_008MA,B24011_009MA,B24011_009EA,B24011_010MA,B24011_010EA,B24011_011MA,B24011_011EA,B24011_012MA,B24011_012EA,B24011_013MA,B24011_013EA,B24011_014MA,B24011_014EA,B24011_015EA,B24011_015MA,B24011_016MA,B24011_016EA,B24011_017EA,B24011_017MA,B24011_018MA,B24011_018EA,B24011_019EA,B24011_019MA,B24011_020EA,B24011_020MA,B24011_021MA,B24011_021EA,B24011_022EA,B24011_022MA,B24011_023EA,B24011_023MA,B24011_024EA,B24011_024MA,B24011_025MA,B24011_025EA,B24011_026MA,B24011_026EA,B24011_027EA,B24011_027MA,B24011_028EA,B24011_028MA,B24011_029MA,B24011_029EA,B24011_030EA,B24011_030MA,B24011_031MA,B24011_031EA,B24011_032EA,B24011_032MA,B24011_033EA,B24011_033MA,B24011_034EA,B24011_034MA,B24011_035MA,B24011_035EA,B24011_036MA,B24011_036EA,state
0400000US17,36604,197,57893,1048,66746,727,71380,716,60555,672,71513,721,76690,1528,71598,1286,51736,2000,42179,454,39772,1431,86181,4487,40967,665,38915,2282,52453,990,62184,553,34272,2159,18625,395,21555,526,50554,2965,26881,2162,71050,1424,15310,352,20611,502,15334,420,30494,291,30181,995,30605,269,41539,401,24299,3654,41413,543,44969,2631,31041,314,32115,346,35832,948,23350,839,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,31976,165,49754,920,55814,918,60146,1258,50456,1072,63145,2774,62230,2324,68500,3947,54827,4659,35928,826,35079,1597,64492,14053,35041,1652,29528,3169,48388,2023,57009,1523,32480,2352,16054,395,22223,652,36573,2647,24739,3524,45753,1860,10972,402,18585,1009,14700,1052,26523,412,25890,764,26882,482,37462,1469,21463,3671,35398,1318,42258,1472,32195,344,35362,505,36364,853,25270,772,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,32912,919,49102,1134,54621,2378,57709,3522,50999,891,60626,1222,64085,4054,61493,1583,48856,3830,35880,854,35744,1342,54654,6621,36048,1091,30145,2798,46977,1120,52411,3099,34342,2300,16294,436,22374,900,42735,2232,25068,3089,55969,3563,11328,588,17582,1349,15141,1304,27989,986,26631,995,28727,905,40255,513,27294,1773,40849,553,41676,794,32071,469,34949,1872,35770,1277,26038,1027,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,33226,877,49619,1138,55091,1942,57776,2949,51237,1077,62151,3537,65235,5530,66384,4060,50300,3874,38396,1464,36532,1034,75974,6628,37149,1312,36141,4292,47519,2282,55367,2396,31939,1462,16238,550,21040,549,40155,4483,28797,6204,46385,3919,11206,379,18326,1803,14677,1929,27768,1117,27184,1855,28128,1394,36206,881,25340,3443,32889,2173,42173,1590,31048,669,33776,1943,33277,3534,21805,1521,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,31111,241,47247,583,52368,1279,58599,3847,45642,1367,60352,1330,60881,1184,64990,6019,45993,4704,37491,1340,35316,1574,61069,3473,37606,2760,31134,1892,49025,2316,56372,1534,31639,773,16708,407,22565,781,35340,2714,24585,2538,41914,3877,11631,341,18061,1456,16034,668,25272,532,22968,1735,25850,471,34455,2071,22726,4204,32364,1716,40587,1049,30848,481,32388,979,35060,2270,22459,1382,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,31907,268,47221,755,55999,1443,60492,1610,47834,2885,63691,3812,50931,1757,80553,4528,56956,5426,40242,631,36640,1918,65566,6421,39413,1723,30542,5096,47305,1745,60699,1413,34811,3553,16077,405,18536,1266,37086,2432,30916,3922,40468,1617,12049,382,15190,1105,14711,921,25846,501,22602,1204,26929,551,39878,1801,22344,3030,38190,2270,42209,2153,36097,887,41408,1618,36121,1427,24257,2440,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,31683,355,46779,818,52227,1422,54585,3304,50723,1966,59573,3498,60026,7669,60860,4175,52377,7646,35054,1959,34836,2905,69243,15001,34948,3541,30437,2580,51014,1604,61130,1277,31699,2311,17306,950,24071,2459,41657,6577,27089,12060,52352,13349,12430,2298,20024,2724,12356,2358,26801,712,24987,2857,27478,1643,36399,1038,28226,6349,35930,1768,41074,1787,30762,955,32015,1996,32060,1746,21127,2907,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,43865,915,67568,1031,76714,904,81786,875,69089,3464,85338,1761,86360,1316,86877,3519,77056,5246,50168,791,46355,1624,99044,5948,46386,1140,44975,4784,61421,819,72484,3946,40649,1251,22730,726,26719,712,55255,3168,43889,2922,62529,3069,15617,763,22138,833,20289,969,33737,1283,28858,2412,36184,528,40845,602,28165,5808,36464,1303,50752,1008,31915,530,36200,1510,35293,1673,23718,2840,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,41841,238,64230,1252,72464,2385,80582,1096,65923,1020,80029,2054,85799,1363,80550,2367,61755,2538,46238,908,41282,1201,85799,7487,45194,2245,41053,1738,61944,594,70908,1113,41847,1246,20630,353,25370,1434,59376,4815,35044,7426,72298,5643,15436,682,21773,726,17294,873,33713,1396,32145,1540,34555,1281,41983,786,14675,2117,41389,857,47590,2340,31747,465,35853,987,32467,3604,20997,1550,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,32007,170,52252,230,60332,589,63025,2930,52159,536,69752,1791,63399,2911,77311,2072,51332,1874,38493,1172,40327,1469,61154,1303,36454,1113,31836,1939,51072,511,60708,515,32305,1239,15388,312,21493,501,45170,3912,26370,2352,55640,1810,11154,263,16541,680,13398,766,26095,266,23485,853,27126,312,36784,500,20864,966,35718,823,41817,609,31449,340,33355,1510,31464,757,23728,1399,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,37290,189,55023,702,61986,518,67174,1644,56275,1026,69906,1856,74898,3352,70376,2750,52066,1457,39582,1396,38505,1890,67074,6174,37224,1391,36242,1280,53250,2093,65097,1782,36076,704,18054,616,22203,791,41419,2861,26647,2186,61141,1671,12515,729,18362,1782,17856,953,31384,325,30737,766,31673,343,41534,416,23884,2753,42324,1578,43924,2321,32298,325,35049,672,36656,1288,24959,1739,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,30057,397,42279,805,49711,1939,50954,1081,43459,3497,54419,5056,52103,5377,61904,7471,41713,11106,35459,881,35137,4413,61788,14409,34272,1604,29513,10546,46909,1831,55678,1786,32456,3359,16246,539,20039,1219,29666,2309,26113,1060,34819,4253,11848,598,15669,1331,14419,1424,24710,888,22395,1730,25520,646,34562,2155,21868,3444,31921,1546,39805,3394,29334,1561,30010,2267,32159,1826,21308,1210,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,31801,177,48791,969,54520,1958,56859,1857,50979,895,64034,2722,66859,1790,67337,3505,47422,3973,36955,522,35079,1727,63617,5529,36513,693,31938,2256,46837,885,55220,1828,32598,2812,16062,356,20618,611,35539,1859,30712,2652,39248,3352,11306,364,18736,949,12288,552,26762,429,25458,995,27278,452,37036,669,21520,4308,36649,953,40794,641,30840,397,32000,579,32436,1731,22747,1447,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,30865,482,43755,2653,46888,2120,46449,2544,47780,2340,54252,3242,54860,4075,60252,9450,47371,7627,35437,2296,31714,2126,53338,2169,33880,3608,30031,9849,50285,3870,60788,4035,30891,3429,15203,948,19094,1005,47621,7556,35973,8520,51958,7234,11767,900,13751,2846,14133,1171,24676,1401,24106,2976,24940,1276,37154,2030,22751,3899,39069,3870,41570,2384,32106,2770,30815,2773,36632,2055,26644,1732,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,32943,751,49812,1103,55318,2041,57147,2933,51387,1322,61647,1773,63044,4939,62287,7168,52045,11691,39519,2171,37067,1880,62124,9711,40161,1892,30883,1936,45555,1946,51999,1736,33577,3366,15430,559,21233,1248,38834,5042,26823,5020,50489,2760,11192,480,16379,934,13935,2166,28843,1271,29715,2109,28443,1284,36051,818,27280,2972,33343,2092,41894,931,31427,473,31931,682,36693,1335,25610,1265,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,31999,242,51769,479,56006,1728,60430,2126,51053,2215,62149,3853,61255,6279,65554,3550,60971,4346,41961,976,41772,4164,77261,11588,41897,1374,31960,3594,61389,1163,75334,5476,39298,2791,25839,548,27178,2976,34712,3344,26963,2287,72710,4944,23953,1055,25118,1413,27012,1503,27262,680,26421,1377,27812,1111,37086,1332,31538,9619,36461,1024,40110,2953,29482,1910,28004,3688,34395,3825,21583,1339,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,40124,420,58032,2512,67354,3980,72157,4212,60664,4328,80372,2549,82286,3607,80047,5854,63203,14939,37683,2233,41394,2545,65293,13851,35187,3605,33718,5684,56268,4670,65974,2601,38504,3793,20327,858,25814,2330,50313,6415,35077,12422,61911,5555,12014,724,21864,1870,16426,1831,32495,1618,35052,3834,32185,1152,41319,1098,13456,4933,41507,1512,42785,3815,33235,2589,36558,1540,34007,5606,21376,2850,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,41982,236,69559,1139,81711,635,90477,1358,71217,1105,86658,1063,90850,1007,84795,3017,75553,4268,50431,485,44543,2576,90048,7297,49243,2222,42015,2260,66179,1049,79996,3132,40986,1048,20949,275,25527,758,50159,4517,26259,1392,85543,5335,15879,549,22303,899,15941,857,33748,1070,32389,1939,34265,975,42017,1041,21127,3770,39906,2682,47543,3117,29358,1118,32058,1076,32224,1377,21874,793,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,29074,916,48947,1780,53747,2339,55176,2420,51663,2059,70531,3959,60810,6109,81402,5784,67417,8364,35776,2136,34230,4082,56360,7218,33601,3959,30945,2843,51621,3001,62456,4204,33071,2342,16427,605,19827,1475,36779,4258,27873,5762,46496,2326,12375,1026,16493,1220,14847,1257,23504,932,21934,1179,24602,1098,30859,944,14367,3934,30486,1433,37521,2692,28444,2358,29551,3395,31838,1479,21157,1573,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
