GEO_ID,B23002H_001E,B23002H_001M,B23002H_002E,B23002H_002M,B23002H_003E,B23002H_003M,B23002H_004E,B23002H_004M,B23002H_005E,B23002H_005M,B23002H_006E,B23002H_006M,B23002H_007E,B23002H_007M,B23002H_008E,B23002H_008M,B23002H_009E,B23002H_009M,B23002H_010E,B23002H_010M,B23002H_011E,B23002H_011M,B23002H_012E,B23002H_012M,B23002H_013E,B23002H_013M,B23002H_014E,B23002H_014M,B23002H_015E,B23002H_015M,B23002H_016E,B23002H_016M,B23002H_017E,B23002H_017M,B23002H_018E,B23002H_018M,B23002H_019E,B23002H_019M,B23002H_020E,B23002H_020M,B23002H_021E,B23002H_021M,B23002H_022E,B23002H_022M,B23002H_023E,B23002H_023M,B23002H_024E,B23002H_024M,B23002H_025E,B23002H_025M,B23002H_026E,B23002H_026M,B23002H_027E,B23002H_027M,B23002H_028E,B23002H_028M,B23002H_029E,B23002H_029M,B23002H_030E,B23002H_030M,B23002H_031E,B23002H_031M,B23002H_032E,B23002H_032M,B23002H_033E,B23002H_033M,B23002H_034E,B23002H_034M,B23002H_035E,B23002H_035M,B23002H_036E,B23002H_036M,B23002H_037E,B23002H_037M,B23002H_038E,B23002H_038M,B23002H_039E,B23002H_039M,B23002H_040E,B23002H_040M,B23002H_041E,B23002H_041M,B23002H_042E,B23002H_042M,B23002H_043E,B23002H_043M,B23002H_044E,B23002H_044M,B23002H_045E,B23002H_045M,B23002H_046E,B23002H_046M,B23002H_047E,B23002H_047M,B23002H_048E,B23002H_048M,B23002H_049E,B23002H_049M,B23002H_050E,B23002H_050M,B23002H_051E,B23002H_051M,B23002H_052E,B23002H_052M,B23002H_053E,B23002H_053M,B23002H_054E,B23002H_054M,B23002H_055E,B23002H_055M,B23002H_056E,B23002H_056M,B23002H_057E,B23002H_057M,B23002H_058E,B23002H_058M,B23002H_059E,B23002H_059M,B23002H_060E,B23002H_060M,B23002H_061E,B23002H_061M,B23002H_062E,B23002H_062M,B23002H_063E,B23002H_063M,B23002H_064E,B23002H_064M,B23002H_065E,B23002H_065M,B23002H_066E,B23002H_066M,B23002H_067E,B23002H_067M,B23002H_068E,B23002H_068M,B23002H_069E,B23002H_069M,B23002H_070E,B23002H_070M,B23002H_071E,B23002H_071M,B23002H_072E,B23002H_072M,B23002H_073E,B23002H_073M,B23002H_074E,B23002H_074M,B23002H_075E,B23002H_075M,B23002H_076E,B23002H_076M,B23002H_077E,B23002H_077M,B23002H_078E,B23002H_078M,B23002H_079E,B23002H_079M,NAME,B23002H_001MA,B23002H_001EA,B23002H_002MA,B23002H_002EA,B23002H_003EA,B23002H_003MA,B23002H_004EA,B23002H_004MA,B23002H_005EA,B23002H_005MA,B23002H_006EA,B23002H_006MA,B23002H_007MA,B23002H_007EA,B23002H_008EA,B23002H_008MA,B23002H_009MA,B23002H_009EA,B23002H_010EA,B23002H_010MA,B23002H_011EA,B23002H_011MA,B23002H_012MA,B23002H_012EA,B23002H_013MA,B23002H_013EA,B23002H_014MA,B23002H_014EA,B23002H_015EA,B23002H_015MA,B23002H_016EA,B23002H_016MA,B23002H_017EA,B23002H_017MA,B23002H_018MA,B23002H_018EA,B23002H_019MA,B23002H_019EA,B23002H_020MA,B23002H_020EA,B23002H_021EA,B23002H_021MA,B23002H_022EA,B23002H_022MA,B23002H_023MA,B23002H_023EA,B23002H_024MA,B23002H_024EA,B23002H_025MA,B23002H_025EA,B23002H_026EA,B23002H_026MA,B23002H_027EA,B23002H_027MA,B23002H_028EA,B23002H_028MA,B23002H_029MA,B23002H_029EA,B23002H_030MA,B23002H_030EA,B23002H_031MA,B23002H_031EA,B23002H_032EA,B23002H_032MA,B23002H_033EA,B23002H_033MA,B23002H_034EA,B23002H_034MA,B23002H_035MA,B23002H_035EA,B23002H_036MA,B23002H_036EA,B23002H_037MA,B23002H_037EA,B23002H_038EA,B23002H_038MA,B23002H_039EA,B23002H_039MA,B23002H_040MA,B23002H_040EA,B23002H_041EA,B23002H_041MA,B23002H_042EA,B23002H_042MA,B23002H_043MA,B23002H_043EA,B23002H_044EA,B23002H_044MA,B23002H_045MA,B23002H_045EA,B23002H_046MA,B23002H_046EA,B23002H_047EA,B23002H_047MA,B23002H_048MA,B23002H_048EA,B23002H_049EA,B23002H_049MA,B23002H_050EA,B23002H_050MA,B23002H_051MA,B23002H_051EA,B23002H_052EA,B23002H_052MA,B23002H_053EA,B23002H_053MA,B23002H_054EA,B23002H_054MA,B23002H_055EA,B23002H_055MA,B23002H_056MA,B23002H_056EA,B23002H_057MA,B23002H_057EA,B23002H_058EA,B23002H_058MA,B23002H_059EA,B23002H_059MA,B23002H_060EA,B23002H_060MA,B23002H_061EA,B23002H_061MA,B23002H_062MA,B23002H_062EA,B23002H_063EA,B23002H_063MA,B23002H_064MA,B23002H_064EA,B23002H_065EA,B23002H_065MA,B23002H_066EA,B23002H_066MA,B23002H_067MA,B23002H_067EA,B23002H_068MA,B23002H_068EA,B23002H_069MA,B23002H_069EA,B23002H_070EA,B23002H_070MA,B23002H_071EA,B23002H_071MA,B23002H_072EA,B23002H_072MA,B23002H_073MA,B23002H_073EA,B23002H_074MA,B23002H_074EA,B23002H_075MA,B23002H_075EA,B23002H_076EA,B23002H_076MA,B23002H_077EA,B23002H_077MA,B23002H_078MA,B23002H_078EA,B23002H_079MA,B23002H_079EA,state
0400000US01,2637765,3173,1274842,2311,78977,3077,27715,2724,0,192,27715,2724,23011,2731,4704,921,51262,2874,103108,2318,77190,2751,1155,568,76035,2877,66568,2938,9467,1511,25918,2474,607198,1109,510799,5306,5046,1194,505753,5619,481846,5688,23907,2516,96399,5153,220187,359,142672,3370,75,130,142597,3396,137746,3536,4851,922,77515,3362,96195,2553,30706,2301,29443,2263,1263,551,65489,3029,169177,2520,22120,1934,21312,1818,808,408,147057,2739,1362923,2178,78119,2772,25652,2444,0,192,25652,2444,21227,2417,4425,918,52467,2811,97859,2102,66309,3107,91,151,66218,3130,60229,3150,5989,1192,31550,3206,617255,1058,432180,5632,822,435,431358,5566,409555,5856,21803,2716,185075,5638,233916,73,113629,3295,0,192,113629,3295,110314,3388,3315,882,120287,3293,103700,3379,23016,1960,21949,1896,1067,504,80684,3592,232074,3331,14659,1775,14137,1751,522,296,217415,3566,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,368914,1013,199135,728,10293,1006,5366,999,331,223,5035,963,4446,939,589,314,4927,955,20215,864,17999,1027,4085,813,13914,1220,11144,1531,2770,1086,2216,775,104241,474,95180,1410,6445,1338,88735,1766,84534,1921,4201,958,9061,1263,36383,12,27831,1080,66,112,27765,1064,26397,1189,1368,609,8552,1079,12281,930,5243,735,4880,754,363,263,7038,913,15722,929,2988,616,2714,603,274,235,12734,958,169779,717,8146,784,3372,606,59,90,3313,599,2760,558,553,241,4774,794,14217,523,11774,707,454,254,11320,793,10955,843,365,206,2443,735,88733,503,68810,1781,596,353,68214,1752,64476,1767,3738,791,19923,1773,32416,80,21078,1060,0,149,21078,1060,20278,1014,800,360,11338,1068,10101,879,3658,732,3363,689,295,275,6443,889,16166,877,1726,483,1457,431,269,335,14440,859,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3229413,2859,1584883,1824,79819,1750,32255,2118,731,270,31524,2107,25709,1899,5815,1069,47564,2429,109329,529,82778,2580,2941,794,79837,2623,72649,3139,7188,1570,26551,2615,700217,908,597740,5482,5970,1129,591770,5489,562524,6085,29246,3059,102477,5344,273703,154,176463,3674,0,201,176463,3674,166559,4135,9904,1641,97240,3675,133810,3434,37810,2486,35817,2418,1993,567,96000,3441,288005,3352,30006,2149,28588,2090,1418,570,257999,3391,1644530,2032,77197,2012,33322,2373,16,32,33306,2374,27147,2005,6159,1480,43875,2405,100680,1198,76718,2690,176,148,76542,2696,70459,2799,6083,1376,23962,2561,682024,951,511231,6578,1259,610,509972,6562,486245,7293,23727,2706,170793,6536,300835,236,169525,4400,0,201,169525,4400,162977,4445,6548,1165,131310,4392,153259,3681,36120,2524,34677,2346,1443,602,117139,3002,330535,3659,20687,2076,19844,2024,843,413,309848,3833,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1780345,2148,866572,1563,56973,2500,22166,2280,250,230,21916,2237,17755,2195,4161,911,34807,2383,67894,2053,54246,2667,558,388,53688,2720,49510,2904,4178,980,13648,2063,411881,1245,340607,3995,1781,533,338826,4020,324817,4207,14009,1865,71274,4014,144432,191,90615,2696,69,113,90546,2688,86704,2779,3842,1037,53817,2711,63734,2499,18354,1746,17392,1675,962,367,45380,2493,121658,2527,15545,1626,15076,1610,469,228,106113,2407,913773,1574,51034,2369,18081,2138,0,190,18081,2138,15453,1804,2628,902,32953,1798,66199,2185,45154,2646,118,218,45036,2616,40246,2425,4790,1167,21045,2373,413515,1134,293318,4912,116,136,293202,4928,280812,5016,12390,1751,120197,4711,154182,194,81388,2862,0,190,81388,2862,79504,2861,1884,579,72794,2867,68549,2436,18356,1734,18210,1740,146,128,50193,2366,160294,2417,11525,1476,11262,1489,263,174,148769,2686,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12733729,7532,6333057,4300,301902,3841,92822,4117,6021,1259,86801,4194,63671,3647,23130,2239,209080,5163,458273,1535,331589,5192,24827,2034,306762,5719,265865,5888,40897,2989,126684,5177,3037470,2087,2654823,11450,35386,3115,2619437,11554,2472778,13245,146659,6349,382647,10933,1162818,920,815699,7726,267,212,815432,7737,772366,8035,43066,2870,347119,7800,476631,6171,182289,4867,173567,4721,8722,1247,294342,5712,895963,6257,142754,5333,136668,5207,6086,995,753209,6287,6400672,4963,282255,3696,95945,4025,921,432,95024,4047,77817,4055,17207,1872,186310,4924,409357,1898,294762,5479,2612,1229,292150,5357,264669,5505,27481,2526,114595,5067,2864157,2186,2165930,13293,5151,1117,2160779,13324,2041482,13892,119297,5650,698227,12744,1181564,767,713835,5815,0,201,713835,5815,681146,6060,32689,2771,467729,5692,515465,6925,152741,5224,146837,5141,5904,1137,362724,6851,1147874,6785,98911,4702,95663,4677,3248,673,1048963,7303,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3108656,3389,1548186,2807,84499,2175,34827,2186,964,421,33863,2180,27252,1832,6611,1398,49672,2354,127306,2130,103975,2922,6694,1192,97281,3184,87872,3267,9409,1790,23331,2900,795318,2207,725271,5063,9379,1670,715892,5447,687853,5897,28039,3466,70047,4042,268586,506,202548,3196,64,105,202484,3189,194008,3239,8476,1295,66038,3213,105440,2504,43425,2540,41561,2572,1864,774,62015,2770,167037,2465,24256,2065,23422,2033,834,350,142781,2871,1560470,1734,79307,2242,39451,2657,258,232,39193,2647,35447,2426,3746,975,39856,2510,113226,1484,91319,2841,1080,473,90239,2904,85200,3034,5039,1275,21907,2450,763537,1513,622576,5337,1762,599,620814,5381,598018,5654,22796,2415,140961,5182,280598,245,179828,3128,0,193,179828,3128,173041,3148,6787,1182,100770,3140,112153,3465,35165,2431,34029,2358,1136,511,76988,3253,211649,3503,19509,1889,19044,1835,465,321,192140,3344,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2064514,2890,995644,1752,63063,1448,26159,1830,958,539,25201,1960,21138,1862,4063,967,36904,2265,75988,446,57355,1998,1572,623,55783,2155,51078,2445,4705,1065,18633,1955,452996,891,411802,3807,3265,892,408537,3888,386076,3986,22461,2043,41194,3675,194082,303,156012,2219,71,115,155941,2228,148868,2445,7073,1397,38070,2233,69663,2677,31490,2019,29914,1999,1576,486,38173,2269,139852,2689,25169,2223,23944,2259,1225,406,114683,3229,1068870,2038,59876,1604,26397,1973,206,322,26191,2024,23219,1882,2972,710,33479,2003,71645,798,57018,1760,206,226,56812,1808,54060,2000,2752,936,14627,1674,461015,755,376871,4045,124,117,376747,4034,360149,4382,16598,2102,84144,3790,203547,122,146045,3225,0,198,146045,3225,140193,3252,5852,1240,57502,3214,76916,2818,27148,2103,26033,2043,1115,557,49768,2242,195871,2822,19159,1890,18584,1899,575,304,176712,2862,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,506352,1405,242751,883,13164,840,5861,912,14,29,5847,912,4356,798,1491,636,7303,1021,17447,190,13430,852,641,205,12789,896,11761,934,1028,462,4017,852,109286,319,94985,2019,1528,675,93457,2085,88303,2293,5154,1170,14301,2011,44682,29,30906,1324,0,190,30906,1324,30107,1318,799,355,13776,1323,19580,1241,6619,948,6465,947,154,151,12961,1129,38592,1247,4552,847,4249,826,303,192,34040,1378,263601,965,13234,792,3981,904,0,190,3981,904,3348,855,633,448,9253,946,16750,405,11977,1148,192,316,11785,1231,10563,1253,1222,543,4773,1158,113229,415,93454,1843,92,107,93362,1866,88693,2290,4669,1244,19775,1794,49372,293,31286,1600,0,190,31286,1600,30295,1703,991,386,18086,1589,24023,1256,5879,799,5759,759,120,137,18144,1312,46993,1252,3774,707,3623,712,151,129,43219,1298,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,217700,801,108640,321,4401,1065,1868,635,98,201,1770,619,1101,470,669,394,2533,828,10580,1021,6526,1346,884,401,5642,1322,5368,1260,274,248,4054,1123,71320,236,68169,820,1065,412,67104,861,65572,1003,1532,660,3151,819,10430,200,8437,564,51,60,8386,566,8298,560,88,89,1993,564,3972,548,2266,441,2111,445,155,126,1706,480,7937,548,1956,507,1857,526,99,120,5981,553,109060,752,6052,1230,2406,671,0,200,2406,671,2246,654,160,158,3646,992,11991,1224,8750,1480,72,147,8678,1496,8521,1474,157,177,3241,1162,67907,354,62217,1126,334,202,61883,1138,60308,1335,1575,693,5690,1053,9540,200,7071,469,0,200,7071,469,6575,538,496,295,2469,469,4875,550,2431,469,2388,480,43,69,2444,507,8695,550,1267,470,1267,470,0,200,7428,595,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,9620794,5962,4683165,4439,221336,4460,73880,3589,1920,702,71960,3573,56028,3568,15932,1873,147456,5000,301798,2326,226089,5400,6661,1188,219428,5174,191672,4633,27756,3342,75709,5333,1972183,2730,1687928,8021,23162,2514,1664766,8352,1570358,10522,94408,6322,284255,7915,829339,769,545408,7557,105,125,545303,7545,516931,7831,28372,3051,283931,7606,420393,7169,131593,5471,126032,5272,5561,954,288800,6751,938116,6966,111778,4684,107883,4752,3895,859,826338,7235,4937629,4148,208257,4456,77874,4660,306,254,77568,4680,64926,3998,12642,2079,130383,5265,282700,2221,207698,4765,1819,937,205879,4807,190271,4894,15608,1994,75002,4550,1953206,2009,1487937,10664,1776,591,1486161,10804,1407976,11100,78185,4277,465269,10289,901862,840,511691,7710,0,217,511691,7710,491243,7292,20448,2972,390171,7707,468185,7491,111988,5273,108175,5212,3813,940,356197,7254,1123419,7647,71951,3718,68827,3727,3124,888,1051468,7180,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
