GEO_ID,C16010_001E,C16010_001M,C16010_002E,C16010_002M,C16010_003E,C16010_003M,C16010_004E,C16010_004M,C16010_005E,C16010_005M,C16010_006E,C16010_006M,C16010_007E,C16010_007M,C16010_008E,C16010_008M,C16010_009E,C16010_009M,C16010_010E,C16010_010M,C16010_011E,C16010_011M,C16010_012E,C16010_012M,C16010_013E,C16010_013M,C16010_014E,C16010_014M,C16010_015E,C16010_015M,C16010_016E,C16010_016M,C16010_017E,C16010_017M,C16010_018E,C16010_018M,C16010_019E,C16010_019M,C16010_020E,C16010_020M,C16010_021E,C16010_021M,C16010_022E,C16010_022M,C16010_023E,C16010_023M,C16010_024E,C16010_024M,C16010_025E,C16010_025M,C16010_026E,C16010_026M,C16010_027E,C16010_027M,C16010_028E,C16010_028M,C16010_029E,C16010_029M,C16010_030E,C16010_030M,C16010_031E,C16010_031M,C16010_032E,C16010_032M,C16010_033E,C16010_033M,C16010_034E,C16010_034M,C16010_035E,C16010_035M,C16010_036E,C16010_036M,C16010_037E,C16010_037M,NAME,C16010_001EA,C16010_001MA,C16010_002EA,C16010_002MA,C16010_003EA,C16010_003MA,C16010_004MA,C16010_004EA,C16010_005MA,C16010_005EA,C16010_006EA,C16010_006MA,C16010_007EA,C16010_007MA,C16010_008EA,C16010_008MA,C16010_009MA,C16010_009EA,C16010_010MA,C16010_010EA,C16010_011MA,C16010_011EA,C16010_012EA,C16010_012MA,C16010_013EA,C16010_013MA,C16010_014EA,C16010_014MA,C16010_015MA,C16010_015EA,C16010_016MA,C16010_016EA,C16010_017EA,C16010_017MA,C16010_018EA,C16010_018MA,C16010_019EA,C16010_019MA,C16010_020MA,C16010_020EA,C16010_021MA,C16010_021EA,C16010_022MA,C16010_022EA,C16010_023EA,C16010_023MA,C16010_024EA,C16010_024MA,C16010_025MA,C16010_025EA,C16010_026MA,C16010_026EA,C16010_027MA,C16010_027EA,C16010_028MA,C16010_028EA,C16010_029MA,C16010_029EA,C16010_030EA,C16010_030MA,C16010_031MA,C16010_031EA,C16010_032EA,C16010_032MA,C16010_033MA,C16010_033EA,C16010_034MA,C16010_034EA,C16010_035EA,C16010_035MA,C16010_036EA,C16010_036MA,C16010_037MA,C16010_037EA,state
0400000US13,6683767,7806,925736,18336,407771,11706,247813,9080,134597,7096,25361,2758,517965,11921,435363,11340,57499,4535,25103,3032,1879302,25776,1078071,18710,937125,17303,85478,5657,55468,5099,801231,13499,738073,12193,31966,3164,31192,4129,1878616,23557,1291463,20549,1160365,18145,66144,5144,64954,5932,587153,12820,546958,12710,19099,2723,21096,2420,2000113,23602,1517685,21270,1296242,18030,63595,5436,157848,7698,482428,12977,422552,11787,15688,2545,44188,3761,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,985914,1476,89995,5831,38218,4070,14125,1761,1248,991,22845,3498,51777,3682,24933,2373,873,450,25971,2584,267568,7193,162478,5827,114925,5254,2692,1063,44861,4010,105090,4948,76382,5018,2099,866,26609,2667,319157,7670,226381,6780,170170,5955,5103,1208,51108,4106,92776,4199,70640,3897,2478,780,19658,1910,309194,7309,222441,6330,173762,5841,4041,1064,44638,3224,86753,4415,66142,3576,2252,912,18359,2150,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1065982,3373,106534,5535,52013,4493,27608,3164,23323,3133,1082,469,54521,4142,42626,3755,9467,1407,2428,845,292667,8319,167179,6318,149903,6093,13536,1988,3740,1245,125488,5901,119640,5575,3618,891,2230,825,389869,9391,248925,8251,233290,7792,11049,2273,4586,1257,140944,5440,133771,5210,4230,1149,2943,888,276912,8063,196137,6734,181671,6533,6312,1418,8154,1444,80775,4047,75413,4209,1982,839,3380,1014,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8661938,4801,991602,18302,452789,12263,160807,6481,251376,9116,40606,3316,538813,10766,331283,7338,147086,5420,60444,4233,2314192,21482,1325147,14989,989019,12136,229984,7317,106144,6611,989045,15299,842882,13389,76577,4837,69586,4276,2502604,22160,1738512,18438,1445845,15833,165855,7115,126812,6920,764092,12940,669345,12110,40414,3161,54333,4148,2853540,19777,2213997,18474,1771750,17480,115215,6160,327032,8244,639543,10678,511232,9651,20958,2025,107353,4948,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4363573,5516,514136,11838,214959,7952,151638,6843,47943,3779,15378,2169,299177,9750,257193,8604,24562,2791,17422,1976,1496775,17075,850466,13947,797151,13143,36589,3740,16726,2420,646309,8889,622489,8780,12245,2085,11575,1843,1264542,14243,881805,12917,841156,13034,23134,2740,17515,2240,382737,9537,366025,9385,7098,1266,9614,1537,1088120,15750,842278,14301,775250,14311,16933,2193,50095,3157,245842,7089,221678,6185,4716,1190,19448,2388,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2074504,3958,171665,5956,79843,4433,50876,3444,22069,2191,6898,1700,91822,3713,77657,3614,8566,1363,5599,1085,664912,9326,387408,7008,362734,6505,13541,2298,11133,1986,277504,5627,269098,5307,3838,989,4568,941,681336,8030,500148,7791,478018,7692,10243,1579,11887,1982,181188,6362,176191,6399,1608,524,3389,798,556591,10137,429643,9192,401268,8423,7722,1326,20653,2691,126948,4742,119230,4521,1465,467,6253,1476,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1888479,4436,183754,5258,90815,3994,43825,2785,41098,2986,5892,1426,92939,3868,73943,3740,12861,1877,6135,1053,501278,8521,290501,7260,256920,7128,22549,2529,11032,1873,210777,4906,199007,4689,6909,1248,4861,1196,604384,7862,418516,8563,386837,7709,18225,2523,13454,1897,185868,5630,174738,5569,6692,1598,4438,1071,599063,9804,459376,9170,421660,8833,13043,2393,24673,2299,139687,5199,127850,4964,3184,919,8653,1448,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2988790,4406,443964,11779,131515,6549,109185,6031,16299,2152,6031,1256,312449,8946,298205,8420,5674,1169,8570,1622,1002541,13116,531729,12317,511486,11900,13493,2485,6750,1316,470812,8012,460150,8093,5168,1119,5494,1308,846111,12465,558013,11032,538117,10773,8868,1442,11028,1906,288098,8153,279408,8081,3208,831,5482,1189,696174,11766,518423,9376,482969,9635,10998,1704,24456,2826,177751,6257,166627,6260,2424,749,8700,1407,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3095255,5801,476770,10261,180861,7141,148803,6302,17882,2601,14176,2116,295909,8205,257429,7262,11004,1743,27476,2732,1056533,14413,589566,10589,540452,10857,25073,3462,24041,2787,466967,10036,429256,10342,10770,1701,26941,2616,843894,12591,577199,11252,542969,11328,14650,2486,19580,2444,266695,6999,247940,6663,6170,1336,12585,1774,718058,12282,539947,10616,495487,10428,14505,1999,29955,3086,178111,6271,164250,5979,3455,857,10406,1795,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,961240,2182,79599,4653,23853,2458,20850,2244,389,285,2614,709,55746,4191,48439,3874,121,143,7186,1296,314332,7602,171747,5109,162963,5192,1158,554,7626,1177,142585,5683,134560,5666,309,213,7716,1132,277756,7068,188078,6061,178506,5735,1710,616,7862,1302,89678,4018,83586,3766,857,426,5235,987,289553,6473,208166,5943,197081,5952,2304,796,8781,1083,81387,3354,75519,3355,771,430,5097,1009,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4102486,3202,425666,9574,207159,7436,96416,4596,91141,5217,19602,2586,218507,5938,169452,5137,26174,2792,22881,2542,1029325,15847,630740,13408,526750,12123,57240,4173,46750,4604,398585,8411,361117,7937,13172,1763,24296,2838,1055881,15759,745031,12172,643107,12233,37323,3484,64601,5656,310850,8657,276268,8046,8890,1493,25692,2758,1591614,16703,1242570,14286,987452,14188,49791,3744,205327,7288,349044,9354,281556,8927,8953,1305,58535,3549,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4706644,2304,459349,9925,190253,7300,76012,4936,63337,4785,50904,3631,269096,8079,142683,6520,55330,3573,71083,4409,1184423,17590,705207,11554,516443,10614,78625,5106,110139,7762,479216,11945,396073,10249,29323,3106,53820,4178,1111183,16378,781810,14312,628403,12432,58657,4196,94750,5848,329373,8289,279406,7377,17302,2745,32665,3056,1951689,18354,1527060,15846,1248135,15157,53380,4060,225545,7209,424629,10005,345553,9273,11433,1743,67643,4636,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6728347,3741,662900,14334,241601,8275,177914,6902,36016,3465,27671,2880,421299,10608,350993,9372,23617,2104,46689,3615,1979472,17087,1008455,13050,939728,12468,27735,3159,40992,3566,971017,11637,916163,10653,14453,1624,40401,3064,2215502,16216,1461415,15857,1376362,14963,26658,2636,58395,4381,754087,11172,709112,10683,12289,1579,32686,2825,1870473,17484,1368648,15671,1204751,14412,24541,2384,139356,5364,501825,10320,443775,9763,7704,1150,50346,3367,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3700935,3137,267306,6279,126033,5113,67651,3108,33885,2890,24497,2978,141273,4453,102936,3874,10513,1785,27824,2752,941170,12552,548842,10744,493957,9837,21429,2462,33456,3090,392328,7820,369633,7601,6544,1179,16151,2086,1208452,10680,893349,10837,823881,10989,17982,2091,51486,3715,315103,5128,295315,4756,4717,1074,15071,1842,1284007,14149,1012055,12265,911464,11931,20213,2251,80378,3707,271952,6341,250015,6358,2860,784,19077,2127,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1952337,5129,322809,9519,116163,6005,104796,5737,9320,1839,2047,720,206646,7217,197205,6649,6219,1169,3222,1159,605790,12096,323919,9941,312930,9855,6350,1254,4639,1423,281871,7376,274193,7399,5409,1316,2269,598,617139,11736,404327,11017,393153,10834,5948,1310,5226,1237,212812,6604,207728,6430,3026,1104,2058,708,406599,10174,289772,8993,277312,8814,5075,1396,7385,1260,116827,5605,110544,5539,1925,687,4358,1124,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4097212,5025,453624,10920,180094,7138,145862,5784,22476,2725,11756,2094,273530,7823,252743,7756,10152,1429,10635,1609,1269953,13825,697941,12124,667138,11286,16944,2469,13859,2298,572012,8620,556914,8606,5170,1119,9928,1486,1232775,16630,841062,15180,808187,14613,14761,2496,18114,2266,391713,7224,379990,7251,5247,1077,6476,1339,1140860,14799,865851,12553,806752,12405,11925,1812,47174,3439,275009,7542,255677,6902,3319,872,16013,1772,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,706329,1934,45573,3114,18715,1983,16203,1803,1208,559,1304,666,26858,2336,24540,2240,509,383,1809,586,222399,6975,125908,4810,120068,4920,2048,897,3792,928,96491,4366,94884,4338,557,281,1050,311,222183,6050,142087,5395,138346,5241,1243,569,2498,620,80096,3925,77194,3787,853,382,2049,703,216174,6467,155261,5542,148198,5673,2175,820,4888,1176,60913,3572,58302,3578,885,358,1726,540,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1232583,2867,110626,4871,59168,3936,29089,2303,26250,2727,3829,981,51458,3008,36797,2414,10892,1439,3769,962,331868,7192,197643,5802,178697,5004,14820,2130,4126,908,134225,5229,125220,4513,4940,1426,4065,981,417801,7645,305500,6573,289058,6226,10069,1724,6373,1323,112301,3569,106536,3325,2108,682,3657,860,372288,7587,295066,6255,274520,5988,7073,1218,13473,1763,77222,3272,70779,3193,1755,664,4688,1025,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1968167,1754,283361,9310,158144,6044,48316,3896,101533,5144,8295,1547,125217,6091,61208,5052,48088,3454,15921,2108,549151,10814,335434,9536,225477,7605,83972,5512,25985,2708,213717,6711,165301,5683,24690,3122,23726,2831,671974,10923,443942,8962,335641,8013,62674,5123,45627,4436,228032,6804,194437,6180,15595,2142,18000,2205,463681,8424,320172,6385,248773,6694,22972,2689,48427,3319,143509,5653,116026,4734,6435,1410,21048,2535,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,937214,1882,64641,3656,26933,2431,20787,2174,2862,1071,3284,977,37708,2714,31428,2623,1309,648,4971,1107,267078,7127,161788,5973,153060,6003,2626,802,6102,1315,105290,4102,97445,4040,1107,449,6738,1310,271182,6581,194008,5648,183453,5550,3465,925,7090,1283,77174,3916,71949,3949,1435,658,3790,797,334313,7826,252846,7865,229946,7600,3323,914,19577,2381,81467,4207,72902,4020,1543,716,7022,1144,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
