GEO_ID,C18131_001E,C18131_001M,C18131_002E,C18131_002M,C18131_003E,C18131_003M,C18131_004E,C18131_004M,C18131_005E,C18131_005M,C18131_006E,C18131_006M,C18131_007E,C18131_007M,C18131_008E,C18131_008M,C18131_009E,C18131_009M,C18131_010E,C18131_010M,C18131_011E,C18131_011M,C18131_012E,C18131_012M,C18131_013E,C18131_013M,C18131_014E,C18131_014M,C18131_015E,C18131_015M,C18131_016E,C18131_016M,NAME,C18131_001MA,C18131_001EA,C18131_002EA,C18131_002MA,C18131_003EA,C18131_003MA,C18131_004EA,C18131_004MA,C18131_005MA,C18131_005EA,C18131_006MA,C18131_006EA,C18131_007MA,C18131_007EA,C18131_008EA,C18131_008MA,C18131_009EA,C18131_009MA,C18131_010MA,C18131_010EA,C18131_011MA,C18131_011EA,C18131_012MA,C18131_012EA,C18131_013EA,C18131_013MA,C18131_014EA,C18131_014MA,C18131_015EA,C18131_015MA,C18131_016MA,C18131_016EA,state
0400000US13,9911441,6065,761584,25450,103187,7065,658397,24234,932158,28979,163752,7994,768406,26875,1008008,36663,165647,8425,842361,33080,995365,31084,146442,7367,848923,28928,6214326,50079,639970,13740,5574356,49200,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1362162,2901,74596,7202,9360,1504,65236,6927,73132,7772,13492,1998,59640,7284,75409,5596,15024,1859,60385,5110,97124,7569,14437,2065,82687,7118,1041901,13296,95446,4549,946455,13590,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1617289,2375,96781,8190,16632,2939,80149,7403,148594,12390,29782,3972,118812,10962,167528,11300,30608,3639,136920,9502,195855,13795,25224,2742,170631,13364,1008531,20465,121824,5817,886707,19848,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12550521,3850,784584,28635,102157,4922,682427,28321,918607,30243,160895,7766,757712,27422,1067901,31175,179686,7353,888215,29126,1027312,25479,143227,5377,884085,23223,8752117,45414,762585,10662,7989532,47541,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6414632,3848,422132,18581,70432,4644,351700,17532,511049,19811,111790,6507,399259,17348,593981,21447,126307,5810,467674,19145,615338,21177,105135,5297,510203,19367,4272132,34500,479122,10440,3793010,33313,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3020476,2360,164920,9343,25031,2473,139889,8455,202452,9098,44550,3186,157902,9114,263289,14405,49019,3557,214270,13046,258010,10270,40003,2876,218007,10125,2131805,18286,206239,5782,1925566,17191,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2814754,2762,159616,10705,26391,3043,133225,9571,208800,10607,45454,3015,163346,9923,249409,11986,43820,3417,205589,10640,254331,14288,41725,3704,212606,13493,1942598,17718,205509,6753,1737089,18293,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4283082,3443,332337,13991,64634,4521,267703,12122,461383,16320,130493,5746,330890,15298,426892,13927,109042,5068,317850,12093,417545,15519,81906,5302,335639,14436,2644925,21922,347380,8775,2297545,21212,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4530127,2994,398909,16791,60238,5165,338671,15555,490461,20270,110428,6379,380033,17653,472331,18979,97907,5827,374424,16857,427205,19465,83742,5715,343463,17163,2741221,28315,326507,10439,2414714,25963,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1291385,1801,67868,5779,14671,1742,53197,5037,104752,6895,35203,2927,69549,6151,122689,7169,32867,3754,89822,5920,117043,6736,25545,3009,91498,6321,879033,12045,104704,4061,774329,12148,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5838949,4380,274758,17054,44857,4363,229901,14764,295515,14434,63493,4311,232022,13061,355999,16617,60294,4619,295705,14576,400824,19215,61338,4514,339486,17457,4511853,29458,411562,8993,4100291,29935,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6554571,3046,355535,16959,64178,5054,291357,14953,396220,16655,101378,5408,294842,16135,438148,19726,101526,6861,336622,17137,417011,16838,71384,4900,345627,14895,4947657,27816,440166,10228,4507491,27872,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9694517,3407,673796,20833,120458,5486,553338,18449,855849,26281,204044,7687,651805,22277,864919,20187,190267,7537,674652,18008,883736,25853,167831,5555,715905,23998,6416217,34453,725026,12374,5691191,32030,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5365018,2644,233729,10464,40399,3062,193330,10081,312640,12147,69921,4018,242719,11297,400866,14762,75638,3814,325228,13724,404318,15831,59814,3478,344504,15914,4013465,21703,345215,5961,3668250,21433,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889560,2580,301574,15351,48698,4804,252876,13369,335486,16352,80209,5619,255277,13921,359774,16446,75578,5594,284196,15356,306386,16603,59258,4571,247128,14720,1586340,20806,209286,7395,1377054,20156,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5892155,3749,378696,14800,64305,4650,314391,13647,496461,17951,124842,7198,371619,16240,530671,19014,119156,5686,411515,17589,572493,18379,101930,5311,470563,16026,3913834,25046,454844,11588,3458990,28441,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1004846,1366,63304,4561,11229,1415,52075,4306,83792,7661,18367,1922,65425,7068,88920,6766,18949,2291,69971,5817,103833,7881,15496,2082,88337,7242,664997,11348,75105,4085,589892,11400,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1837329,1761,96195,6162,14686,1755,81509,5906,135026,8821,24542,2274,110484,8001,149337,8286,26106,2133,123231,7552,171469,9208,22960,1948,148509,8866,1285302,11493,119847,4429,1165455,11895,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2843025,2297,187922,12160,33454,4244,154468,10526,230119,14347,41362,3537,188757,13184,287040,15554,47422,3907,239618,14914,294598,14827,44586,4095,250012,14079,1843346,22944,215360,8244,1627986,22444,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1286530,1517,46789,5705,10396,1924,36393,4748,59236,6087,18551,2342,40685,5112,69036,6168,19611,2756,49425,5124,83004,7085,17607,2272,65397,5946,1028465,10603,102459,5293,926006,12599,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8774480,3323,437079,19002,57120,4606,379959,17689,509024,21500,93913,5536,415111,19843,617346,22598,101722,5612,515624,20587,604849,24248,86767,5058,518082,22475,6606182,36448,579687,11371,6026495,36493,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037063,1913,178683,11293,29683,3620,149000,10473,238917,15874,46103,4055,192814,14596,228016,13169,41192,3783,186824,12546,222018,14968,39463,4704,182555,13611,1169429,21305,149416,5751,1020013,21812,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19267869,5816,1335126,33044,194849,8202,1140277,31327,1634535,32787,342100,10407,1292435,29724,1633991,33810,279128,9536,1354863,32309,1512358,36082,227213,8090,1285145,33503,13151859,54172,1164774,17584,11987085,52380,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9734531,5458,697610,23041,109805,6770,587805,19584,908945,25526,196269,8250,712676,22718,1044037,29106,198536,8347,845501,27073,989471,26953,164186,7365,825285,23864,6094468,46670,695595,13943,5398873,44579,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,726772,1350,39134,3652,5560,1146,33574,3359,40829,4092,9033,1234,31796,3708,48903,4382,11631,1782,37272,4063,54574,5559,9420,1702,45154,4982,543332,7681,43124,2574,500208,7250,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11289467,4442,771435,21394,137304,6188,634131,20039,902952,26449,229506,7914,673446,23173,998247,24310,214948,8147,783299,21484,1006982,22811,182866,6500,824116,20632,7609851,38307,819733,14061,6790118,38257,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3784268,2410,265815,9253,47116,2797,218699,8693,344683,12171,80846,4111,263837,11055,410648,12501,82974,3405,327674,12114,388269,13459,65779,3859,322490,12476,2374853,17901,317661,6591,2057192,18453,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3950277,2536,271974,13307,54454,4854,217520,11878,334994,17918,80632,5980,254362,15574,353872,15466,77633,4564,276239,14789,394876,17099,69835,4708,325041,15678,2594561,24775,320617,9112,2273944,24307,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12382549,4229,725873,22068,132357,7100,593516,18871,904122,28226,235650,8952,668472,25852,976776,26881,228950,8329,747826,23712,1034153,23352,200447,7351,833706,20745,8741625,39404,937222,12187,7804403,38947,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1014930,800,58599,5995,9254,1850,49345,5459,82436,8249,23291,2761,59145,6952,77376,7073,17681,2389,59695,6215,81975,8155,13740,2039,68235,7455,714544,11727,74250,4939,640294,11777,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4736122,3648,344283,14309,63196,5363,281087,12603,446230,17056,96644,5228,349586,15524,489347,20760,97087,6520,392260,18433,490615,22488,87473,5442,403142,20997,2965647,25265,365650,9687,2599997,26090,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827878,1278,55221,5349,9837,2130,45384,4890,58850,5697,12910,1897,45940,5144,74219,5226,12866,1670,61353,4914,72507,5587,10551,1489,61956,5177,567081,10280,53919,3399,513162,10329,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6422742,4167,472659,20077,84706,6203,387953,17767,605065,22678,157793,7833,447272,18492,673926,22973,146838,6957,527088,20673,662185,19346,126543,5959,535642,18106,4008907,36207,488833,12003,3520074,34926,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26780825,8065,1782869,43534,222767,9356,1560102,38518,2471139,53933,416204,13221,2054935,48349,2820856,52938,410760,13294,2410096,50304,2620311,56018,345881,13268,2274430,51212,17085650,75994,1721004,23918,15364646,74192,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2945258,2351,141987,11573,18665,2798,123322,10586,189736,13859,26964,2971,162772,12818,240731,17535,32516,3628,208215,16086,309089,16512,33060,3140,276029,15264,2063715,25945,181352,6732,1882363,24781,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600408,872,27015,3598,5639,1498,21376,3238,34299,3793,9426,1504,24873,3269,53642,4160,15604,2169,38038,3337,53946,4335,12212,1861,41734,3719,431506,6848,47536,2401,383970,6840,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8050563,5810,438851,16220,66776,4474,372075,14899,468552,18651,97443,5833,371109,16260,582596,20242,117459,6810,465137,17059,618316,24970,89074,5775,529242,22961,5942248,37567,560002,12198,5382246,38316,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7003730,4914,405739,14443,73902,4241,331837,14440,451298,19954,105324,6229,345974,17320,548771,17618,102330,5632,446441,15792,603953,20583,96462,5500,507491,19247,4993969,32783,527273,12076,4466696,30497,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792288,1970,143749,10230,27545,3233,116204,9032,177834,10180,52262,4251,125572,8843,193851,9870,55301,4130,138550,8262,188589,9970,45917,3647,142672,8800,1088265,16763,169767,6080,918498,15816,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5617691,2751,292435,11049,51649,4019,240786,9878,385529,15983,83889,5279,301640,13789,441196,13965,85404,4340,355792,12313,502849,16267,81821,3761,421028,14789,3995682,24551,374050,8147,3621632,23581,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,570447,996,25822,2956,3050,838,22772,2899,37603,6424,5904,1150,31699,6159,43497,4768,8044,1752,35453,4360,51323,6569,8873,1908,42450,6163,412202,9289,44996,3441,367206,9842,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3442501,965,889086,22201,186021,8060,703065,18919,697199,21741,190338,9057,506861,17764,554577,16717,134258,6316,420319,15378,389794,15752,80764,4900,309030,13797,911845,20154,145667,6833,766178,18822,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
