GEO_ID,B07410_001E,B07410_001M,B07410_002E,B07410_002M,B07410_003E,B07410_003M,B07410_004E,B07410_004M,B07410_005E,B07410_005M,B07410_006E,B07410_006M,B07410_007E,B07410_007M,B07410_008E,B07410_008M,B07410_009E,B07410_009M,B07410_010E,B07410_010M,B07410_011E,B07410_011M,B07410_012E,B07410_012M,B07410_013E,B07410_013M,B07410_014E,B07410_014M,B07410_015E,B07410_015M,B07410_016E,B07410_016M,B07410_017E,B07410_017M,B07410_018E,B07410_018M,B07410_019E,B07410_019M,B07410_020E,B07410_020M,B07410_021E,B07410_021M,B07410_022E,B07410_022M,B07410_023E,B07410_023M,B07410_024E,B07410_024M,B07410_025E,B07410_025M,B07410_026E,B07410_026M,B07410_027E,B07410_027M,B07410_028E,B07410_028M,B07410_029E,B07410_029M,B07410_030E,B07410_030M,B07410_031E,B07410_031M,B07410_032E,B07410_032M,B07410_033E,B07410_033M,B07410_034E,B07410_034M,B07410_035E,B07410_035M,B07410_036E,B07410_036M,B07410_037E,B07410_037M,B07410_038E,B07410_038M,B07410_039E,B07410_039M,B07410_040E,B07410_040M,B07410_041E,B07410_041M,B07410_042E,B07410_042M,B07410_043E,B07410_043M,B07410_044E,B07410_044M,B07410_045E,B07410_045M,B07410_046E,B07410_046M,B07410_047E,B07410_047M,B07410_048E,B07410_048M,B07410_049E,B07410_049M,B07410_050E,B07410_050M,B07410_051E,B07410_051M,B07410_052E,B07410_052M,B07410_053E,B07410_053M,B07410_054E,B07410_054M,B07410_055E,B07410_055M,NAME,B07410_001MA,B07410_001EA,B07410_002MA,B07410_002EA,B07410_003MA,B07410_003EA,B07410_004EA,B07410_004MA,B07410_005EA,B07410_005MA,B07410_006MA,B07410_006EA,B07410_007EA,B07410_007MA,B07410_008MA,B07410_008EA,B07410_009MA,B07410_009EA,B07410_010EA,B07410_010MA,B07410_011EA,B07410_011MA,B07410_012EA,B07410_012MA,B07410_013MA,B07410_013EA,B07410_014MA,B07410_014EA,B07410_015EA,B07410_015MA,B07410_016EA,B07410_016MA,B07410_017EA,B07410_017MA,B07410_018MA,B07410_018EA,B07410_019MA,B07410_019EA,B07410_020MA,B07410_020EA,B07410_021EA,B07410_021MA,B07410_022EA,B07410_022MA,B07410_023EA,B07410_023MA,B07410_024MA,B07410_024EA,B07410_025MA,B07410_025EA,B07410_026EA,B07410_026MA,B07410_027EA,B07410_027MA,B07410_028EA,B07410_028MA,B07410_029MA,B07410_029EA,B07410_030MA,B07410_030EA,B07410_031MA,B07410_031EA,B07410_032EA,B07410_032MA,B07410_033EA,B07410_033MA,B07410_034MA,B07410_034EA,B07410_035MA,B07410_035EA,B07410_036MA,B07410_036EA,B07410_037EA,B07410_037MA,B07410_038EA,B07410_038MA,B07410_039MA,B07410_039EA,B07410_040MA,B07410_040EA,B07410_041MA,B07410_041EA,B07410_042MA,B07410_042EA,B07410_043EA,B07410_043MA,B07410_044MA,B07410_044EA,B07410_045MA,B07410_045EA,B07410_046MA,B07410_046EA,B07410_047MA,B07410_047EA,B07410_048EA,B07410_048MA,B07410_049MA,B07410_049EA,B07410_050MA,B07410_050EA,B07410_051MA,B07410_051EA,B07410_052MA,B07410_052EA,B07410_053MA,B07410_053EA,B07410_054EA,B07410_054MA,B07410_055MA,B07410_055EA,state
0400000US01,3928513,10815,591058,10643,3337455,14003,715214,13040,407523,9418,600746,13665,426009,11362,452561,12260,289247,8565,108156,4825,337999,8141,3400549,17405,509695,10413,2890854,18659,585795,12404,349910,8817,517018,13025,365779,10882,401266,11285,262041,8594,97309,4473,311736,8032,318645,13014,45874,3660,272771,11514,73495,4947,37633,3499,56348,4640,38875,4074,29889,3366,15794,1951,6383,1335,14354,2124,124579,7383,22233,2360,102346,7019,36392,3982,12732,1970,16025,2140,10838,1845,13438,2125,5632,1340,1936,780,5353,1170,84740,5749,13256,1769,71484,5242,19532,2828,7248,1405,11355,2117,10517,2096,7968,1610,5780,1301,2528,731,6556,1642,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,582809,5154,29768,2903,553041,5596,115185,4750,43641,3177,73591,4359,65383,4460,71850,4472,53732,3704,30931,2458,98728,4355,468717,6717,21560,2615,447157,6456,92917,4166,34426,2657,54083,3536,50496,3857,58099,4222,44357,3324,26916,2233,85863,4393,65858,5740,2992,951,62866,5557,11988,1957,5959,1664,11498,1912,9417,1914,9035,1760,5500,1188,2218,744,7251,1546,15884,1685,1706,575,14178,1566,4819,986,782,299,2030,695,1631,536,1237,436,727,304,489,309,2463,822,32350,4000,3510,979,28840,3554,5461,1127,2474,704,5980,1504,3839,1268,3479,1027,3148,927,1308,661,3151,744,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5379106,13311,859598,16091,4519508,19211,862146,14312,476070,11073,791742,15956,623147,11775,652390,12458,395894,9971,165924,7027,552195,10361,4497643,21046,723708,14188,3773935,22687,682742,14434,396924,10963,643794,13421,520694,10561,556427,11115,344993,8255,144339,6631,484022,10300,630475,18397,94635,6219,535840,16363,122176,6556,58124,4396,108453,6325,78876,6360,72144,4639,35573,3242,14541,1778,45953,3404,96937,5988,20637,2395,76300,5434,23649,2516,8324,1548,14488,1840,9565,1578,7434,1410,3877,1237,2898,1002,6065,1351,154051,7668,20618,2284,133433,6641,33579,2567,12698,1752,25007,2708,14012,2016,16385,2638,11451,1626,4146,962,16155,2042,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2380887,7537,335935,8774,2044952,10646,443863,10077,257939,7401,378007,7479,291084,7924,274958,7135,161558,6013,60219,3618,177324,6255,2004012,13546,272306,8887,1731706,13013,351644,9870,212568,6813,320182,7398,248991,7669,240945,7111,142892,5375,54584,3455,159900,5762,218773,11335,34026,4457,184747,9351,51429,4938,28503,3013,36869,3028,26314,2795,19825,2455,9802,1824,3209,877,8796,1535,95952,6852,20020,2031,75932,6199,27293,2682,9490,1807,12130,1979,9774,1710,8270,1895,4491,1117,1536,647,2948,961,62150,4431,9583,1513,52567,4152,13497,1931,7378,1784,8826,1513,6005,1184,5918,1260,4373,1137,890,455,5680,1191,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,31400774,22305,5385825,31264,26014949,32865,4774186,30922,2893494,30264,4248890,34075,2972674,34022,3149058,25859,2274531,24241,1035666,17483,4666450,29282,27282907,37257,4692924,28751,22589983,42563,4005153,29286,2508271,26371,3696060,31768,2582410,29770,2736682,23826,1989703,21010,913452,17851,4158252,26327,2647242,33242,420911,11916,2226331,29255,450614,12343,263787,10517,368945,11910,262846,10175,283044,9723,192639,8144,80922,4988,323534,10495,920938,19258,187507,7263,733431,17450,193461,7630,77223,4776,107771,5675,72165,4761,78652,4414,57825,4221,26592,2560,119742,6583,549687,14864,84483,5205,465204,13618,124958,5833,44213,3560,76114,5611,55253,4430,50680,4061,34364,3457,14700,2017,64922,4025,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4337542,12711,507399,9697,3830143,14953,631741,13016,332124,8221,577337,10733,504870,11675,563280,12098,400210,9322,178824,6757,641757,8963,3581228,17775,428434,9176,3152794,18231,494553,10557,266351,7081,460694,9989,409414,10804,470249,10716,339556,8589,152524,5827,559453,9063,380686,13020,38483,3944,342203,11540,62437,4954,31854,3258,63812,4497,51573,4555,48380,3852,31697,2952,13663,2063,38787,3241,225391,9414,22975,2770,202416,8833,43948,3405,19212,2525,32133,3114,28030,2620,29831,2866,18675,2648,7343,1363,23244,2092,150237,7728,17507,2277,132730,7264,30803,2724,14707,1979,20698,2458,15853,2140,14820,2197,10282,1567,5294,1242,20273,2517,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2974670,8892,355929,7986,2618741,10607,436912,8983,224454,6898,369879,9708,280357,8335,357219,7947,283041,8343,129316,5088,537563,9372,2600513,13430,307008,8584,2293505,13356,365684,8106,193305,6581,318904,8540,245745,6843,311530,8058,248845,8132,116668,4662,492824,8368,212034,9627,26038,2748,185996,8931,33357,3696,18915,2620,32449,3463,21598,2738,26349,3007,20738,3036,7755,1351,24835,2968,68946,6344,10716,1902,58230,5392,15109,2262,5188,1013,7532,1357,5366,1368,9892,1872,6185,1296,2590,891,6368,1253,93177,6565,12167,1702,81010,5906,22762,2143,7046,1248,10994,1680,7648,1665,9448,1577,7273,1673,2303,617,13536,2332,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,760441,6030,93455,4259,666986,7667,111639,5777,60985,3905,107098,4726,80278,4883,103566,5357,76528,4350,30727,2813,96165,3549,665752,7119,81856,3939,583896,8011,92604,5317,52478,3602,94320,4625,70216,4218,90942,4818,68849,3843,27262,2717,87225,3160,58251,4997,6718,1340,51533,4505,11182,2044,5823,1119,8505,1674,5956,1174,8946,1996,3901,951,2331,883,4889,1246,10503,1968,1883,580,8620,1909,2736,846,658,370,1294,700,1256,734,994,590,487,443,234,234,961,484,25935,3261,2998,838,22937,2927,5117,1193,2026,535,2979,984,2850,1244,2684,798,3291,1208,900,431,3090,898,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,559047,7227,58415,3919,500632,7570,83282,4697,33036,3100,53146,4115,45594,3631,58365,4051,50454,3348,27536,2609,149219,5141,441912,6340,45695,3805,396217,6428,63427,4067,25882,2282,44346,3434,35817,3235,45995,3378,37934,2695,21322,2197,121494,4515,60606,5345,6144,1377,54462,5008,10833,1989,4189,1223,4359,1340,4215,1090,6135,1303,7137,1534,3100,892,14494,1989,0,189,0,189,0,189,0,189,0,189,0,189,0,189,0,189,0,189,0,189,0,189,56529,5019,6576,1277,49953,4549,9022,1612,2965,1059,4441,1058,5562,1283,6235,1449,5383,1220,3114,893,13231,2269,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16575297,24204,2495376,26869,14079921,33989,2622442,28080,1631296,21486,2692766,26856,1960157,23003,1965239,20707,1194467,15126,455357,11965,1558197,20692,14218199,36043,2112823,25220,12105376,39590,2181534,23701,1407074,20478,2309136,26064,1682608,23458,1696261,17842,1041519,14189,399577,11320,1387667,18994,1440784,31137,214191,8929,1226593,27160,247857,11230,144106,7274,249843,8576,185766,10332,171215,10978,94227,5030,32417,2926,101162,6204,543505,16385,115177,6675,428328,13308,116080,7004,43403,3996,76248,4764,56123,4775,56541,4572,34246,4139,13584,2070,32103,3543,372809,13514,53185,3968,319624,12038,76971,5305,36713,3127,57539,4359,35660,3392,41222,4148,24475,2541,9779,1635,37265,3603,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
