GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001EA,B01001A_001MA,B01001A_002EA,B01001A_002MA,B01001A_003MA,B01001A_003EA,B01001A_004MA,B01001A_004EA,B01001A_005MA,B01001A_005EA,B01001A_006EA,B01001A_006MA,B01001A_007EA,B01001A_007MA,B01001A_008EA,B01001A_008MA,B01001A_009MA,B01001A_009EA,B01001A_010MA,B01001A_010EA,B01001A_011MA,B01001A_011EA,B01001A_012EA,B01001A_012MA,B01001A_013EA,B01001A_013MA,B01001A_014MA,B01001A_014EA,B01001A_015MA,B01001A_015EA,B01001A_016MA,B01001A_016EA,B01001A_017EA,B01001A_017MA,B01001A_018EA,B01001A_018MA,B01001A_019EA,B01001A_019MA,B01001A_020MA,B01001A_020EA,B01001A_021MA,B01001A_021EA,B01001A_022MA,B01001A_022EA,B01001A_023MA,B01001A_023EA,B01001A_024EA,B01001A_024MA,B01001A_025EA,B01001A_025MA,B01001A_026MA,B01001A_026EA,B01001A_027MA,B01001A_027EA,B01001A_028EA,B01001A_028MA,B01001A_029EA,B01001A_029MA,B01001A_030EA,B01001A_030MA,B01001A_031EA,B01001A_031MA,state
0400000US13,6077438,15641,3010662,9922,175512,3708,195233,5800,193550,5991,121664,2649,83567,3480,203004,4534,200287,3051,187693,3061,399026,4275,437682,3293,385219,1884,274194,1423,120588,2746,33443,2657,3066776,9233,162880,3345,181285,5710,194137,6113,110987,2400,77362,3471,184785,4078,193172,2577,188781,2476,399951,3211,429431,2777,408964,1777,310482,1678,158450,3514,66109,3204,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,372252,4443,205140,2724,9999,1121,7234,1148,8375,1400,3190,710,3672,567,20536,1522,22133,1248,18045,648,27464,798,23820,686,27703,353,22528,362,6171,722,4270,730,167112,2675,10549,1161,8066,943,6434,874,3329,453,2693,471,10802,846,14100,713,13885,626,19704,741,19535,547,26319,718,19391,291,8599,728,3706,725,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1514404,5361,757107,3556,49367,1200,59516,2984,54435,2945,33781,1338,20300,1411,51417,1905,50149,1787,50212,1518,94046,1482,90467,1263,93491,755,68707,638,32261,1144,8958,1062,757297,3637,49454,1247,51515,2768,54608,3119,31592,1180,20008,1297,47329,1667,48682,1358,47773,1468,92357,1525,92863,1184,97436,815,70852,540,35945,1749,16883,1790,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9238679,23235,4562869,12646,259832,3086,279614,6415,285260,6571,179339,2334,116942,2203,300303,3071,306877,2984,315128,3285,589342,3802,649522,3304,627845,2351,393713,1472,186942,2996,72210,2857,4675810,13079,249863,2395,259676,5255,276734,6125,167958,2678,112216,2106,288939,2980,297851,2521,306043,2390,575400,4193,651006,3200,650639,2460,439785,1597,254929,4303,144771,4516,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5559694,9753,2737290,6032,163429,1741,172390,4684,184470,4739,110718,1649,74990,2330,198053,2841,173607,1651,173685,1787,343673,1928,379293,1485,373949,1106,238789,862,112125,2412,38119,2484,2822404,5951,162186,1750,164868,5652,173248,5548,109552,1829,73949,2256,187661,2645,172178,1453,170247,1481,340523,1870,382109,1595,388285,1680,268009,882,151110,3064,78479,2819,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2826672,5945,1397220,3903,84741,1230,91608,3181,87956,3138,55319,850,44299,2479,96870,2984,84606,1195,91026,1181,164514,1181,184886,1261,195632,662,125598,551,65203,1630,24962,1614,1429452,3684,81132,1187,85082,2959,85789,3262,52329,883,38334,1585,96499,1939,83295,1254,87103,895,162777,978,185420,852,199266,725,135397,372,84416,2161,52613,2137,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2465799,7726,1223047,4881,79479,1642,78401,3028,86254,3344,49529,1213,35076,1887,92089,2555,80398,1445,82605,1212,145774,1603,155966,1346,162091,1156,103335,598,52896,1610,19154,1663,1242752,4438,77068,1514,80639,3141,77327,2989,48294,1364,34370,2321,80013,2566,75644,1641,80566,1189,143971,1510,156235,1196,168753,902,112589,787,69485,1871,37798,1666,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3865712,5045,1894206,3475,114882,1335,116512,3888,122257,3773,74722,1403,51030,2117,130998,2336,121103,1320,118274,1217,246331,1759,264210,781,257194,715,174751,603,79385,2035,22557,1956,1971506,3673,110222,1229,111402,3917,115420,3781,74498,1785,50767,2445,123197,2851,122601,1183,119627,1332,245542,1610,273269,972,275106,795,196093,679,103279,3103,50483,3149,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2914693,7522,1447252,5327,88476,2008,90693,3963,89334,4016,55232,1664,37556,2227,93319,2320,102085,1804,100696,1843,186575,2482,194378,1625,195423,1218,131302,996,62655,1795,19528,1697,1467441,4402,79432,1871,85428,4047,79905,3972,51195,1642,32534,2079,90643,1974,103843,2010,99916,1714,176285,2198,196465,1603,205008,1123,146612,722,82326,2544,37849,2448,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1258074,1424,615065,1176,29548,507,32143,2132,35992,2057,22880,461,15622,752,37155,1010,35599,740,34112,350,70941,347,92086,452,97892,397,69089,165,31381,1298,10625,1293,643009,1341,27947,415,29560,2158,33467,2225,21254,665,14425,627,35858,979,36735,751,35838,412,73243,406,95513,239,105047,419,73995,313,38888,1650,21239,1654,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3395048,10270,1669516,5822,93171,1866,92827,3653,98711,3984,60991,1190,42052,1533,105949,1988,114668,1515,112431,1902,199638,2319,248206,1687,241763,1106,157572,865,74687,1891,26850,1755,1725532,6067,86351,1942,89766,4017,93103,3603,59421,1406,39343,1716,101682,2035,110194,1524,109158,1440,200439,1852,254986,1619,253303,1630,175161,1010,97845,2504,54780,2474,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5373238,12798,2601839,8106,133082,2348,134325,5593,151551,4622,96815,1312,76776,1201,180226,1984,179103,1638,169353,1774,307485,2294,393877,2442,375781,1324,243239,1254,113600,2270,46626,2239,2771399,7250,127413,1696,133056,4722,139733,4408,91876,1272,78696,1337,181778,1910,178250,2032,172377,1821,320868,2609,411089,2097,403667,1691,279131,1119,155200,3889,98265,3921,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7801483,8387,3851653,4746,206660,1365,223157,5004,235478,5116,152856,1058,101733,1366,268864,2003,239982,1618,230141,1413,454363,1862,558453,1417,570198,1180,372253,873,177622,2865,59893,2917,3949830,4969,198647,1586,209849,5456,230338,5300,145302,1218,97992,1421,254208,1768,230256,1574,226440,1315,449028,1751,562115,1618,593097,1141,405756,954,226561,4047,120241,3866,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4614799,7190,2289162,4234,135663,1492,137167,3463,140797,3234,86491,803,57214,1181,144000,1611,145560,1578,157378,1014,280979,1561,327769,1299,333417,996,204155,493,98721,2120,39851,2059,2325637,4191,127138,1160,130283,3666,135681,3825,81894,788,54730,1432,142695,1905,138215,1159,153518,926,273331,1365,329000,1149,338398,806,220029,620,128510,2821,72215,2793,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1758586,4423,866140,3513,49016,1669,59816,3201,50263,3424,32834,1849,22930,2041,59002,3027,54527,2130,52276,1741,111139,2171,115537,1605,117124,896,87303,676,42700,1260,11673,1317,892446,3981,47998,1739,51716,3225,53981,3188,30930,1917,26942,2433,52104,2794,50196,1473,51867,1401,108846,1723,117075,1569,121851,500,97478,794,57043,2026,24419,1972,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5011327,7416,2468790,4996,145757,1496,153879,3325,155350,3299,98352,1671,68485,2866,166697,3303,159061,2081,162521,1343,301575,1726,337800,1358,339348,862,228066,731,112725,2661,39174,2633,2542537,4722,138002,1663,150615,4382,142538,4109,90295,1456,64455,1966,161589,1999,158187,1460,160491,1506,297794,1442,342208,1235,358557,903,255584,687,146636,3021,75586,3018,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,918701,2213,462837,1808,25117,701,26567,1500,27422,1618,16689,898,13324,1347,32036,1534,28427,838,29500,742,54783,859,58055,565,69532,337,50633,338,23063,1162,7689,1141,455864,1718,24310,648,27289,1562,24072,1620,15187,867,11273,1270,29298,1397,27102,615,27897,294,51304,529,57925,496,71471,340,49409,315,26459,1558,12868,1446,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1671988,6529,830819,4480,55525,1237,53993,2192,58338,2626,32143,863,22699,1377,61017,1770,53521,1173,58031,1019,103780,1485,103872,1135,109670,589,69068,475,34324,1070,14838,1059,841169,3431,52666,1303,54749,2341,53183,2531,30532,1009,24641,1298,56454,1572,49994,1113,55550,1112,99450,1556,104836,995,111764,502,74699,462,45397,1766,27254,1710,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1952341,14544,988729,8487,56263,2033,61354,3752,55268,3161,35128,1369,21005,1276,57873,1954,69325,1786,67194,2227,128923,2437,141286,2216,131855,1571,104014,868,47274,1613,11967,1275,963612,7762,51710,1894,57740,3274,60102,3200,31842,1340,17516,1028,56363,1940,66252,1719,65050,1713,122596,2399,129205,2048,131286,1498,105091,1258,49485,1899,19374,1850,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1245262,1995,614296,1405,30230,391,31778,1872,36705,1847,23812,678,17850,885,41908,948,36787,568,35568,724,71014,632,95984,472,95892,314,60928,316,26231,1161,9609,1149,630966,1430,27414,390,30936,2382,34591,2147,22652,667,18237,1152,39977,1109,35546,403,34884,302,72557,582,98929,556,99388,418,64434,165,33798,1705,17623,1688,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6060267,21214,2971549,12512,162957,2798,176326,5635,184255,4958,118776,2168,72788,1390,182385,2542,185327,2523,179757,2885,362621,3317,456850,3170,429175,2184,269861,1993,132530,2718,57941,2522,3088718,11341,153042,2633,166329,5147,177496,5210,110448,1499,67710,1462,172955,2404,172615,2224,176215,2302,361431,3331,468648,3194,451241,2468,312506,1658,179970,3391,118112,3051,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1530670,13867,757985,7648,48248,2107,47472,2885,48987,2995,29780,1594,20680,2060,51556,2737,50731,2551,48894,2209,91679,2990,90500,2121,102575,1888,78943,1426,36101,1713,11839,1538,772685,7757,44008,2031,47970,3192,45155,3223,27774,1705,18770,1878,49879,2418,44154,1963,48492,2020,86066,2254,96594,1741,114965,1576,84528,1836,43620,1935,20710,1819,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12621132,30579,6181197,17718,334611,4020,339000,7825,349987,7597,221729,2198,160011,2344,414234,3779,442044,4263,415853,3616,762740,5692,896882,4425,871583,3337,570811,2850,286233,4583,115479,4207,6439935,16869,318508,3830,325130,7184,331622,7364,208483,2314,161235,2702,405992,3951,439520,3736,413161,3909,746952,4467,905551,3684,916667,3700,655064,2863,373503,6296,238547,6042,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6934715,14528,3403793,8856,185169,3360,199693,5336,216206,5913,128841,2221,90578,3355,243211,4229,218520,3013,209378,3136,437304,4004,484541,2734,451415,1888,336561,1011,155209,2275,47167,2182,3530922,8110,177884,3062,195680,5600,198542,5747,121573,2119,85967,3316,210516,3759,219565,2649,212191,3119,445158,3847,493481,2807,490462,1637,381406,1366,205230,3104,93267,2903,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,667900,2285,340933,1724,21725,634,20908,1593,18326,1553,11119,528,10357,842,32579,1019,28080,753,24811,468,40417,819,40505,504,45433,316,26876,122,14147,885,5650,882,326967,2073,21854,739,20128,1446,18134,1234,10643,492,9664,759,28214,1032,22510,596,21648,435,35226,583,38564,472,43606,508,27038,115,17129,1100,12609,1085,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9519055,8894,4675653,5520,264221,1834,277687,5274,297203,5201,186850,1577,125781,2164,303567,2082,304220,1853,291197,1465,571032,1896,661168,1576,672755,1091,435965,913,205511,3232,78496,3207,4843402,5047,251963,1606,256839,5620,285923,5341,177650,1291,115116,1927,296648,2111,299294,1528,288683,1414,570638,2207,671917,1775,706423,1178,489457,859,275704,4270,157147,4270,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2838386,6875,1401672,4346,87673,1496,86471,3274,86413,2714,52129,1052,37067,1634,95888,1908,95331,1504,97330,1137,175045,1369,182949,1039,187021,887,130060,599,65408,1695,22887,1643,1436714,3816,81208,1421,83610,3282,84594,2936,48796,857,33462,1471,90194,2017,93392,1328,94806,958,169768,1293,185080,1070,199438,1031,147088,736,87651,2179,37627,2074,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
