GEO_ID,B13008_001E,B13008_001M,B13008_002E,B13008_002M,B13008_003E,B13008_003M,B13008_004E,B13008_004M,B13008_005E,B13008_005M,B13008_006E,B13008_006M,B13008_007E,B13008_007M,B13008_008E,B13008_008M,B13008_009E,B13008_009M,B13008_010E,B13008_010M,B13008_011E,B13008_011M,B13008_012E,B13008_012M,B13008_013E,B13008_013M,B13008_014E,B13008_014M,B13008_015E,B13008_015M,NAME,B13008_001EA,B13008_001MA,B13008_002EA,B13008_002MA,B13008_003MA,B13008_003EA,B13008_004MA,B13008_004EA,B13008_005MA,B13008_005EA,B13008_006EA,B13008_006MA,B13008_007EA,B13008_007MA,B13008_008MA,B13008_008EA,B13008_009MA,B13008_009EA,B13008_010MA,B13008_010EA,B13008_011EA,B13008_011MA,B13008_012EA,B13008_012MA,B13008_013EA,B13008_013MA,B13008_014MA,B13008_014EA,B13008_015MA,B13008_015EA,state
0400000US13,2562313,6309,137866,7364,79176,6024,62231,5191,16945,2035,58690,4495,54033,4521,4657,1050,2424447,8835,1013856,15737,821783,13797,192073,5995,1410591,13937,1289801,13157,120790,7489,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,322339,1666,18465,1710,12016,1332,9416,1294,2600,688,6449,1312,5417,1290,1032,536,303874,2261,138898,4103,97127,4021,41771,2876,164976,3968,140212,4234,24764,2445,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,377321,2752,22597,2262,15968,2130,14134,2136,1834,665,6629,1371,6101,1373,528,474,354724,3453,166727,6007,148357,5977,18370,2014,187997,5657,179403,5901,8594,1657,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3096030,6203,159167,5934,103502,4444,76393,3752,27109,2642,55665,4052,49545,3545,6120,1229,2936863,7827,1213761,12161,884636,10996,329125,7967,1723102,12272,1539262,13381,183840,8102,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1560002,5282,80320,4826,52470,3759,46058,3271,6412,1367,27850,3003,26339,3015,1511,697,1479682,7907,625347,9660,570925,8526,54422,4174,854335,11637,810996,10169,43339,3827,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,704110,3103,43263,2961,29190,2394,26548,2142,2642,1061,14073,1836,12907,1694,1166,606,660847,3881,301773,6417,273660,5688,28113,2336,359074,7188,338046,6766,21028,2407,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,662824,3160,38186,3028,26138,2274,22061,1988,4077,955,12048,1867,11357,1919,691,684,624638,4550,288664,5719,248867,5550,39797,2732,335974,6810,312700,7007,23274,2852,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1032343,4132,53925,4122,35095,3401,31875,3137,3220,990,18830,2264,18020,2248,810,428,978418,5978,452602,7245,424313,7035,28289,2317,525816,8379,507637,8150,18179,2417,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1128185,4761,62415,4635,32006,2961,29198,2931,2808,832,30409,3872,29300,3792,1109,649,1065770,6532,413710,9732,379585,9691,34125,2783,652060,11153,631932,10725,20128,2708,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,289359,2038,11600,1544,7296,1099,6743,1089,553,288,4304,993,4304,993,0,163,277759,2561,118415,3410,111396,3416,7019,1236,159344,3828,154116,4058,5228,1654,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1468211,4224,76129,4771,47610,3582,34024,2693,13586,1950,28519,2960,25491,2947,3028,823,1392082,6069,571915,8644,413465,6875,158450,4987,820167,8935,712820,9012,107347,6242,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1673226,4222,72160,4581,48820,3407,33882,2409,14938,2065,23340,2692,18682,2422,4658,1067,1601066,6328,617507,10472,446715,8587,170792,6720,983559,11644,836667,11530,146892,6071,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2278020,3904,114616,4597,71188,3568,60243,2842,10945,1764,43428,3421,41931,3373,1497,683,2163404,5955,869483,10054,759654,9808,109829,4532,1293921,10510,1227992,11349,65929,4192,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1266490,3838,74614,3713,53297,2774,43512,2624,9785,1384,21317,2676,18185,2532,3132,953,1191876,5415,536459,6987,454621,6301,81838,4245,655417,6469,591485,5558,63932,3634,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716877,3222,34417,2901,17090,2036,16036,1926,1054,515,17327,2249,16947,2194,380,418,682460,4414,266567,6472,253696,6334,12871,2108,415893,7611,409750,7323,6143,1452,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1407324,4471,72010,4023,47484,2997,44215,2832,3269,882,24526,2570,23352,2484,1174,569,1335314,6009,586537,10127,541536,9792,45001,3027,748777,10002,720688,9953,28089,2789,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,219668,2000,12432,1833,8822,1575,8536,1575,286,279,3610,827,3610,827,0,165,207236,2838,91697,3422,88673,3442,3024,781,115539,4239,112775,4012,2764,912,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,434316,2219,29431,2395,19394,1967,16141,1902,3253,910,10037,1557,9344,1551,693,502,404885,3307,190446,4171,165755,3945,24691,1835,214439,3962,199210,4440,15229,1844,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,690125,2801,33774,2913,21763,2703,15062,2214,6701,1366,12011,1790,9149,1663,2862,973,656351,3723,275219,6308,175790,6000,99429,4232,381132,6219,316856,5673,64276,3846,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,302409,2169,15223,2042,10362,1910,8310,1802,2052,856,4861,1125,4577,1085,284,272,287186,3194,124646,4348,112068,4199,12578,1579,162540,4861,154415,4895,8125,1373,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2115152,3806,101634,4464,71450,3829,46421,3545,25029,2532,30184,2866,21148,2187,9036,2083,2013518,6265,866314,10949,531478,9454,334836,6977,1147204,10868,938266,11038,208938,8191,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,467129,2703,24412,2780,13642,2400,11786,2045,1856,943,10770,1722,10081,1634,689,425,442717,4076,176624,5523,142117,5267,34507,2962,266093,5764,247348,5924,18745,2780,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4886266,6359,219972,6705,147033,5718,96936,4742,50097,3405,72939,4737,55026,4314,17913,2224,4666294,9070,1776713,17743,1111027,13249,665686,12960,2889581,17687,2319384,19151,570197,12910,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2410328,6245,119725,5468,74241,4090,60608,3373,13633,1923,45484,3763,39862,3546,5622,1252,2290603,7478,1016375,12523,860516,11677,155859,5426,1274228,13153,1184225,12472,90003,5101,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,170969,1813,12118,1644,8845,1411,8490,1358,355,247,3273,865,3273,865,0,151,158851,2391,74026,3290,69463,3174,4563,955,84825,4022,81267,3975,3558,1058,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2672387,4653,141168,6054,87340,4920,76137,4162,11203,1974,53828,4361,51923,4323,1905,769,2531219,7684,1059998,11395,976359,11128,83639,4679,1471221,13193,1419737,13592,51484,3723,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,905865,2846,47490,2838,29455,2262,26304,2032,3151,777,18035,1909,15912,1658,2123,770,858375,4000,399715,6211,355780,5878,43935,2962,458660,6044,431940,5730,26720,2538,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,937703,4047,46087,3655,31895,2894,26591,2555,5304,1271,14192,2389,11775,2080,2417,1059,891616,5358,388835,7865,311937,6940,76898,3808,502781,8519,455288,8500,47493,4241,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2923024,5281,149372,6163,91270,4656,78320,3980,12950,1926,58102,4434,54647,4052,3455,1072,2773652,7672,1147861,11074,1003984,11045,143877,5829,1625791,10886,1532340,11576,93451,5310,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,253591,1783,13820,2075,7727,1438,5531,1103,2196,827,6093,1440,5176,1344,917,561,239771,2314,88423,3868,67818,3628,20605,2165,151348,4118,134568,4589,16780,2432,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1144639,3402,61316,4369,34018,3233,30021,3010,3997,1184,27298,3219,26271,3034,1027,780,1083323,5331,454911,8572,414371,8637,40540,2818,628412,8834,601198,9129,27214,3253,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,188481,1983,10875,1207,6634,1008,6324,954,310,239,4241,952,4026,910,215,237,177606,2335,83374,3391,78086,3180,5288,963,94232,3406,90991,3547,3241,930,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1573512,4963,80773,5118,49238,3724,42546,3559,6692,1175,31535,3453,29150,3267,2385,1382,1492739,6918,669707,9756,604265,9262,65442,4097,823032,9555,790276,9565,32756,2799,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6816895,9019,395878,10355,256489,9039,181234,8068,75255,4799,139389,6953,115802,6069,23587,3313,6421017,14610,2945978,25664,2049853,23439,896125,15168,3475039,26349,2984174,27119,490865,14188,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,745983,2780,51060,3301,42152,2644,37962,2756,4190,968,8908,1623,7290,1438,1618,642,694923,4117,354497,7223,301684,6474,52813,3278,340426,8004,312364,7670,28062,2770,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,140487,1428,5651,787,4348,728,4016,739,332,292,1303,447,1220,428,83,109,134836,1728,55511,2276,51666,2097,3845,972,79325,2473,76328,2633,2997,799,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2035762,5595,102870,4396,71473,3800,54399,3422,17074,1605,31397,2863,26364,2491,5033,1390,1932892,7669,861578,10662,669403,9417,192175,5893,1071314,12137,953987,12005,117327,6398,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1697931,4454,86668,4207,61778,3406,44918,3238,16860,1939,24890,2429,20965,2392,3925,1141,1611263,6423,734109,10327,551232,9111,182877,5956,877154,11241,773891,11077,103263,5386,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,404996,2771,19670,2282,10974,1586,10492,1567,482,254,8696,1712,8696,1712,0,189,385326,3768,170612,5555,165243,5320,5369,1096,214714,6278,212362,6229,2352,849,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1310606,3676,65927,3602,43188,2802,39207,2539,3981,819,22739,2349,21868,2258,871,411,1244679,5312,544804,7115,493764,7109,51040,2845,699875,7169,666899,7118,32976,2927,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133726,2721,7727,1410,5587,1244,5131,1193,456,288,2140,704,2140,704,0,192,125999,3103,60525,2461,55885,2380,4640,1049,65474,3873,61330,3397,4144,2481,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,841106,3300,28928,2768,12360,2055,11605,2026,755,450,16568,2219,16240,2211,328,230,812178,3880,251344,7771,241377,7579,9967,1783,560834,8379,548082,8419,12752,2071,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
