GEO_ID,B12001_001E,B12001_001M,B12001_002E,B12001_002M,B12001_003E,B12001_003M,B12001_004E,B12001_004M,B12001_005E,B12001_005M,B12001_006E,B12001_006M,B12001_007E,B12001_007M,B12001_008E,B12001_008M,B12001_009E,B12001_009M,B12001_010E,B12001_010M,B12001_011E,B12001_011M,B12001_012E,B12001_012M,B12001_013E,B12001_013M,B12001_014E,B12001_014M,B12001_015E,B12001_015M,B12001_016E,B12001_016M,B12001_017E,B12001_017M,B12001_018E,B12001_018M,B12001_019E,B12001_019M,NAME,B12001_001MA,B12001_001EA,B12001_002MA,B12001_002EA,B12001_003EA,B12001_003MA,B12001_004EA,B12001_004MA,B12001_005MA,B12001_005EA,B12001_006MA,B12001_006EA,B12001_007MA,B12001_007EA,B12001_008EA,B12001_008MA,B12001_009EA,B12001_009MA,B12001_010EA,B12001_010MA,B12001_011MA,B12001_011EA,B12001_012MA,B12001_012EA,B12001_013MA,B12001_013EA,B12001_014EA,B12001_014MA,B12001_015EA,B12001_015MA,B12001_016MA,B12001_016EA,B12001_017MA,B12001_017EA,B12001_018MA,B12001_018EA,B12001_019EA,B12001_019MA,state
0400000US13,8139039,3991,3916665,5151,1438779,14385,1998670,17616,1817273,18032,181397,8119,75028,5198,106369,6069,95476,5389,383740,10141,4222374,4770,1340771,12811,1992078,18440,1779705,18838,212373,8239,105933,5982,106440,6333,352572,8201,536953,12621,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1168301,806,590393,1244,222377,5925,303412,6240,263644,6118,39768,3418,7457,1463,32311,2964,15652,1766,48952,2887,577908,1046,169582,4995,288959,6154,252111,6355,36848,2825,8529,1481,28319,2320,56959,2845,62408,4396,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1294692,1881,642880,2474,201407,6131,358541,6167,332712,7016,25829,3246,8890,1793,16939,2800,13996,1576,68936,4598,651812,2260,166155,5728,350741,7792,326444,8408,24297,3377,9184,2187,15113,2608,48760,2737,86156,5124,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412828,3095,5063925,3949,1939852,12603,2564987,17292,2365794,17329,199193,7413,71659,4571,127534,6178,128431,5267,430655,9334,5348903,3917,1755416,13982,2543394,16753,2328798,17378,214596,7797,102742,5292,111854,5659,471652,7878,578441,11055,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5314761,3633,2586612,4478,891213,9872,1322544,13858,1234859,13485,87685,6041,32139,3401,55546,4836,69222,3292,303633,7571,2728149,4134,779009,10385,1317268,14464,1234001,14655,83267,4533,39665,3535,43602,3259,252780,5777,379092,9269,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2518654,2648,1240310,2916,405842,7168,674040,8735,636706,8832,37334,2666,12836,1825,24498,2361,34002,2150,126426,5613,1278344,2625,338424,6072,669594,8886,629019,8653,40575,3309,18822,2116,21753,2527,124562,3521,145764,5554,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2312560,2500,1144771,2745,384727,6055,608570,8607,570705,9294,37865,3131,12183,1617,25682,2425,29970,2541,121504,5329,1167789,2574,310008,6268,608343,9570,566974,9895,41369,3258,18836,2275,22533,2373,108705,3898,140733,5690,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3588805,2946,1746997,3589,552524,7036,911647,10905,841657,11172,69990,4233,31691,2784,38299,3219,54182,4097,228644,6826,1841808,3336,472107,7281,929763,9533,846141,9820,83622,4398,46137,3292,37485,3185,183797,4985,256141,6906,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3740919,3718,1806873,3691,699983,9397,848944,12599,764949,12198,83995,4511,37210,3051,46785,3448,59415,4214,198531,7646,1934046,3782,632820,11137,854963,14026,760255,14068,94708,6400,57548,4432,37160,4121,196834,5627,249429,7494,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1121207,1499,543626,1936,174163,3997,285233,5892,269332,5678,15901,2172,5827,1391,10074,1688,15442,1855,68788,3468,577581,1949,147730,3869,284650,6011,269111,6351,15539,2184,7583,1445,7956,1332,57673,2728,87528,4681,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4890571,1819,2340835,2712,879578,10748,1205433,12185,1084603,12098,120830,6674,47395,3845,73435,5746,54963,3764,200861,6879,2549736,2859,841984,9245,1194679,12186,1060419,14024,134260,6683,63537,3745,70723,5214,220371,6540,292702,8436,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5658173,1339,2716576,2163,1097062,11691,1334019,12575,1225834,11414,108185,5250,34730,2866,73455,4293,66395,3557,219100,6953,2941597,1835,1015905,12777,1343862,14624,1209907,14096,133955,6302,61599,4246,72356,4548,251832,6066,329998,8410,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8116804,2864,3954251,3003,1448864,11209,1984036,13248,1857927,13676,126109,5410,45624,2703,80485,4311,105622,3912,415729,9353,4162553,2725,1276410,10675,1985245,13644,1853976,14184,131269,5682,59962,3903,71307,4031,380314,6857,520584,10812,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4420760,2259,2181651,2635,761083,7911,1169002,9668,1104703,10064,64299,3793,20870,2443,43429,3092,53055,2794,198511,5344,2239109,2871,641507,6921,1170080,9865,1105981,9649,64099,4137,26423,2838,37676,2916,175522,4330,252000,6327,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2388147,2890,1143411,3052,426597,8283,557050,9359,498839,8687,58211,4533,31013,3610,27198,2797,34684,2761,125080,5036,1244736,3325,398740,6619,559497,9826,495482,10539,64015,4462,37932,3250,26083,2775,131985,4840,154514,6268,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4931458,3176,2395744,3818,801558,9496,1251853,12798,1164431,13078,87422,4561,39314,2795,48108,3680,69035,3971,273298,7371,2535714,3830,704766,8740,1244232,13264,1146948,13900,97284,4814,49896,3952,47388,3045,250239,5283,336477,8982,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,844438,1510,423623,2445,141041,4037,219314,4777,203217,4903,16097,1805,5162,1159,10935,1762,13570,1471,49698,3559,420815,2049,105097,3572,218236,4936,206709,4974,11527,1816,4707,1070,6820,1442,37561,1799,59921,3283,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1501794,1721,741271,2211,255029,4858,394771,6559,370988,6324,23783,2151,8086,1277,15697,1769,18081,1466,73390,3681,760523,1725,204520,4478,402006,5899,376032,5875,25974,2321,11790,1678,14184,1972,67512,2573,86485,3789,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2332895,1049,1163719,1231,431514,7554,552022,9479,485613,9890,66409,5510,25725,2919,40684,4038,31918,2691,148265,6437,1169176,1357,344752,6358,544690,8755,474894,9860,69796,4805,30011,3458,39785,3485,95891,4106,183843,6999,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1117604,1127,548584,1486,183282,4464,290768,5933,275506,6760,15262,2359,4671,1428,10591,1647,14368,1791,60166,3970,569020,1459,150452,3960,292375,6938,273566,7154,18809,2360,7462,1510,11347,1734,47755,2696,78438,4367,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7313818,1478,3535810,1697,1336661,12497,1864763,13928,1704190,13248,160573,6566,54817,4167,105756,5751,92456,4060,241930,8229,3778008,1490,1196365,11467,1843037,14156,1671453,15428,171584,7035,80027,5005,91557,5489,358749,6950,379857,8898,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1668989,2785,821541,2995,307395,7818,392285,8211,353580,8212,38705,4398,11973,1944,26732,3674,24393,2325,97468,4874,847448,2012,262208,5502,387935,7052,350848,7198,37087,3424,17428,2384,19659,2664,76092,3684,121213,4202,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16312417,2940,7832354,3462,3263252,21102,3801649,22399,3331309,22096,470340,11672,159542,7499,310798,9573,196775,7205,570678,11324,8480063,3158,3078939,18731,3776412,22874,3240898,21160,535514,12406,251767,7895,283747,9113,743873,10752,880839,14559,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8146843,4891,3924333,5681,1362564,13511,2075546,17892,1875927,18896,199619,8689,99471,5942,100148,6759,105561,4500,380662,9141,4222510,5240,1223827,13188,2077819,18182,1853639,19105,224180,6891,132935,5704,91245,5154,397322,7409,523542,11760,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,611660,1723,314948,2488,116255,3607,164149,4079,154415,4140,9734,1530,2833,1021,6901,1138,6171,998,28373,1954,296712,1814,82190,3644,156846,4148,149320,4400,7526,1303,2906,809,4620,961,27301,1777,30375,2359,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9451449,3690,4577925,3872,1612418,14021,2320449,18830,2161818,18116,158631,6678,73456,4756,85175,4587,130747,5592,514311,10149,4873524,3289,1424650,14434,2339407,18448,2164196,17977,175211,7734,93932,4576,81279,5138,473942,7502,635525,11420,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3108452,1929,1526608,2458,491094,5850,800989,7676,730226,7697,70763,3771,28077,1935,42686,3336,50961,2580,183564,4492,1581844,2045,394496,6512,800931,8246,726595,8167,74336,3641,33638,2482,40698,2742,157073,3513,229344,5365,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3316989,2594,1629953,3449,566121,8553,836625,10272,771219,9859,65406,3942,26824,2819,38582,3044,39075,2735,188132,6753,1687036,2902,462660,8203,836869,9487,769814,9459,67055,4623,33342,3337,33713,3189,136674,4687,250833,6837,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10589716,3137,5130670,3395,1894997,15100,2632897,17670,2425764,17936,207133,6624,100203,4927,106930,5129,153068,5020,449708,9100,5459046,3257,1680326,14428,2633408,18283,2404865,20434,228543,8313,132998,5403,95545,5454,564590,9656,580722,9697,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,882671,980,422625,1531,169660,4642,202206,6002,184194,5971,18012,2460,5682,1199,12330,2230,10582,1630,40177,2775,460046,1108,156845,4623,198119,5194,177744,5939,20375,3042,9822,1979,10553,2241,44061,2475,61021,4150,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3994825,2795,1925137,3505,686262,10022,988839,12280,892250,11330,96589,4775,50951,3606,45638,3230,56048,3795,193988,8315,2069688,2715,617198,7940,995925,13221,880430,12789,115495,6440,75314,4902,40181,3745,210491,5527,246074,8647,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,682834,1699,341300,2266,117004,3903,181453,4453,172444,4520,9009,1115,3687,981,5322,852,9552,1237,33291,2385,341534,1636,90365,3720,182125,4876,171463,4716,10662,1421,4370,962,6292,1035,31552,1916,37492,3041,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5363257,3504,2586068,4343,853883,8788,1354001,13526,1242544,14152,111457,5609,46289,3980,65168,4386,73420,4560,304764,8652,2777189,3597,761623,9775,1363177,13735,1235909,14049,127268,7040,69941,4323,57327,4757,272770,5779,379619,9934,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21446565,6474,10558177,7251,3804642,23611,5529686,29002,4934832,28295,594854,16963,217287,9915,377567,13784,236485,7234,987364,17467,10888388,6858,3218567,22639,5474106,34720,4835693,34501,638413,15987,328674,9854,309739,11118,862087,12946,1333628,20125,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2228373,1702,1111888,2246,368608,7527,634837,8273,590574,7874,44263,3994,15990,2379,28273,3187,19153,2085,89290,5029,1116485,2026,298417,6166,632684,8660,586423,9733,46261,3807,19254,2731,27007,2843,65430,3251,119954,5880,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,529124,799,258397,1099,90669,2844,131322,3205,124911,3207,6411,1048,2263,609,4148,765,6366,914,30040,2272,270727,1055,77155,2527,132813,3157,125563,3257,7250,1015,3260,874,3990,887,23025,2011,37734,2615,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6826858,3972,3331211,3999,1176452,13081,1778331,15199,1606257,15301,172074,7285,71853,5138,100221,5360,83128,5232,293300,8845,3495647,4268,1034617,11899,1746566,14639,1563047,16150,183519,6474,97671,4431,85848,4982,293827,6201,420637,11604,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5828814,2036,2900227,3111,1011260,11377,1514824,13423,1407448,14704,107376,5962,36519,3567,70857,5060,63673,3721,310470,8260,2928587,3361,809690,10793,1506616,13869,1390435,14749,116181,5277,52606,3626,63575,3681,217838,5750,394443,10125,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1531879,1868,750821,2249,234873,5625,383122,7454,359072,7455,24050,2616,10516,1654,13534,1833,27682,2376,105144,4804,781058,2198,191746,5529,388098,7325,358448,7831,29650,3284,14000,2164,15650,2442,92435,3740,108779,4736,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4703887,2587,2321002,2711,821652,7795,1214585,9433,1156901,9120,57684,3222,20769,1991,36915,2422,58166,2633,226599,6250,2382885,2747,689612,7157,1210052,9862,1145692,10485,64360,3315,29896,2348,34464,2669,208170,4758,275051,7492,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,468057,2660,234851,2229,72489,3360,128287,3675,119175,3220,9112,1685,2601,1182,6511,1447,5974,1075,28101,2136,233206,2615,58703,3957,126220,4004,118330,3732,7890,1445,3804,1078,4086,923,19937,1844,28346,2569,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2880600,1046,1349963,2484,589872,8226,556608,9338,496224,9120,60384,3809,33197,3149,27187,2759,41173,3365,162310,6874,1530637,2456,555020,9185,570487,11106,488244,9978,82243,5047,48180,3558,34063,3551,163281,4674,241849,6720,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
