GEO_ID,C17014_001E,C17014_001M,C17014_002E,C17014_002M,C17014_003E,C17014_003M,C17014_004E,C17014_004M,C17014_005E,C17014_005M,C17014_006E,C17014_006M,C17014_007E,C17014_007M,C17014_008E,C17014_008M,C17014_009E,C17014_009M,C17014_010E,C17014_010M,C17014_011E,C17014_011M,NAME,C17014_001MA,C17014_001EA,C17014_002MA,C17014_002EA,C17014_003EA,C17014_003MA,C17014_004EA,C17014_004MA,C17014_005EA,C17014_005MA,C17014_006EA,C17014_006MA,C17014_007MA,C17014_007EA,C17014_008MA,C17014_008EA,C17014_009MA,C17014_009EA,C17014_010EA,C17014_010MA,C17014_011EA,C17014_011MA,state
0400000US13,2466415,18717,321564,10162,101059,4735,177215,7558,37055,3584,6235,1462,2144851,17728,263617,6747,704634,14057,948751,16077,227849,8804,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,21219,2256,8115,1436,10187,1484,2485,776,432,206,288167,5332,28968,2063,82322,3710,124957,4625,51920,2949,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,43746,3497,11974,1856,22249,2854,8865,1505,658,459,356601,6930,52325,2996,106052,5017,156138,5219,42086,3079,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,304063,7705,98837,4933,162891,5747,36248,2888,6087,1216,2795400,17541,313044,6121,835103,14119,1258295,14571,388958,8636,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,166356,6469,55143,3736,89465,5040,19600,1929,2148,658,1467339,11736,185724,5461,454953,9872,662997,11419,163665,6458,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,61086,3406,15902,2196,34823,2708,9055,1136,1306,603,735713,8038,87746,2650,192950,5638,371104,6960,83913,3168,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,60794,3634,18189,2196,32748,2849,8856,1487,1001,405,659986,8919,72081,3140,191876,5309,323219,6590,72810,3672,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,158373,6094,66281,3910,72434,3655,17808,2234,1850,707,973466,9634,152901,3497,309533,8063,416232,7582,94800,3991,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,162872,6472,60073,4424,86651,4434,14300,2142,1848,711,945714,12281,119544,4192,334454,8249,403813,9993,87903,4748,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,30547,2392,13194,1529,13436,1794,3495,794,422,307,312379,5283,45346,2299,90504,3446,144776,4190,31753,2141,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,97619,5289,39018,3433,46293,3607,10400,1621,1908,631,1357220,13051,125859,4853,394155,8197,639709,10953,197497,6609,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,128216,5997,50204,3890,60377,3950,14698,2027,2937,1028,1485188,13099,151026,4660,403029,8967,705386,9851,225747,7036,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,275587,7009,93309,4295,145662,5128,32488,2645,4128,868,2204137,13236,347299,4973,666434,11092,930041,11846,260363,5437,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,87426,3585,23815,1953,47855,3140,13132,1689,2624,689,1296524,9332,143774,3526,322592,6965,661036,8195,169122,4775,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,126126,5986,53300,4014,61290,4276,10221,1888,1315,490,617028,9334,91228,3981,213604,8129,256609,7499,55587,2958,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,155080,5505,49987,3508,82034,4646,20267,1889,2792,770,1364219,12490,189191,4061,402566,8958,620309,10090,152153,6347,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,23454,2245,9161,1464,11743,1700,2105,586,445,273,229647,4470,33199,2054,64298,3193,111993,3994,20157,1889,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,40094,2881,9998,1594,22947,2238,6783,1247,366,226,429703,5195,43529,2035,107477,3428,224914,4642,53783,2781,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,72113,4283,25763,2675,37346,3061,8233,1250,771,395,587242,9256,82234,3603,194322,6139,243007,7092,67679,3463,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,17135,2068,7234,1425,7948,1497,1637,692,316,257,324338,6142,39722,2185,85362,3801,153422,5293,45832,3005,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,178142,6632,66303,4482,88506,5220,20485,2328,2848,940,2027744,14882,205286,5648,598581,10597,912873,13980,311004,8008,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,72072,4331,22220,2320,36978,3184,10705,1761,2169,755,413332,6892,62097,3034,144234,5182,169566,5317,37435,2861,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,529201,11191,197480,7378,254573,8098,66725,3530,10423,1623,4031917,19646,440822,7968,1239561,16758,1766285,17932,585249,10754,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,295381,9091,99778,6216,158546,6842,32532,2790,4525,1043,2210834,17777,311500,7026,714055,13925,988258,14467,197021,6306,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,13009,1803,4263,998,6628,1183,2011,600,107,98,175201,4079,17217,1171,42618,3474,94751,3972,20615,1837,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,313539,8602,106998,5203,168500,7011,34496,3169,3545,934,2608556,18848,349572,6571,782446,11063,1161953,13839,314585,7990,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,113915,4487,36777,2253,61986,3697,13708,1638,1444,521,855673,7224,112832,2630,281097,6957,379205,7045,82539,3425,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,96738,5328,31366,2740,47334,3664,15770,2368,2268,802,881658,9865,138936,3994,265995,7226,381780,8416,94947,4558,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,290078,8099,114364,5408,139466,5192,32526,3121,3722,825,2914217,18594,391720,7167,867240,14328,1283369,11935,371888,7339,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,25250,2641,9852,1514,12837,1785,2078,798,483,340,225012,5585,25462,1887,65220,4044,102897,4659,31433,2201,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,148100,6134,53431,4129,75334,4279,17101,2410,2234,786,1072785,9386,166663,4701,351759,8281,454497,9351,99866,4768,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,18054,1819,5898,1215,9312,1274,2664,894,180,150,198959,4373,21950,1373,50396,2990,104474,4090,22139,2336,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,206532,7331,76827,4172,102489,4969,24333,2664,2883,793,1469146,13060,205029,5414,474979,11383,639350,10737,149788,5569,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,798190,15347,228836,7649,444755,11967,108207,5637,16392,2168,5722719,26365,550117,10227,1903017,20975,2565933,21392,703652,14491,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,57256,3722,12926,1987,28741,3013,13850,2094,1739,689,635925,7914,60684,3142,186661,6047,281322,6018,107258,4430,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,8912,1168,3034,754,4301,911,1527,495,50,53,143467,2916,18516,1400,36475,2015,71032,2330,17444,1608,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,160045,6032,57642,4123,80675,4621,18408,2259,3320,1112,1894812,14830,206575,5355,569843,11528,889853,12489,228541,7320,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,139098,5130,51739,3613,69096,4146,16410,2263,1853,605,1621495,12003,209103,5499,507249,9598,739225,10995,165918,5284,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,63524,3937,29019,2873,27672,2857,6386,1253,447,274,408423,7921,83381,3936,138786,5737,157210,5010,29046,2610,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,115875,4715,36302,2893,63484,4027,14437,1419,1652,541,1353791,10277,171919,3799,360469,7354,651518,7952,169885,5044,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,9677,1579,3223,1006,4648,1299,1502,580,304,267,135793,3745,13578,1331,40332,3001,67376,3398,14507,1716,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,359206,7147,210175,6157,125412,4971,21616,2323,2003,606,485332,7669,116112,4313,180861,5915,153672,5787,34687,2796,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
