GEO_ID,B27007_001E,B27007_001M,B27007_002E,B27007_002M,B27007_003E,B27007_003M,B27007_004E,B27007_004M,B27007_005E,B27007_005M,B27007_006E,B27007_006M,B27007_007E,B27007_007M,B27007_008E,B27007_008M,B27007_009E,B27007_009M,B27007_010E,B27007_010M,B27007_011E,B27007_011M,B27007_012E,B27007_012M,B27007_013E,B27007_013M,B27007_014E,B27007_014M,B27007_015E,B27007_015M,B27007_016E,B27007_016M,B27007_017E,B27007_017M,B27007_018E,B27007_018M,B27007_019E,B27007_019M,B27007_020E,B27007_020M,B27007_021E,B27007_021M,B27007_022E,B27007_022M,B27007_023E,B27007_023M,B27007_024E,B27007_024M,B27007_025E,B27007_025M,B27007_026E,B27007_026M,B27007_027E,B27007_027M,B27007_028E,B27007_028M,B27007_029E,B27007_029M,B27007_030E,B27007_030M,B27007_031E,B27007_031M,B27007_032E,B27007_032M,B27007_033E,B27007_033M,B27007_034E,B27007_034M,B27007_035E,B27007_035M,B27007_036E,B27007_036M,B27007_037E,B27007_037M,B27007_038E,B27007_038M,B27007_039E,B27007_039M,B27007_040E,B27007_040M,B27007_041E,B27007_041M,B27007_042E,B27007_042M,B27007_043E,B27007_043M,B27007_044E,B27007_044M,B27007_045E,B27007_045M,B27007_046E,B27007_046M,B27007_047E,B27007_047M,B27007_048E,B27007_048M,B27007_049E,B27007_049M,B27007_050E,B27007_050M,B27007_051E,B27007_051M,B27007_052E,B27007_052M,B27007_053E,B27007_053M,B27007_054E,B27007_054M,B27007_055E,B27007_055M,B27007_056E,B27007_056M,B27007_057E,B27007_057M,NAME,B27007_001MA,B27007_001EA,B27007_002EA,B27007_002MA,B27007_003MA,B27007_003EA,B27007_004EA,B27007_004MA,B27007_005MA,B27007_005EA,B27007_006MA,B27007_006EA,B27007_007MA,B27007_007EA,B27007_008MA,B27007_008EA,B27007_009MA,B27007_009EA,B27007_010MA,B27007_010EA,B27007_011EA,B27007_011MA,B27007_012MA,B27007_012EA,B27007_013EA,B27007_013MA,B27007_014MA,B27007_014EA,B27007_015MA,B27007_015EA,B27007_016MA,B27007_016EA,B27007_017MA,B27007_017EA,B27007_018MA,B27007_018EA,B27007_019MA,B27007_019EA,B27007_020EA,B27007_020MA,B27007_021MA,B27007_021EA,B27007_022EA,B27007_022MA,B27007_023MA,B27007_023EA,B27007_024EA,B27007_024MA,B27007_025MA,B27007_025EA,B27007_026MA,B27007_026EA,B27007_027MA,B27007_027EA,B27007_028EA,B27007_028MA,B27007_029MA,B27007_029EA,B27007_030MA,B27007_030EA,B27007_031MA,B27007_031EA,B27007_032EA,B27007_032MA,B27007_033EA,B27007_033MA,B27007_034MA,B27007_034EA,B27007_035EA,B27007_035MA,B27007_036MA,B27007_036EA,B27007_037EA,B27007_037MA,B27007_038EA,B27007_038MA,B27007_039EA,B27007_039MA,B27007_040MA,B27007_040EA,B27007_041MA,B27007_041EA,B27007_042MA,B27007_042EA,B27007_043EA,B27007_043MA,B27007_044EA,B27007_044MA,B27007_045MA,B27007_045EA,B27007_046EA,B27007_046MA,B27007_047MA,B27007_047EA,B27007_048EA,B27007_048MA,B27007_049EA,B27007_049MA,B27007_050MA,B27007_050EA,B27007_051MA,B27007_051EA,B27007_052MA,B27007_052EA,B27007_053MA,B27007_053EA,B27007_054EA,B27007_054MA,B27007_055EA,B27007_055MA,B27007_056MA,B27007_056EA,B27007_057EA,B27007_057MA,state
0400000US13,10024056,3586,4822637,8741,406380,5723,190019,6676,216361,6596,870709,6845,335567,10556,535142,10865,490646,4511,42028,4339,448618,6153,635196,6333,37101,3361,598095,6957,643038,5658,42087,3735,600951,6457,663889,5044,44633,3536,619256,6110,561389,2650,53540,3563,507849,3806,364782,3072,40620,2795,324162,3875,186608,2381,23693,2286,162915,3166,5201419,8152,382303,7212,189211,6664,193092,6464,839942,6827,335781,9598,504161,10173,502386,4710,71449,4075,430937,6442,693125,4660,83302,5792,609823,6865,715075,4632,70029,4755,645046,6526,714259,3200,58578,3876,655681,4932,635415,2717,70502,3625,564913,4529,433815,3290,62830,3029,370985,3507,285099,2639,53816,3342,231283,3502,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,676267,2913,56694,1759,22127,2306,34567,2442,101660,1869,30292,2362,71368,2820,59228,1948,9830,1915,49398,2004,98082,2198,14135,1742,83947,2588,83433,1737,7844,1382,75589,2001,85225,888,11354,1438,73871,1627,86699,704,10792,1352,75907,1403,64389,669,5772,1183,58617,1412,40857,631,5378,849,35479,996,698795,1911,53862,1604,20145,2178,33717,2146,98779,1642,29544,2658,69235,2953,56843,1007,9980,1575,46863,1897,97573,1142,17530,1884,80043,2071,85760,861,11548,1511,74212,1528,86762,543,10037,1572,76725,1677,91596,482,10675,1725,80921,1712,68949,555,8379,1470,60570,1531,58671,769,9351,1350,49320,1448,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,810197,3168,67544,2459,29602,2663,37942,2500,153136,2904,53823,3412,99313,3747,75951,1821,8341,1550,67610,2350,104865,2672,8849,1965,96016,3375,99654,1914,7221,1373,92433,2178,97397,1853,9242,2001,88155,2699,99138,1370,7491,1635,91647,2130,70247,881,5244,1048,65003,1111,42265,948,4408,1062,37857,1136,822050,2915,67123,2034,28582,2460,38541,2769,143536,2176,51105,3720,92431,4053,76800,2035,11642,2193,65158,2728,105666,2235,14992,2075,90674,2866,100162,1903,9986,1637,90176,2365,99538,1832,9534,1711,90004,2461,102734,1150,8489,1183,94245,1653,74246,1228,9077,1551,65169,1934,52245,796,6287,1333,45958,1321,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,6188024,5299,481018,4816,212360,6183,268658,6069,1024872,5612,383826,8569,641046,9240,607708,2642,94609,4440,513099,5206,860348,3187,106503,4647,753845,5171,811724,3119,92393,4719,719331,5360,847814,2961,99202,4620,748612,5342,785231,2207,90412,4417,694819,4737,476420,1980,41970,3073,434450,3713,292889,1724,29897,2181,262992,2627,6491836,5144,457008,4592,206224,5872,250784,5920,993364,4710,369374,9238,623990,9013,606118,3418,142187,5510,463931,6252,881020,3586,197273,6538,683747,7297,835737,2917,151229,6626,684508,6334,880416,2796,120966,5373,759450,5335,842461,1827,113777,4561,728684,4860,549947,2026,60446,2981,489501,3615,445765,2585,56367,3133,389398,4171,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,3188516,4841,251953,3404,99551,4063,152402,4531,549757,3834,175904,6653,373853,6748,335061,3624,33003,2899,302058,4628,404694,3872,36916,2963,367778,4669,398831,2991,38408,3343,360423,4588,427256,2902,36787,2787,390469,3738,410991,2090,37048,2893,373943,3271,257699,1769,17867,1825,239832,2254,152274,1447,11549,1682,140725,2099,3331751,4790,247862,3561,102764,4712,145098,5335,526434,4647,172200,6848,354234,7244,330317,3127,51482,3959,278835,5252,419147,3453,75200,4531,343947,5320,409110,3124,54489,3800,354621,4713,442251,2746,50877,3149,391374,3995,437512,2192,47960,2917,389552,3788,291240,1670,29854,2329,261386,2516,227878,2029,24333,2021,203545,2739,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,1525900,3477,121126,2988,47584,2682,73542,2911,249184,3035,82905,4586,166279,4652,162767,2540,21265,2538,141502,2884,194060,3249,23746,2523,170314,3681,183700,2574,20211,2000,163489,3381,197281,2109,19077,1935,178204,2713,203450,1297,21222,1841,182228,2146,127126,1041,12835,1292,114291,1518,87206,943,8877,878,78329,1238,1554511,3463,115701,2477,46654,2743,69047,2854,240484,2534,79096,4585,161388,4402,154808,2123,30980,2527,123828,3183,192791,2532,37945,2282,154846,3080,181536,1832,31026,2611,150510,2922,198860,1811,25025,2372,173835,2902,207136,1354,25363,2181,181773,2417,137944,917,16138,1700,121806,1757,125251,1172,15895,1523,109356,1961,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,1405712,3914,118650,2327,43219,2469,75431,3157,247714,2805,74437,4040,173277,3988,150770,2793,10382,1728,140388,3075,182857,2633,10662,1545,172195,3182,167970,2261,10902,1582,157068,2389,177618,2135,10494,1441,167124,2375,178355,1241,13014,1502,165341,1928,110058,1123,7645,1045,102413,1383,71720,1192,6242,804,65478,1380,1444447,3443,116860,2665,41447,2834,75413,2928,235770,2941,69797,4136,165973,4361,141838,2401,16298,1796,125540,2621,186461,2528,18925,2032,167536,3062,171012,2008,12955,1713,158057,2617,179935,1807,13014,1596,166921,2305,187243,1233,12960,1522,174283,1779,121076,1327,12055,1565,109021,1805,104252,1503,11760,1527,92492,2066,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,2115795,4379,169704,3007,81335,3989,88369,4027,345302,3625,135576,5894,209726,5628,208484,2186,47453,3469,161031,3654,265073,2884,56703,4289,208370,3829,268197,2383,51823,3771,216374,4301,290161,2214,55662,3280,234499,3443,280401,1922,51496,2736,228905,2882,185595,1179,22829,1727,162766,1846,102878,1207,12347,1503,90531,1953,2226916,4397,159151,3596,75366,4184,83785,3719,334030,4002,140412,5278,193618,5175,206356,2553,60230,3243,146126,3546,279599,2511,83683,4258,195916,4126,279361,2476,69378,3740,209983,4331,302702,1674,72188,3329,230514,3516,302621,1704,59891,2894,242730,3203,211097,1619,32188,2585,178909,2775,151999,1623,27143,2085,124856,2430,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,2202574,4773,192324,4334,98943,4803,93381,4766,381387,4927,181612,6243,199775,6262,220792,3528,30112,3203,190680,4518,302131,4781,26404,3274,275727,5643,271780,4360,22400,2622,249380,4735,279296,3276,30899,2681,248397,4480,280081,2233,37943,3101,242138,3533,173525,2373,25703,2217,147822,2811,101258,1850,13665,1567,87593,1968,2364857,5049,175318,4342,94934,5143,80384,4371,365649,4676,173774,5344,191875,5736,222381,3949,46653,4087,175728,4323,341041,4368,59781,3758,281260,4894,287471,3559,41456,4090,246015,5197,307787,3505,36978,2921,270809,4177,308011,1708,44456,3140,263555,3289,203458,1836,35117,2719,168341,2751,153741,1942,32724,2457,121017,2803,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,642513,2362,39020,1521,16075,1800,22945,1962,92908,1802,35082,2747,57826,2716,57365,1526,7342,1208,50023,1880,71563,1596,10770,1708,60793,2003,74088,958,10475,1486,63613,1796,95838,1131,11588,1511,84250,1765,101088,783,14534,1643,86554,1673,69721,558,9362,1189,60359,1309,40922,886,6910,986,34012,1063,672336,2329,38779,1586,15385,1738,23394,1867,84612,1888,27631,2249,56981,2506,54176,1338,10819,1570,43357,1894,77427,1349,17518,2183,59909,2208,77346,1048,14022,1651,63324,1711,99346,971,15246,1827,84100,1983,107957,957,15822,1952,92135,1889,76005,623,13670,1451,62335,1465,56688,783,12221,1407,44467,1409,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,2843580,4292,223064,3037,80716,3785,142348,4114,464467,3838,145201,5503,319266,5538,268937,2355,41244,2948,227693,3844,393333,2460,45975,4023,347358,4398,359612,2589,32985,2627,326627,3297,409718,2458,44394,2888,365324,3822,366482,1347,44431,2833,322051,3011,225265,1427,20490,1875,204775,2259,132702,1383,14916,1720,117786,2246,3064942,4008,218077,3581,85375,4513,132702,4568,440546,3489,141729,5813,298817,6367,269287,2456,54340,3913,214947,3929,418745,2578,78712,4641,340033,4937,392086,2402,57651,3457,334435,4425,449636,2089,55616,3956,394020,4184,410949,1536,53997,3080,356952,3440,265762,1807,29213,1917,236549,2373,199854,1608,31114,2242,168740,2744,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,3252861,3157,223117,3326,81412,4356,141705,4093,483978,3428,165888,6534,318090,6474,345755,1610,70673,3974,275082,3873,457528,2157,92438,4661,365090,4981,403561,2146,85423,4196,318138,4470,469919,1971,86441,4313,383478,4692,431810,1380,82475,4253,349335,4562,269709,1177,36760,2368,232949,2688,167484,1491,28787,2314,138697,2397,3465229,2989,212288,3123,78534,3592,133754,4218,464541,3331,159256,6132,305285,5961,349902,1731,79260,5041,270642,4773,474095,2037,128469,5168,345626,5028,426470,1733,104509,4856,321961,4927,500167,1569,108182,4790,391985,4896,469230,1135,96951,4750,372279,4805,313176,1371,53224,3276,259952,3202,255360,1786,49900,3068,205460,3406,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,4799205,4029,346719,4223,156727,4830,189992,5349,779363,4293,293236,7993,486127,8089,492278,2187,90817,3993,401461,4551,595541,3314,109888,4269,485653,5285,570809,3081,94179,4042,476630,4973,669521,2797,104711,3893,564810,4522,663165,1546,101614,3623,561551,4127,423514,1520,44996,2306,378518,2503,258295,1403,28464,1757,229831,2313,5011595,4144,331250,3632,150334,5118,180916,5353,747111,3948,277549,6861,469562,7797,482572,2380,114640,4134,367932,4342,604308,2583,165661,5215,438647,5712,590879,2727,130955,4786,459924,5423,693331,2765,119742,4239,573589,4914,710719,1547,115120,3970,595599,4124,474085,1536,58004,2757,416081,3041,377340,1765,52470,2654,324870,2804,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,2698425,4066,218564,3308,76873,3860,141691,3182,438561,3683,132649,5062,305912,5355,253512,1884,39876,3125,213636,3389,370554,2353,54855,2523,315699,3377,337120,1925,44548,2906,292572,2952,369338,2075,43345,2988,325993,3755,359456,1513,39263,2353,320193,2807,214538,1292,17247,1330,197291,1785,136782,1454,13284,1558,123498,2059,2733469,4009,200775,2838,65996,3255,134779,3721,423078,2792,123196,4506,299882,4538,248664,1897,51673,3034,196991,3290,367167,2031,82886,3803,284281,4369,332957,1930,57733,3148,275224,3545,370726,1946,52329,2698,318397,2705,367338,1547,46997,2561,320341,2706,233067,1377,22732,1850,210335,1993,189697,1498,22143,1911,167554,2197,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,1399109,4578,113708,3714,71304,4543,42404,3593,254339,4113,131239,4852,123100,4682,148786,3541,18611,2640,130175,3913,170920,5017,18439,2472,152481,4814,176370,4150,16942,2239,159428,3761,174835,3439,20350,2378,154485,4154,174440,1821,31163,2569,143277,3078,118385,2005,16798,2012,101587,2647,67326,1630,11504,1584,55822,1729,1528459,4365,115342,3831,69851,3614,45491,3382,242275,3256,126376,4670,115899,4501,153502,3014,30380,2684,123122,4054,187782,4131,39598,3160,148184,4741,197602,3162,30941,3087,166661,4131,193500,2895,25359,2559,168141,4039,195741,1400,35304,2439,160437,2814,140391,1728,30775,2110,109616,2707,102324,1718,25929,2102,76395,2186,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,2907746,4993,228659,3634,85083,3881,143576,4320,480596,4666,147573,5861,333023,6888,288647,3125,21701,2474,266946,4156,378179,4191,22948,2359,355231,4161,353909,2876,26242,2860,327667,3514,389926,2877,31958,3000,357968,4167,384457,1679,33404,2949,351053,3102,247387,1504,18751,1858,228636,2266,155986,1481,12864,1450,143122,1977,3061646,4737,219998,4131,87226,4277,132772,4249,458461,3955,142034,6513,316427,5886,288590,2852,33422,2823,255168,3747,395507,3150,52404,3502,343103,4482,366691,2606,39979,3168,326712,3963,406813,2143,36790,2692,370023,3331,414960,2125,39639,2446,375321,2976,284670,1747,28556,2213,256114,2807,225956,1926,26137,2387,199819,2831,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,508620,2565,36836,1468,14550,1656,22286,1551,77854,1745,26492,2286,51362,2458,51554,1355,5059,1178,46495,1720,63136,1408,5048,1052,58088,1695,58993,1400,5000,1336,53993,1820,63731,1051,4984,1101,58747,1643,72779,780,5610,1215,67169,1309,52108,512,3294,726,48814,950,31629,646,2696,626,28933,914,508838,2323,37276,1775,14979,1558,22297,1979,73203,2260,24572,2427,48631,2286,46543,1128,6973,1389,39570,1661,62610,1256,7083,1196,55527,1746,57568,1098,5210,1150,52358,1313,63890,1021,5193,983,58697,1240,77315,846,6391,1107,70924,1241,52237,677,5123,968,47114,1165,38196,666,3796,716,34400,877,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,924534,2849,79121,2097,24913,1874,54208,2316,160377,2598,42685,3143,117692,3309,95213,2063,5859,1195,89354,2356,124462,1963,6355,961,118107,2008,115493,1754,5977,1029,109516,2007,113198,1508,6208,1044,106990,1764,116737,998,6098,856,110639,1170,71912,771,4530,639,67382,1000,48021,748,5005,873,43016,1079,941954,2615,77984,1900,27239,1994,50745,2182,151761,1987,39402,2657,112359,2852,93876,1548,9600,1515,84276,1851,122721,2099,11328,1486,111393,2515,113126,1715,9051,1153,104075,2010,115926,1374,8414,1187,107512,1687,119747,1236,8372,1237,111375,1504,79817,1075,8024,911,71793,1244,66996,988,9203,1029,57793,1500,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,1419767,2255,113286,2922,49438,3435,63848,3880,226054,2993,72339,4147,153715,4926,124101,1394,18211,2407,105890,2721,200385,1612,23209,2390,177176,2925,190953,1336,20528,2088,170425,2424,195958,1294,22000,2328,173958,2537,171579,1122,21761,2676,149818,3001,127156,983,12598,1741,114558,1816,70295,830,8129,1251,62166,1379,1436207,2149,103608,2611,42103,3483,61505,3505,224654,2614,71964,4778,152690,4667,123485,1310,22803,2461,100682,2602,201125,1543,40200,3110,160925,3361,191359,1295,27234,3179,164125,3257,190727,1326,23991,2622,166736,2788,180962,1080,28745,2519,152217,2604,135598,905,15448,1946,120150,2028,84689,948,11880,1274,72809,1431,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,647726,2008,40860,1525,16776,2174,24084,2072,93562,2017,25031,2286,68531,2777,65199,1391,5126,1069,60073,1442,76812,1540,6625,1191,70187,1620,76024,1156,6495,1484,69529,1693,100086,1210,6833,1251,93253,1693,98574,962,6208,1172,92366,1249,61635,601,3193,766,58442,846,34974,722,3452,858,31522,1040,666523,1873,36775,1531,11695,1550,25080,1870,91735,1440,22888,2147,68847,2538,63636,1161,8309,1544,55327,1769,75459,1190,11549,1513,63910,1890,78861,1159,8528,1374,70333,1652,104114,1069,8899,1459,95215,1562,102202,759,8148,1206,94054,1184,66225,606,4310,843,61915,1037,47516,849,4346,1004,43170,1192,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,4302551,3483,321438,4242,116604,5065,204834,4821,696572,4101,213139,7296,483433,7140,398098,2140,59905,4112,338193,4581,565471,2732,67436,4300,498035,4304,564507,2462,60747,4549,503760,5201,636691,2074,65426,4289,571265,4807,560544,1601,58510,2965,502034,3162,339924,1887,33095,2558,306829,3214,219306,1735,27125,2018,192181,2617,4547864,3118,311139,4090,115144,5023,195995,5090,664625,4330,195949,6339,468676,7615,382804,1528,68834,3721,313970,3743,567975,1667,103450,5274,464525,5061,591289,1686,89262,5482,502027,5340,676235,1500,85607,4097,590628,4220,609508,1080,74342,4274,535166,4548,406397,1770,49995,3677,356402,3977,337892,2193,55909,2845,281983,3548,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
