GEO_ID,B18103_001E,B18103_001M,B18103_002E,B18103_002M,B18103_003E,B18103_003M,B18103_004E,B18103_004M,B18103_005E,B18103_005M,B18103_006E,B18103_006M,B18103_007E,B18103_007M,B18103_008E,B18103_008M,B18103_009E,B18103_009M,B18103_010E,B18103_010M,B18103_011E,B18103_011M,B18103_012E,B18103_012M,B18103_013E,B18103_013M,B18103_014E,B18103_014M,B18103_015E,B18103_015M,B18103_016E,B18103_016M,B18103_017E,B18103_017M,B18103_018E,B18103_018M,B18103_019E,B18103_019M,B18103_020E,B18103_020M,B18103_021E,B18103_021M,B18103_022E,B18103_022M,B18103_023E,B18103_023M,B18103_024E,B18103_024M,B18103_025E,B18103_025M,B18103_026E,B18103_026M,B18103_027E,B18103_027M,B18103_028E,B18103_028M,B18103_029E,B18103_029M,B18103_030E,B18103_030M,B18103_031E,B18103_031M,B18103_032E,B18103_032M,B18103_033E,B18103_033M,B18103_034E,B18103_034M,B18103_035E,B18103_035M,B18103_036E,B18103_036M,B18103_037E,B18103_037M,B18103_038E,B18103_038M,B18103_039E,B18103_039M,NAME,B18103_001MA,B18103_001EA,B18103_002EA,B18103_002MA,B18103_003EA,B18103_003MA,B18103_004EA,B18103_004MA,B18103_005EA,B18103_005MA,B18103_006EA,B18103_006MA,B18103_007MA,B18103_007EA,B18103_008EA,B18103_008MA,B18103_009EA,B18103_009MA,B18103_010EA,B18103_010MA,B18103_011EA,B18103_011MA,B18103_012MA,B18103_012EA,B18103_013EA,B18103_013MA,B18103_014EA,B18103_014MA,B18103_015EA,B18103_015MA,B18103_016EA,B18103_016MA,B18103_017MA,B18103_017EA,B18103_018MA,B18103_018EA,B18103_019EA,B18103_019MA,B18103_020EA,B18103_020MA,B18103_021EA,B18103_021MA,B18103_022MA,B18103_022EA,B18103_023MA,B18103_023EA,B18103_024EA,B18103_024MA,B18103_025EA,B18103_025MA,B18103_026EA,B18103_026MA,B18103_027MA,B18103_027EA,B18103_028MA,B18103_028EA,B18103_029MA,B18103_029EA,B18103_030EA,B18103_030MA,B18103_031EA,B18103_031MA,B18103_032MA,B18103_032EA,B18103_033MA,B18103_033EA,B18103_034MA,B18103_034EA,B18103_035EA,B18103_035MA,B18103_036EA,B18103_036MA,B18103_037MA,B18103_037EA,B18103_038MA,B18103_038EA,B18103_039MA,B18103_039EA,state
0400000US01,4781070,1376,2299014,5729,146407,3025,578,295,145829,3055,418130,3643,4222,996,413908,3759,518885,4413,8141,1735,510744,4717,892502,5313,31032,2426,861470,5497,206027,2088,10475,1401,195552,2499,117063,1405,12186,1399,104877,1799,2482056,5719,138715,3426,589,395,138126,3472,403464,3923,3661,997,399803,4236,547326,3801,7447,1475,539879,3861,972367,3243,37124,3335,935243,4209,238860,1574,11771,1347,227089,2056,181324,1464,21714,2133,159610,2542,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,713082,1787,367289,2444,27836,948,201,156,27635,964,67990,1393,589,271,67401,1399,96857,2348,1115,508,95742,2281,139861,1544,3249,769,136612,1491,24693,715,1102,633,23591,912,10052,395,1233,436,8819,582,345793,1921,26865,995,66,88,26799,1006,63226,1063,324,168,62902,1094,86551,1456,1703,649,84848,1590,133810,1465,2694,678,131116,1721,23098,936,1182,410,21916,971,12243,644,1914,518,10329,733,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6719354,1844,3293746,3484,218706,1550,1522,713,217184,1704,605373,1673,5345,1457,600028,2258,771528,2848,6779,1279,764749,3034,1188220,3309,27392,2570,1160828,4322,304339,1328,13374,1676,290965,2350,205580,1133,18526,2153,187054,2181,3425608,3038,210732,1477,1164,577,209568,1598,584582,1505,5673,1161,578909,1834,763044,1730,8335,1417,754709,2341,1269282,2172,32567,2776,1236715,3253,343709,1572,15235,1980,328474,2625,254259,1552,28075,2674,226184,2972,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2924307,1290,1426441,4241,94916,2432,363,332,94553,2477,268330,3427,3244,996,265086,3526,321592,3307,4358,1111,317234,3452,535146,3521,20047,2282,515099,4218,129382,1249,8380,1318,121002,1734,77075,1211,8196,1220,68879,1626,1497866,4230,93788,2299,397,306,93391,2342,246667,3315,3644,837,243023,3469,332781,3235,7090,1604,325691,3282,569864,3198,19922,2233,549942,4085,146791,1500,8567,1395,138224,1919,107975,1375,14566,1776,93409,2283,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38649621,4947,19053168,7752,1282420,3029,4678,1316,1277742,3353,3360700,3749,23852,2242,3336848,4505,4844000,6381,44639,3047,4799361,7210,7304870,5385,147687,5587,7157183,7940,1371995,2913,54228,4185,1317767,4793,889183,2724,80480,4083,808703,4905,19596453,6021,1225113,2348,3737,1275,1221376,2626,3234906,2810,21839,2104,3213067,3656,4719036,4172,41092,3638,4677944,5442,7583945,4270,150667,6285,7433278,7798,1582231,3029,64653,3507,1517578,4641,1251222,3266,130715,4643,1120507,5605,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5367335,2710,2673619,4748,169905,2042,360,281,169545,2064,469564,3019,3443,957,466121,3272,671973,3625,6626,1340,665347,3886,1044002,3775,20688,1966,1023314,3912,206572,1413,8001,1383,198571,1907,111603,1171,10025,1309,101578,1566,2693716,4738,163634,2180,424,232,163210,2216,451697,2405,3494,1088,448203,2451,642120,2505,5320,1220,636800,2700,1058343,3500,20906,1852,1037437,3758,226357,1635,8223,1192,218134,2077,151565,1325,16001,1923,135564,2094,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3537983,1086,1719257,2740,95079,868,386,344,94693,930,294947,1520,1566,712,293381,1713,390123,2151,2022,753,388101,2414,701271,1896,11355,1590,689916,2598,144047,910,4086,989,139961,1276,93790,1204,5884,1030,87906,1472,1818726,2437,91449,751,231,213,91218,789,280446,1346,2126,622,278320,1413,388641,1757,3443,1168,385198,2180,752615,1724,14398,1740,738217,2235,166694,1199,4349,927,162345,1528,138881,1362,10577,1427,128304,1958,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,931203,797,447682,1407,28449,445,0,190,28449,445,75401,777,671,379,74730,815,101130,983,1325,624,99805,1069,172046,1128,3621,1046,168425,1616,44247,833,1488,596,42759,962,26409,686,1662,595,24747,897,483521,1246,26996,440,641,539,26355,704,72925,761,774,467,72151,877,106686,878,1341,696,105345,1103,190820,912,4467,1076,186353,1473,50696,677,1367,575,49329,771,35398,656,2993,679,32405,997,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,660682,666,311147,1154,22126,448,37,61,22089,447,37705,418,341,354,37364,529,104717,963,1583,722,103134,1228,117186,1147,4720,1153,112466,1562,18650,813,1183,470,17467,903,10763,545,948,345,9815,612,349535,1105,21104,447,210,355,20894,528,36480,424,547,375,35933,526,124398,661,1190,484,123208,826,123289,400,3656,889,119633,1087,24893,562,1339,550,23554,748,19371,797,2032,584,17339,941,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19960169,3766,9652725,8224,560755,3100,3085,1100,557670,3394,1519907,5200,11203,1938,1508704,5597,2111859,6845,22548,2692,2089311,7312,3714521,6619,89040,5599,3625481,7912,1004899,2441,38162,3583,966737,4288,740784,2603,59714,3659,681070,4924,10307444,7951,537056,3675,2738,1023,534318,3984,1475683,4010,11478,2098,1464205,4411,2137721,5050,21285,2763,2116436,5837,4024086,5272,92720,5579,3931366,7980,1162418,3467,38235,4232,1124183,5269,970480,3446,99494,5099,870986,5489,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
