GEO_ID,C27014_001E,C27014_001M,C27014_002E,C27014_002M,C27014_003E,C27014_003M,C27014_004E,C27014_004M,C27014_005E,C27014_005M,C27014_006E,C27014_006M,C27014_007E,C27014_007M,C27014_008E,C27014_008M,C27014_009E,C27014_009M,C27014_010E,C27014_010M,C27014_011E,C27014_011M,C27014_012E,C27014_012M,C27014_013E,C27014_013M,C27014_014E,C27014_014M,C27014_015E,C27014_015M,C27014_016E,C27014_016M,C27014_017E,C27014_017M,C27014_018E,C27014_018M,C27014_019E,C27014_019M,C27014_020E,C27014_020M,C27014_021E,C27014_021M,C27014_022E,C27014_022M,NAME,C27014_001MA,C27014_001EA,C27014_002MA,C27014_002EA,C27014_003MA,C27014_003EA,C27014_004MA,C27014_004EA,C27014_005MA,C27014_005EA,C27014_006MA,C27014_006EA,C27014_007MA,C27014_007EA,C27014_008MA,C27014_008EA,C27014_009EA,C27014_009MA,C27014_010MA,C27014_010EA,C27014_011MA,C27014_011EA,C27014_012MA,C27014_012EA,C27014_013MA,C27014_013EA,C27014_014MA,C27014_014EA,C27014_015MA,C27014_015EA,C27014_016MA,C27014_016EA,C27014_017MA,C27014_017EA,C27014_018MA,C27014_018EA,C27014_019EA,C27014_019MA,C27014_020EA,C27014_020MA,C27014_021EA,C27014_021MA,C27014_022MA,C27014_022EA,state
0400000US13,7524722,4418,3322667,22282,3216693,23079,125837,6719,3090856,24088,105974,4865,88093,4289,17881,2311,1670757,20354,1518110,20116,163877,6752,1354233,19230,152647,5070,144978,5019,7669,1468,2531298,21634,1519615,20942,518381,13879,1001234,16727,1011683,7842,993292,8234,18391,2343,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1064067,2623,479896,7228,454358,6808,30766,3422,423592,6358,25538,1944,17918,1634,7620,1412,245355,6038,215172,5972,42719,3197,172453,5431,30183,2177,27771,1975,2412,949,338816,6545,161671,5904,65440,4609,96231,4397,177145,2903,173100,3010,4045,1024,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1200908,1938,489929,8153,473474,8018,20236,2320,453238,7893,16455,1909,14397,1746,2058,685,327090,8012,291871,7367,36100,3464,255771,6890,35219,3025,34775,2998,444,264,383889,8183,196560,7639,74065,5265,122495,5809,187329,3789,185867,3735,1462,693,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9723598,2714,4338246,22302,4183956,21151,276123,9880,3907833,20030,154290,5189,121691,4235,32599,2712,2347471,20348,2124400,18611,452975,11137,1671425,16799,223071,6392,213229,6387,9842,1372,3037881,21860,1650221,19610,687823,14978,962398,13053,1387660,7872,1355321,8952,32339,3192,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4944261,3177,2174273,16935,2106875,16181,103270,5818,2003605,16148,67398,4180,55717,3756,11681,1547,1209982,14956,1085730,14542,167922,6330,917808,13547,124252,4332,121370,4309,2882,914,1560006,15904,822565,14161,342306,10277,480259,10751,737441,5940,729647,5710,7794,1413,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2353916,2150,1124628,10930,1084605,10873,72824,5486,1011781,11250,40023,2392,33920,1818,6103,1173,598437,8770,520293,8459,112532,5018,407761,7742,78144,3028,76794,3014,1350,458,630851,8634,271491,8050,123199,5683,148292,5519,359360,3810,357178,3848,2182,619,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2131165,2774,1006242,10916,962494,10252,33040,2727,929454,10161,43748,2933,36208,2418,7540,1239,518379,9640,457183,8969,52624,3335,404559,8493,61196,2814,59520,2798,1676,617,606544,10212,304382,9161,100232,5042,204150,6922,302162,3641,299114,3651,3048,833,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3334524,2918,1362083,12431,1313768,12528,128216,5240,1185552,12418,48315,2570,42043,2343,6272,1033,757465,11652,684990,10766,205687,7416,479303,8690,72475,3586,70082,3355,2393,1135,1214976,10884,684197,10490,418641,9404,265556,7451,530779,4181,524414,4286,6365,1089,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3452753,3428,1464223,16887,1402511,16505,73875,4884,1328636,15965,61712,2977,52615,2833,9097,1451,744680,13690,675940,13545,110852,5406,565088,12406,68740,3826,66092,3870,2648,697,1243850,14705,742320,14437,309973,10041,432347,11606,501530,5034,490509,5093,11021,1903,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1059530,1709,422579,8382,404816,8074,21541,2016,383275,8283,17763,1854,15187,1764,2576,767,292836,7260,249883,6851,47185,3683,202698,5999,42953,2485,41227,2256,1726,674,344115,7301,161495,6820,90918,4762,70577,4474,182620,3153,180645,3245,1975,581,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4562368,2512,2228921,16021,2134028,16086,148422,7152,1985606,17429,94893,4459,75032,3811,19861,1979,1020207,14478,912631,13936,183545,7485,729086,12393,107576,4805,102544,4555,5032,1091,1313240,14712,692126,13890,290741,9498,401385,10754,621114,5834,598695,6070,22419,2312,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5334166,1162,2341990,17319,2242685,17035,226084,7904,2016601,15300,99305,4311,74863,4346,24442,2473,1474078,16319,1316352,16528,371676,10376,944676,14536,157726,4753,149592,4612,8134,1064,1518098,16221,769400,14441,417311,12513,352089,9225,748698,6230,729288,6407,19410,2246,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7606357,2462,2993817,15990,2903064,16014,206978,7579,2696086,16113,90753,3593,76524,3031,14229,1688,1944543,14736,1768666,14250,421471,10444,1347195,12647,175877,4620,171249,4487,4628,1008,2667997,15630,1401393,15114,726908,11467,674485,11565,1266604,5995,1252164,6100,14440,1717,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4150916,1945,1961619,12597,1903100,12213,155336,6071,1747764,12019,58519,2754,48578,2492,9941,1334,1157495,11988,1033564,11636,251168,6989,782396,11497,123931,3873,121818,3919,2113,448,1031802,8100,440168,7392,201725,5772,238443,5850,591634,4369,585278,4584,6356,1379,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2201904,2234,884575,12033,851879,11898,47257,3853,804622,11894,32696,2285,28431,2032,4265,952,432785,11949,388682,10834,54394,3757,334288,9596,44103,3040,43140,2999,963,439,884544,10636,532917,9817,245794,7805,287123,9071,351627,4063,347806,4218,3821,887,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4581678,3868,2045508,16221,1971508,15167,79717,4326,1891791,15710,74000,3590,60670,3358,13330,1793,1060551,13477,946709,13238,112437,5494,834272,13987,113842,4455,110154,4191,3688,1016,1475619,15195,749462,12670,308309,8715,441153,9613,726157,5537,717399,5595,8758,1639,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,792289,1511,335348,6816,320201,6595,15993,1724,304208,6562,15147,1459,12565,1333,2582,806,209418,6151,182305,5679,23737,2445,158568,5522,27113,1817,26498,1787,615,368,247523,5437,115613,5378,44369,2906,71244,4012,131910,2333,131095,2387,815,371,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1397245,1693,703254,6805,671974,7066,27474,2385,644500,7269,31280,1731,25749,1581,5531,932,349796,5828,305862,5826,30465,3037,275397,4947,43934,2394,43036,2428,898,344,344195,5324,152663,4939,56279,3148,96384,4147,191532,2720,189731,2852,1801,585,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2188372,1522,917517,10944,881787,11151,55934,4677,825853,11151,35730,2317,28110,2221,7620,1198,537488,10892,487789,9767,100287,5178,387502,9462,49699,2934,46431,2803,3268,935,733367,10662,401058,9954,165365,6774,235693,7581,332309,3830,319082,4538,13227,2133,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1051317,1411,485562,7974,464966,7345,19267,2412,445699,7422,20596,1808,17821,1628,2775,727,279256,6480,245687,6553,35642,3057,210045,6278,33569,2042,32339,1988,1230,530,286499,6487,130314,5852,55456,4267,74858,4154,156185,2554,154411,2568,1774,632,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6856641,1559,3087672,18680,2947182,18849,165315,8320,2781867,18555,140490,5490,109747,4753,30743,2903,1614008,18271,1448605,17541,258286,8300,1190319,16772,165403,5325,157176,5141,8227,1543,2154961,19045,1157335,18359,427025,12075,730310,13379,997626,7050,971532,7574,26094,2785,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1551763,2705,611140,10986,582724,10464,79812,5856,502912,9887,28416,2288,24072,2110,4344,897,353408,10381,316932,9988,105155,5308,211777,8236,36476,2650,35195,2563,1281,669,587215,10947,326567,10233,176746,7701,149821,6221,260648,3879,254842,4081,5806,1165,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15352074,3398,6637422,28234,6365730,27417,612392,12834,5753338,28488,271692,7154,201320,6504,70372,5134,3607950,24240,3262335,22857,901218,17204,2361117,22781,345615,6383,327349,6466,18266,2488,5106702,27469,2853631,25005,1451304,22828,1402327,17554,2253071,10570,2210747,10628,42324,3571,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7572601,5528,3204379,21557,3095048,21341,150342,7344,2944706,21451,109331,4483,91595,3811,17736,2035,1737625,20975,1559070,18694,221720,8436,1337350,17253,178555,6103,174058,5811,4497,1048,2630597,18390,1445012,18386,570105,14103,874907,12932,1185585,8002,1171118,7957,14467,2016,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569553,1631,279872,5996,270667,5933,11582,1678,259085,6270,9205,1071,8337,1038,868,323,157679,5448,139051,5019,17387,2271,121664,4619,18628,1476,18219,1434,409,240,132002,3596,58362,3224,20178,1814,38184,2612,73640,1708,72881,1690,759,433,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8815258,2961,3797962,18204,3661927,18618,282297,7725,3379630,19576,136035,5047,110929,4575,25106,2265,2181836,22056,1950724,20912,490303,12029,1460421,18600,231112,6745,224138,6874,6974,1136,2835460,20149,1432438,17555,712148,12614,720290,13888,1403022,8627,1378489,8623,24533,2177,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2871911,2134,1288133,9124,1230943,9490,61450,3760,1169493,10141,57190,2736,49859,2687,7331,1041,610729,9060,544966,9347,68747,3890,476219,8681,65763,2759,63914,2761,1849,459,973049,9244,538031,9026,200281,5452,337750,7931,435018,3863,428328,3970,6690,1021,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3131725,1611,1220662,12615,1175424,12686,117086,5604,1058338,12169,45238,3075,36121,2822,9117,1520,862702,13945,785874,12980,219253,7771,566621,11429,76828,3876,74230,3771,2598,806,1048361,11598,519836,11035,263466,8899,256370,9314,528525,5135,521905,5450,6620,1543,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9914113,2314,4271347,21078,4107078,20970,211385,8258,3895693,21452,164269,5224,132399,4517,31870,2420,2376837,19285,2101466,19196,377286,12543,1724180,17039,275371,6700,267096,6442,8275,1261,3265929,21176,1603943,19001,740757,14626,863186,15332,1661986,8528,1643185,8522,18801,1876,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,829871,791,347632,8012,333439,7658,25158,2881,308281,7598,14193,1729,10917,1462,3276,929,226448,6866,203115,6442,50728,4391,152387,5918,23333,2185,22503,2206,830,374,255791,7087,130496,5894,71503,4549,58993,3889,125295,3050,123976,3018,1319,642,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3714694,2967,1540440,16834,1485927,17007,87080,4786,1398847,17443,54513,3014,46921,2770,7592,1212,826116,13273,729919,13446,112405,7058,617514,12566,96197,3750,92790,3679,3407,864,1348138,15777,722261,14413,307563,9836,414698,11341,625877,5274,620526,5367,5351,1379,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,632783,1427,315978,6099,301457,6096,12657,1464,288800,6052,14521,1397,13151,1322,1370,371,154469,4647,133183,4192,19246,1989,113937,4092,21286,1893,20894,1866,392,203,162336,4897,70074,4190,26602,3145,43472,2976,92262,2770,91803,2746,459,290,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5005351,3747,2128257,17585,2040394,17820,135275,5635,1905119,17898,87863,4186,74381,3740,13482,1982,1126189,15181,1014390,14418,180756,7517,833634,13188,111799,4173,109298,3999,2501,712,1750905,14681,962283,15401,425102,11178,537181,11782,788622,5237,779234,5649,9388,1801,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19792582,6183,9363821,35757,9025020,35917,377266,12302,8647754,36699,338801,9518,276915,8530,61886,4780,4314657,33036,3941810,33605,419373,13175,3522437,33003,372847,8832,354997,8527,17850,2234,6114104,28741,3690327,26043,1081911,18599,2608416,26057,2423777,12463,2343845,13990,79932,5967,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2061718,1372,925640,11358,897133,10933,28575,2696,868558,11213,28507,1996,22715,1827,5792,1077,578779,11868,537770,11361,47958,3619,489812,11772,41009,2852,38705,2837,2304,604,557299,10935,322813,10042,79326,4862,243487,8231,234486,3485,228871,3479,5615,1196,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,500279,808,217825,4042,207965,4058,26407,2330,181558,4066,9860,1149,8481,1112,1379,384,144051,3629,123542,3547,35175,2891,88367,3419,20509,1662,20106,1613,403,221,138403,3684,62349,3337,37984,2969,24365,2085,76054,1937,75700,1943,354,209,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6295425,5729,2923325,20511,2809414,19943,120919,6038,2688495,19036,113911,4379,92532,4070,21379,1845,1498859,16832,1336869,16149,144608,7526,1192261,14398,161990,5351,154418,5095,7572,1209,1873241,15454,986926,14766,314661,9482,672265,12298,886315,6732,865011,6370,21304,2272,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5456250,3203,2325085,18128,2238156,17421,164550,6337,2073606,17305,86929,4064,68287,4094,18642,1833,1396076,18046,1271158,17276,289652,10192,981506,16489,124918,4816,118951,4742,5967,1147,1735089,17914,930847,16131,413240,11846,517607,11312,804242,6434,790906,6208,13336,1772,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1437109,1693,523377,8400,503613,8038,52169,3721,451444,8169,19764,2037,17080,1833,2684,653,295809,7675,264641,7332,78886,5133,185755,5787,31168,2333,30184,2264,984,508,617923,8496,341091,7692,204010,6923,137081,6066,276832,3024,274757,3072,2075,591,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4408645,2056,2023374,11193,1965905,11210,107156,5085,1858749,12686,57469,2699,46947,2498,10522,1171,1154884,10572,1029244,10162,199224,6547,830020,10301,125640,3807,122791,3782,2849,591,1230387,9829,540778,9666,258873,8326,281905,6505,689609,4303,684514,4364,5095,943,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,437604,2623,209498,5423,201547,5355,8814,1644,192733,5251,7951,1278,7175,1197,776,480,115126,5247,100998,4767,11192,1992,89806,4386,14128,1594,13324,1571,804,520,112980,4579,54655,3824,16517,2322,38138,3005,58325,1923,57588,2006,737,394,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2710596,606,678268,11236,656947,11151,122420,6445,534527,10280,21321,2113,17365,1963,3956,1010,426714,11286,405261,11332,212037,8946,193224,7876,21453,1728,19206,1678,2247,724,1605614,11784,1029295,11789,737809,12918,291486,9940,576319,2816,559788,3184,16531,2086,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
