GEO_ID,B18101_001E,B18101_001M,B18101_002E,B18101_002M,B18101_003E,B18101_003M,B18101_004E,B18101_004M,B18101_005E,B18101_005M,B18101_006E,B18101_006M,B18101_007E,B18101_007M,B18101_008E,B18101_008M,B18101_009E,B18101_009M,B18101_010E,B18101_010M,B18101_011E,B18101_011M,B18101_012E,B18101_012M,B18101_013E,B18101_013M,B18101_014E,B18101_014M,B18101_015E,B18101_015M,B18101_016E,B18101_016M,B18101_017E,B18101_017M,B18101_018E,B18101_018M,B18101_019E,B18101_019M,B18101_020E,B18101_020M,B18101_021E,B18101_021M,B18101_022E,B18101_022M,B18101_023E,B18101_023M,B18101_024E,B18101_024M,B18101_025E,B18101_025M,B18101_026E,B18101_026M,B18101_027E,B18101_027M,B18101_028E,B18101_028M,B18101_029E,B18101_029M,B18101_030E,B18101_030M,B18101_031E,B18101_031M,B18101_032E,B18101_032M,B18101_033E,B18101_033M,B18101_034E,B18101_034M,B18101_035E,B18101_035M,B18101_036E,B18101_036M,B18101_037E,B18101_037M,B18101_038E,B18101_038M,B18101_039E,B18101_039M,NAME,B18101_001MA,B18101_001EA,B18101_002MA,B18101_002EA,B18101_003EA,B18101_003MA,B18101_004EA,B18101_004MA,B18101_005MA,B18101_005EA,B18101_006MA,B18101_006EA,B18101_007MA,B18101_007EA,B18101_008MA,B18101_008EA,B18101_009EA,B18101_009MA,B18101_010EA,B18101_010MA,B18101_011MA,B18101_011EA,B18101_012MA,B18101_012EA,B18101_013MA,B18101_013EA,B18101_014EA,B18101_014MA,B18101_015EA,B18101_015MA,B18101_016MA,B18101_016EA,B18101_017MA,B18101_017EA,B18101_018MA,B18101_018EA,B18101_019MA,B18101_019EA,B18101_020EA,B18101_020MA,B18101_021EA,B18101_021MA,B18101_022EA,B18101_022MA,B18101_023EA,B18101_023MA,B18101_024MA,B18101_024EA,B18101_025EA,B18101_025MA,B18101_026EA,B18101_026MA,B18101_027EA,B18101_027MA,B18101_028EA,B18101_028MA,B18101_029EA,B18101_029MA,B18101_030MA,B18101_030EA,B18101_031EA,B18101_031MA,B18101_032EA,B18101_032MA,B18101_033EA,B18101_033MA,B18101_034EA,B18101_034MA,B18101_035MA,B18101_035EA,B18101_036EA,B18101_036MA,B18101_037EA,B18101_037MA,B18101_038EA,B18101_038MA,B18101_039EA,B18101_039MA,state
0400000US13,10024056,3586,4822637,8741,333066,4387,3267,1164,329799,4611,944023,5922,58779,4726,885244,7412,1125842,6378,67212,5239,1058630,7412,1868316,7105,253005,8572,1615311,10386,364782,3072,104133,4063,260649,4090,186608,2381,93698,3539,92910,3133,5201419,8152,316143,4391,2039,811,314104,4298,906102,4782,38520,3700,867582,6198,1195511,4755,63444,4632,1132067,7011,2064749,5015,274335,9330,1790414,10505,433815,3290,113745,5107,320070,5195,285099,2639,152093,4033,133006,4002,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,676267,2913,46540,791,222,199,46318,839,111814,1114,3998,909,107816,1465,157310,2569,7881,1419,149429,2901,255357,1900,26833,2483,228524,3078,64389,669,12477,1294,51912,1517,40857,631,20407,1260,20450,1210,698795,1911,45517,692,227,277,45290,760,107124,1062,3007,742,104117,1194,154416,1372,7040,1343,147376,1888,264118,900,22072,1727,242046,1969,68949,555,12676,1486,56273,1414,58671,769,31238,1987,27433,1948,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,810197,3168,55420,1256,751,553,54669,1335,165260,2189,10563,1774,154697,2723,180816,2356,16410,2352,164406,3207,296189,2804,45587,3402,250602,3979,70247,881,21444,2044,48803,1940,42265,948,23174,1841,19091,1785,822050,2915,56427,1460,38,53,56389,1459,154232,1579,7511,1457,146721,2339,182466,2222,14131,2243,168335,2974,302434,2452,41709,2853,260725,3381,74246,1228,16764,1953,57482,1934,52245,796,26957,1931,25288,1951,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,6188024,5299,396291,2269,3107,949,393184,2303,1109599,3572,56959,3971,1052640,4365,1468056,3751,76903,4050,1391153,5499,2444769,3896,258703,6224,2186066,7373,476420,1980,116338,4013,360082,4104,292889,1724,133805,4044,159084,3947,6491836,5144,383248,2519,1893,726,381355,2585,1067124,3137,31495,2751,1035629,4435,1487138,3353,60156,3212,1426982,4609,2558614,3640,271881,6159,2286733,7149,549947,2026,124088,4133,425859,4300,445765,2585,219630,4898,226135,4864,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,3188516,4841,211439,2593,1380,732,210059,2515,590271,3180,43729,3445,546542,4414,739755,3341,55743,3776,684012,4676,1237078,3277,183968,5634,1053110,6635,257699,1769,76778,3941,180921,3855,152274,1447,75324,2841,76950,2889,3331751,4790,207770,2301,716,405,207054,2346,566526,3312,24863,2542,541663,4022,749464,3567,50547,4274,698917,5473,1288873,3679,187301,5022,1101572,6172,291240,1670,78923,3233,212317,2998,227878,2029,119717,3333,108161,3177,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,1525900,3477,98619,1902,771,423,97848,2021,271691,2171,18580,1751,253111,2606,356827,3062,25387,2606,331440,4144,584431,3401,66225,3236,518206,4468,127126,1041,33352,1909,93774,2173,87206,943,39798,1830,47408,1896,1554511,3463,96465,1920,918,450,95547,1938,259720,1978,11320,1316,248400,2206,347599,2224,17943,1775,329656,3108,587532,2573,70584,3305,516948,4053,137944,917,26663,1925,111281,2206,125251,1172,56495,2210,68756,2254,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,1405712,3914,100117,1718,949,483,99168,1738,266247,2458,19920,2455,246327,3003,333627,2688,23268,2288,310359,3279,523943,3029,71452,3524,452491,4423,110058,1123,31906,2189,78152,2162,71720,1192,37351,1806,34369,1693,1444447,3443,96882,1899,671,423,96211,2000,255748,2600,10970,1627,244778,2988,328299,2555,20628,2125,307671,3000,538190,2386,69443,3964,468747,4433,121076,1327,29671,1935,91405,2156,104252,1503,49574,2146,54678,2041,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,2115795,4379,139784,2011,1028,501,138756,2015,375222,3234,30940,2915,344282,3465,473557,3108,42002,3465,431555,3692,838759,3110,172465,5044,666294,6164,185595,1179,64900,2421,120695,2473,102878,1207,52258,2127,50620,2255,2226916,4397,133582,2246,1489,730,132093,2238,359599,2775,17820,2069,341779,3394,485955,3038,37167,3340,448788,4430,884684,2929,170314,5375,714370,5721,211097,1619,62540,3453,148557,3905,151999,1623,85372,3043,66627,3008,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,2202574,4773,158418,3244,1395,631,157023,3286,415293,4051,35276,3504,380017,5185,522923,4644,46227,4060,476696,6010,831157,5023,139073,5641,692084,7246,173525,2373,57476,2776,116049,2948,101258,1850,50342,2628,50916,2280,2364857,5049,146427,3072,1180,645,145247,3087,394540,3920,19737,2643,374803,4510,563422,3750,40541,3641,522881,5052,903269,3777,146267,5802,757002,6497,203458,1836,61634,3088,141824,3346,153741,1942,82105,3407,71636,3504,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,642513,2362,32056,966,595,584,31461,1180,99872,1275,10547,1484,89325,2055,128928,1496,13167,1677,115761,1994,271014,1549,45779,3394,225235,3825,69721,558,17813,1417,51908,1447,40922,886,19601,1284,21321,1271,672336,2329,31796,845,498,523,31298,1008,91595,1464,5191,1165,86404,1654,131603,1385,11301,1678,120302,2064,284649,1372,44766,2935,239883,2905,76005,623,16664,1526,59341,1550,56688,783,28784,1788,27904,1691,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,2843580,4292,186793,1726,1179,610,185614,1908,500738,2307,34076,3079,466662,3551,662270,2456,40467,3508,621803,3970,1135812,2927,119568,4394,1016244,4945,225265,1427,49302,2788,175963,3093,132702,1383,58385,2460,74317,2572,3064942,4008,179834,1940,712,484,179122,2016,478789,2139,17529,1948,461260,2870,688032,2458,33102,3039,654930,3837,1252671,2681,135560,5778,1117111,6201,265762,1807,56152,3062,209610,3276,199854,1608,98063,3187,101791,3255,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,3252861,3157,187224,1200,1484,750,185740,1490,519871,1732,39069,3516,480802,3673,803283,2456,49371,3963,753912,4783,1305290,2717,141486,5837,1163804,7017,269709,1177,60786,2725,208923,2971,167484,1491,76486,2657,90998,2786,3465229,2989,178159,1151,1432,828,176727,1500,498670,1692,19681,2433,478989,2711,823997,1716,43162,3720,780835,3980,1395867,2143,159232,5861,1236635,6694,313176,1371,66230,3556,246946,3725,255360,1786,126699,3693,128661,3863,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,4799205,4029,293009,2067,3385,956,289624,2249,833073,2638,66018,3945,767055,4458,1087819,3418,87409,4579,1000410,5832,1903495,3585,292276,6746,1611219,7249,423514,1520,114397,3520,309117,3532,258295,1403,122327,3362,135968,3124,5011595,4144,277408,1746,1448,514,275960,1851,800953,2379,39211,2837,761742,3258,1086880,2263,75530,3972,1011350,4215,1994929,3007,304391,7333,1690538,7164,474085,1536,115560,4031,358525,4358,377340,1765,191008,3482,186332,3860,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,2698425,4066,181536,2087,1286,566,180250,2143,475589,2491,28748,2284,446841,2977,624066,2390,38504,2753,585562,3610,1065914,3006,115712,4161,950202,4759,214538,1292,52994,1934,161544,2157,136782,1454,64230,2277,72552,2490,2733469,4009,169391,1753,972,495,168419,1818,454462,1975,17412,1977,437050,2779,615831,2365,30439,2472,585392,3168,1071021,2665,112975,4503,958046,4975,233067,1377,45346,2249,187721,2371,189697,1498,85057,2752,104640,3009,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,1399109,4578,93965,3336,585,401,93380,3203,274082,3406,19801,2545,254281,4307,319706,4069,24503,2725,295203,4941,525645,4391,103173,5041,422472,5903,118385,2005,41183,2480,77202,2687,67326,1630,34457,2184,32869,2074,1528459,4365,94884,2905,64,87,94820,2890,262733,2608,12249,2112,250484,3466,341284,3193,21278,2673,320006,4376,586843,3388,110311,5435,476532,6752,140391,1728,47915,2548,92476,2585,102324,1718,58793,2618,43531,2625,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,2907746,4993,191272,2241,1602,925,189670,2265,517983,3192,40225,3227,477758,4045,666826,3999,53728,3625,613098,5214,1128292,3451,180586,6884,947706,7455,247387,1504,76925,3122,170462,3370,155986,1481,77666,2783,78320,2938,3061646,4737,183098,2893,1542,695,181556,3092,495361,3222,22265,2183,473096,3969,684097,2975,39988,3231,644109,4692,1188464,3149,188855,6359,999609,6981,284670,1747,68959,2974,215711,3354,225956,1926,115474,3329,110482,3201,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,508620,2565,30602,1059,387,433,30215,1152,84088,1240,4607,959,79481,1396,114690,1446,10276,1722,104414,2116,195503,1918,29571,2750,165932,2851,52108,512,15421,1375,36687,1448,31629,646,14837,1189,16792,1290,508838,2323,29818,1084,255,341,29563,1101,80661,1794,2787,750,77874,1963,109153,1508,6961,1352,102192,1886,198773,1734,25044,2134,173729,2540,52237,677,11901,1489,40336,1495,38196,666,17730,1338,20466,1203,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,924534,2849,66216,1329,617,495,65599,1391,173282,2038,10925,1520,162357,2346,219675,1818,13490,1618,206185,2634,345428,2258,40342,2751,305086,3701,71912,771,18524,1377,53388,1551,48021,748,22785,1297,25236,1334,941954,2615,64448,1415,644,350,63804,1473,165297,1714,5711,1116,159586,1968,216597,1989,9938,1252,206659,2417,348799,2132,37964,2270,310835,3127,79817,1075,16926,1266,62891,1421,66996,988,31455,1662,35541,1785,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
