VARIABLE,TYPE,LABEL,GROUP
S1101_C01_001E,int,Total!!Estimate!!Total households,S1101
S1101_C01_002E,float,Total!!Estimate!!Average household size,S1101
S1101_C01_003E,int,Total!!Estimate!!FAMILIES!!Total families,S1101
S1101_C01_004E,float,Total!!Estimate!!FAMILIES!!Average family size,S1101
S1101_C01_005E,int,Total!!Estimate!!AGE OF OWN CHILDREN!!Households with own children under 18 years,S1101
S1101_C01_006E,float,Total!!Estimate!!AGE OF OWN CHILDREN!!Households with own children under 18 years!!Under 6 years only,S1101
S1101_C01_007E,float,Total!!Estimate!!AGE OF OWN CHILDREN!!Households with own children under 18 years!!Under 6 years and 6 to 17 years,S1101
S1101_C01_008E,float,Total!!Estimate!!AGE OF OWN CHILDREN!!Households with own children under 18 years!!6 to 17 years only,S1101
S1101_C01_009E,int,Total!!Estimate!!Total households,S1101
S1101_C01_010E,float,Total!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years,S1101
S1101_C01_011E,float,Total!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over,S1101
S1101_C01_012E,float,Total!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone,S1101
S1101_C01_013E,float,Total!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over,S1101
S1101_C01_014E,float,Total!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex,S1101
S1101_C01_015E,float,Total!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex,S1101
S1101_C01_016E,float,Total!!Estimate!!UNITS IN STRUCTURE!!1-unit structures,S1101
S1101_C01_017E,float,Total!!Estimate!!UNITS IN STRUCTURE!!2-or-more-unit structures,S1101
S1101_C01_018E,float,Total!!Estimate!!UNITS IN STRUCTURE!!Mobile homes and all other types of units,S1101
S1101_C01_019E,float,Total!!Estimate!!HOUSING TENURE!!Owner-occupied housing units,S1101
S1101_C01_020E,float,Total!!Estimate!!HOUSING TENURE!!Renter-occupied housing units,S1101
S1101_C02_001E,int,Married-couple family household!!Estimate!!Total households,S1101
S1101_C02_002E,float,Married-couple family household!!Estimate!!Average household size,S1101
S1101_C02_003E,int,Married-couple family household!!Estimate!!FAMILIES!!Total families,S1101
S1101_C02_004E,float,Married-couple family household!!Estimate!!FAMILIES!!Average family size,S1101
S1101_C02_005E,int,Married-couple family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children under 18 years,S1101
S1101_C02_006E,float,Married-couple family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children under 18 years!!Under 6 years only,S1101
S1101_C02_007E,float,Married-couple family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children under 18 years!!Under 6 years and 6 to 17 years,S1101
S1101_C02_008E,float,Married-couple family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children under 18 years!!6 to 17 years only,S1101
S1101_C02_009E,int,Married-couple family household!!Estimate!!Total households,S1101
S1101_C02_010E,float,Married-couple family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years,S1101
S1101_C02_011E,float,Married-couple family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over,S1101
S1101_C02_012E,float,Married-couple family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone,S1101
S1101_C02_013E,float,Married-couple family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over,S1101
S1101_C02_014E,int,Married-couple family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex,S1101
S1101_C02_015E,int,Married-couple family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex,S1101
S1101_C02_016E,float,Married-couple family household!!Estimate!!UNITS IN STRUCTURE!!1-unit structures,S1101
S1101_C02_017E,float,Married-couple family household!!Estimate!!UNITS IN STRUCTURE!!2-or-more-unit structures,S1101
S1101_C02_018E,float,Married-couple family household!!Estimate!!UNITS IN STRUCTURE!!Mobile homes and all other types of units,S1101
S1101_C02_019E,float,Married-couple family household!!Estimate!!HOUSING TENURE!!Owner-occupied housing units,S1101
S1101_C02_020E,float,Married-couple family household!!Estimate!!HOUSING TENURE!!Renter-occupied housing units,S1101
S1101_C03_001E,int,"Male householder, no wife present, family household!!Estimate!!Total households",S1101
S1101_C03_002E,float,"Male householder, no wife present, family household!!Estimate!!Average household size",S1101
S1101_C03_003E,int,"Male householder, no wife present, family household!!Estimate!!FAMILIES!!Total families",S1101
S1101_C03_004E,float,"Male householder, no wife present, family household!!Estimate!!FAMILIES!!Average family size",S1101
S1101_C03_005E,int,"Male householder, no wife present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children under 18 years",S1101
S1101_C03_006E,float,"Male householder, no wife present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children under 18 years!!Under 6 years only",S1101
S1101_C03_007E,float,"Male householder, no wife present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children under 18 years!!Under 6 years and 6 to 17 years",S1101
S1101_C03_008E,float,"Male householder, no wife present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children under 18 years!!6 to 17 years only",S1101
S1101_C03_009E,int,"Male householder, no wife present, family household!!Estimate!!Total households",S1101
S1101_C03_010E,float,"Male householder, no wife present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years",S1101
S1101_C03_011E,float,"Male householder, no wife present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over",S1101
S1101_C03_012E,float,"Male householder, no wife present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone",S1101
S1101_C03_013E,float,"Male householder, no wife present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over",S1101
S1101_C03_014E,float,"Male householder, no wife present, family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex",S1101
S1101_C03_015E,float,"Male householder, no wife present, family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex",S1101
S1101_C03_016E,float,"Male householder, no wife present, family household!!Estimate!!UNITS IN STRUCTURE!!1-unit structures",S1101
S1101_C03_017E,float,"Male householder, no wife present, family household!!Estimate!!UNITS IN STRUCTURE!!2-or-more-unit structures",S1101
S1101_C03_018E,float,"Male householder, no wife present, family household!!Estimate!!UNITS IN STRUCTURE!!Mobile homes and all other types of units",S1101
S1101_C03_019E,float,"Male householder, no wife present, family household!!Estimate!!HOUSING TENURE!!Owner-occupied housing units",S1101
S1101_C03_020E,float,"Male householder, no wife present, family household!!Estimate!!HOUSING TENURE!!Renter-occupied housing units",S1101
S1101_C04_001E,int,"Female householder, no husband present, family household!!Estimate!!Total households",S1101
S1101_C04_002E,float,"Female householder, no husband present, family household!!Estimate!!Average household size",S1101
S1101_C04_003E,int,"Female householder, no husband present, family household!!Estimate!!FAMILIES!!Total families",S1101
S1101_C04_004E,float,"Female householder, no husband present, family household!!Estimate!!FAMILIES!!Average family size",S1101
S1101_C04_005E,int,"Female householder, no husband present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children under 18 years",S1101
