VARIABLE,TYPE,LABEL,GROUP
B07004HPR_001E,int,Estimate!!Total,B07004HPR
B07004HPR_002E,int,Estimate!!Total!!Same house 1 year ago,B07004HPR
B07004HPR_003E,int,Estimate!!Total!!Moved within same municipio,B07004HPR
B07004HPR_004E,int,Estimate!!Total!!Moved from different municipio,B07004HPR
B07004HPR_005E,int,Estimate!!Total!!Moved from the United States,B07004HPR
B07004HPR_006E,int,Estimate!!Total!!Moved from elsewhere,B07004HPR
B07004HPR_001M,int,Margin of Error!!Total,B07004HPR
B07004HPR_002M,int,Margin of Error!!Total!!Same house 1 year ago,B07004HPR
B07004HPR_003M,int,Margin of Error!!Total!!Moved within same municipio,B07004HPR
B07004HPR_004M,int,Margin of Error!!Total!!Moved from different municipio,B07004HPR
B07004HPR_005M,int,Margin of Error!!Total!!Moved from the United States,B07004HPR
B07004HPR_006M,int,Margin of Error!!Total!!Moved from elsewhere,B07004HPR
B07004HPR_001EA,string,Annotation of Estimate!!Total,B07004HPR
B07004HPR_001MA,string,Annotation of Margin of Error!!Total,B07004HPR
B07004HPR_002EA,string,Annotation of Estimate!!Total!!Same house 1 year ago,B07004HPR
B07004HPR_002MA,string,Annotation of Margin of Error!!Total!!Same house 1 year ago,B07004HPR
B07004HPR_003EA,string,Annotation of Estimate!!Total!!Moved within same municipio,B07004HPR
B07004HPR_003MA,string,Annotation of Margin of Error!!Total!!Moved within same municipio,B07004HPR
B07004HPR_004EA,string,Annotation of Estimate!!Total!!Moved from different municipio,B07004HPR
B07004HPR_004MA,string,Annotation of Margin of Error!!Total!!Moved from different municipio,B07004HPR
B07004HPR_005EA,string,Annotation of Estimate!!Total!!Moved from the United States,B07004HPR
B07004HPR_005MA,string,Annotation of Margin of Error!!Total!!Moved from the United States,B07004HPR
B07004HPR_006EA,string,Annotation of Estimate!!Total!!Moved from elsewhere,B07004HPR
B07004HPR_006MA,string,Annotation of Margin of Error!!Total!!Moved from elsewhere,B07004HPR
