VARIABLE,TYPE,LABEL,GROUP
C17020A_001E,int,Estimate!!Total,C17020A
C17020A_002E,int,Estimate!!Total!!Income in the past 12 months below poverty level,C17020A
C17020A_003E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Under 18 years,C17020A
C17020A_004E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!18 to 64 years,C17020A
C17020A_005E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!65 years and over,C17020A
C17020A_006E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level,C17020A
C17020A_007E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Under 18 years,C17020A
C17020A_008E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!18 to 64 years,C17020A
C17020A_009E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!65 years and over,C17020A
C17020A_001M,int,Margin of Error!!Total,C17020A
C17020A_002M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level,C17020A
C17020A_003M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Under 18 years,C17020A
C17020A_004M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!18 to 64 years,C17020A
C17020A_005M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!65 years and over,C17020A
C17020A_006M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level,C17020A
C17020A_007M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Under 18 years,C17020A
C17020A_008M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!18 to 64 years,C17020A
C17020A_009M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!65 years and over,C17020A
C17020A_001EA,string,Annotation of Estimate!!Total,C17020A
C17020A_001MA,string,Annotation of Margin of Error!!Total,C17020A
C17020A_002EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level,C17020A
C17020A_002MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level,C17020A
C17020A_003EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Under 18 years,C17020A
C17020A_003MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Under 18 years,C17020A
C17020A_004EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!18 to 64 years,C17020A
C17020A_004MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!18 to 64 years,C17020A
C17020A_005EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!65 years and over,C17020A
C17020A_005MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!65 years and over,C17020A
C17020A_006EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level,C17020A
C17020A_006MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level,C17020A
C17020A_007EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Under 18 years,C17020A
C17020A_007MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Under 18 years,C17020A
C17020A_008EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!18 to 64 years,C17020A
C17020A_008MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!18 to 64 years,C17020A
C17020A_009EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!65 years and over,C17020A
C17020A_009MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!65 years and over,C17020A
