VARIABLE,TYPE,LABEL,GROUP
B10051B_001E,int,Estimate!!Total,B10051B
B10051B_002E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051B
B10051B_003E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051B
B10051B_004E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051B
B10051B_005E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051B
B10051B_006E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051B
B10051B_007E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051B
B10051B_001M,int,Margin of Error!!Total,B10051B
B10051B_002M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051B
B10051B_003M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051B
B10051B_004M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051B
B10051B_005M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051B
B10051B_006M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051B
B10051B_007M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051B
B10051B_001EA,string,Annotation of Estimate!!Total,B10051B
B10051B_001MA,string,Annotation of Margin of Error!!Total,B10051B
B10051B_002EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051B
B10051B_002MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051B
B10051B_003EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051B
B10051B_003MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051B
B10051B_004EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051B
B10051B_004MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051B
B10051B_005EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051B
B10051B_005MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051B
B10051B_006EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051B
B10051B_006MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051B
B10051B_007EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051B
B10051B_007MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051B
