VARIABLE,TYPE,LABEL,GROUP
C20005F_001E,int,Estimate!!Total,C20005F
C20005F_002E,int,Estimate!!Total!!Male,C20005F
C20005F_003E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months",C20005F
C20005F_004E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!No earnings",C20005F
C20005F_005E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings",C20005F
C20005F_006E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$1 to $9,999 or loss",C20005F
C20005F_007E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$10,000 to $19,999",C20005F
C20005F_008E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$20,000 to $29,999",C20005F
C20005F_009E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$30,000 to $49,999",C20005F
C20005F_010E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$50,000 to $74,999",C20005F
C20005F_011E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$75,000 or more",C20005F
C20005F_012E,int,Estimate!!Total!!Male!!Other,C20005F
C20005F_013E,int,Estimate!!Total!!Male!!Other!!No earnings,C20005F
C20005F_014E,int,Estimate!!Total!!Male!!Other!!With earnings,C20005F
C20005F_015E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$1 to $9,999 or loss",C20005F
C20005F_016E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$10,000 to $19,999",C20005F
C20005F_017E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$20,000 to $29,999",C20005F
C20005F_018E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$30,000 to $49,999",C20005F
C20005F_019E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$50,000 to $74,999",C20005F
C20005F_020E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$75,000 or more",C20005F
