VARIABLE,TYPE,LABEL,GROUP
C20005C_001E,int,Estimate!!Total,C20005C
C20005C_002E,int,Estimate!!Total!!Male,C20005C
C20005C_003E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months",C20005C
C20005C_004E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!No earnings",C20005C
C20005C_005E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings",C20005C
C20005C_006E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$1 to $9,999 or loss",C20005C
C20005C_007E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$10,000 to $19,999",C20005C
C20005C_008E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$20,000 to $29,999",C20005C
C20005C_009E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$30,000 to $49,999",C20005C
C20005C_010E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$50,000 to $74,999",C20005C
C20005C_011E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$75,000 or more",C20005C
C20005C_012E,int,Estimate!!Total!!Male!!Other,C20005C
C20005C_013E,int,Estimate!!Total!!Male!!Other!!No earnings,C20005C
C20005C_014E,int,Estimate!!Total!!Male!!Other!!With earnings,C20005C
C20005C_015E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$1 to $9,999 or loss",C20005C
C20005C_016E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$10,000 to $19,999",C20005C
C20005C_017E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$20,000 to $29,999",C20005C
C20005C_018E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$30,000 to $49,999",C20005C
C20005C_019E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$50,000 to $74,999",C20005C
C20005C_020E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$75,000 or more",C20005C
C20005C_021E,int,Estimate!!Total!!Female,C20005C
C20005C_022E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months",C20005C
