VARIABLE,TYPE,LABEL,GROUP
B07404BPR_001E,int,Estimate!!Total living in area 1 year ago,B07404BPR
B07404BPR_002E,int,Estimate!!Total living in area 1 year ago!!Same house,B07404BPR
B07404BPR_003E,int,Estimate!!Total living in area 1 year ago!!Moved within same municipio,B07404BPR
B07404BPR_004E,int,Estimate!!Total living in area 1 year ago!!Moved to different municipio,B07404BPR
B07404BPR_005E,int,Estimate!!Total living in area 1 year ago!!Moved to the United States,B07404BPR
B07404BPR_001M,int,Margin of Error!!Total living in area 1 year ago,B07404BPR
B07404BPR_002M,int,Margin of Error!!Total living in area 1 year ago!!Same house,B07404BPR
B07404BPR_003M,int,Margin of Error!!Total living in area 1 year ago!!Moved within same municipio,B07404BPR
B07404BPR_004M,int,Margin of Error!!Total living in area 1 year ago!!Moved to different municipio,B07404BPR
B07404BPR_005M,int,Margin of Error!!Total living in area 1 year ago!!Moved to the United States,B07404BPR
B07404BPR_001EA,string,Annotation of Estimate!!Total living in area 1 year ago,B07404BPR
B07404BPR_001MA,string,Annotation of Margin of Error!!Total living in area 1 year ago,B07404BPR
B07404BPR_002EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Same house,B07404BPR
B07404BPR_002MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Same house,B07404BPR
B07404BPR_003EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved within same municipio,B07404BPR
B07404BPR_003MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved within same municipio,B07404BPR
B07404BPR_004EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved to different municipio,B07404BPR
B07404BPR_004MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved to different municipio,B07404BPR
B07404BPR_005EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved to the United States,B07404BPR
B07404BPR_005MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved to the United States,B07404BPR
